name,UMI_double,UMI_first,UMI_second,coef_first,coef_second,corr_first,corr_first_second,corr_fit,corr_second,corr_sum,dcor,dcor_first,dcor_second,dcor_singles,de_double,de_first,de_second,mad_explained,partial_dcor_first,partial_dcor_second,residual_dcor,rlm_coef_first,rlm_coef_second,rlm_mad_explained,rlm_residual_dcor,score,sum_residual_dcor,ts_coef_first,ts_coef_second,ts_linear_dcor,ts_mad_explained,ts_residual_dcor,ts_score,ts_ratio,ts_difference,abs_log_ts_ratio,ts_norm,rlm_ratio,abs_log_rlm_ratio,rlm_norm,coef_ratio,coef_norm,min_partial,partial_ratio,rlm_norm2,ts_norm2,coef_norm2,ts_max_coef,ts_min_coef,ts_frac,emap,fitness,UMI_deviation
AHR_FEV,8636.844696969696,11797.929018789146,11839.87341772152,0.2721199162410912,3.9819579018868714,0.3485529297873873,0.4328154182947116,0.7762346519177403,0.775924354771099,0.7266336190732883,0.8020510823489877,0.7259818472019841,0.6895624098571588,0.42312847293616584,3.41077723337721,3.0692980121155293,3.1109262422664203,-0.39782419778383016,0.5286805203166551,0.4575229383435112,0.7841509472700816,1.3724794816477814,0.8962128237561489,0.5015201624467781,0.2543663129026163,0.5972432345979071,0.3144481455742993,1.324721493929142,0.89711960688212,0.8488033606837541,0.5005074244590884,0.25930306342491505,0.29168694864224487,1.476638659735823,0.42760188704702207,0.16927423445767256,1.110920550405631,1.5314213825858178,0.18509470666950287,1.1343461527019651,0.06833822027906065,2.127038909063981,0.4575229383435112,0.06278043603913519,1.639175815161123,1.599909567922571,3.9912451667636697,1.324721493929142,0.89711960688212,0.32329993579148036,-5.02774293854,-0.5770883293644999,-3182.0565212856363
AHR_KLF1,15603.35436893204,11797.929018789146,16965.726708074537,0.4772217835792984,1.0808582921814505,0.33238747513066197,-0.22242008173910233,0.8195348916162122,0.7505755544909536,0.7655768808399067,0.5643532946946667,0.2244773080257531,0.6896706708354862,0.22872698733245317,2.5563025007672873,3.0692980121155293,2.6263403673750423,0.42824660100168455,0.026995209785876665,0.4716961178014553,0.23070652196182095,0.33338231770952564,1.005929954890282,0.44220709694618954,0.12623933101464097,0.6682991295844654,0.6805842283066933,0.2872890935095817,0.9616187836856345,0.7744438296815512,0.437396871144453,0.14962598084643083,0.643809829361552,0.29875570068263163,-0.6743296901760527,0.5246837990098672,0.6244539385976081,0.3314170296736894,0.47962517937084076,0.6696561362999038,0.4415211383687883,0.7790400378803745,0.026995209785876665,1.2423755950674376,1.0597352706723222,1.003616315325033,1.1815224409633567,0.9616187836856345,0.2872890935095817,0.26512821357299476,8.108849223160004,-0.0371926420608,1221.5265055001983
BPGM_SAMD1,11727.045833333334,13666.338422391857,12627.926966292136,1.168364246418881,0.609077936462625,0.8578045185087209,0.4425725592678258,0.9250611869279571,0.7613694847026078,0.9112437751793644,0.7764328078015607,0.6904659169651346,0.6877823739683492,0.4282462252282988,3.030194785356751,2.45484486000851,2.346352974450639,0.4775809698951917,0.44784544451561736,0.44534022376579,0.30035460776941164,0.9292665025331762,0.5664359088493351,0.5017156284432044,0.13937527303554864,0.8557281626113615,0.5948647114401979,0.881589626667111,0.5629344916767229,0.8268559413626327,0.4996755700291208,0.13489850994798022,0.8242853016162188,1.5660607756352982,0.3186551349903881,0.19480861213500164,0.722262059171917,1.6405501275879553,0.21498950494592486,0.7478512056912556,1.9182508123746094,0.8887210914407531,0.44534022376579,0.002436237927574958,1.0882949377646731,1.0459902063434374,1.317592860103427,0.881589626667111,0.5629344916767229,0.1737413831467788,0.133637871434,-0.32069363151175,-1420.0868610086618
BPGM_ZBTB1,13104.416961130742,13666.338422391857,13298.501742160279,0.9333336643272421,0.6072565210285278,0.7550871333325068,0.3728396965085173,0.9432967649318272,0.8135961245601614,0.9338934877522108,0.7864691114618322,0.6103904926451987,0.7213744252885332,0.3781125827124289,2.737987326333431,2.45484486000851,2.6522463410033232,0.49091557867690616,0.3501785163312202,0.5054491871425185,0.2659276607572194,0.6265995515784594,0.6627630401806007,0.5223525313217392,0.16756527163582186,0.8869247548296023,0.6235040623104885,0.5728385807844919,0.6486538537478257,0.8282076685288372,0.5178231645500619,0.1866840608483522,0.8518465546505711,0.8831190587625675,-0.07581527296333379,0.05398074254020352,0.6107462172661589,0.9454352665889653,0.024368201695343525,0.64468129587953,1.536967709702694,0.7702950926778849,0.3501785163312202,0.15938800412423298,0.9120755700421752,0.8653876943989304,1.1134954922666673,0.6486538537478257,0.5728385807844919,0.23736985741418035,-0.165732221495,-0.24770733766,-378.0031211453261
CBL_CNN1,10464.534722222223,13697.120817843866,13551.7975,0.5514767191745575,2.1756105337043037,0.631532831345155,0.6658652760607625,0.8646562058084343,0.8577802062070228,0.8439077872748652,0.7590211049624639,0.7109802572557723,0.6905372485311715,0.6511027205231783,3.3354579006893843,2.60422605308447,2.586587304671755,0.25505822766434116,0.38309363911468375,0.3303092986266633,0.5049861079860333,1.1756572056698842,0.8171010218261981,0.3961763821764763,0.23932222971602757,0.7450378662206952,0.24138101603843815,1.2363886169854408,0.7963070637295547,0.767189706603065,0.39569533243656285,0.24267959962378,0.5812152210562935,1.5526530823357716,0.44008155325588605,0.1910744298059062,1.0163478403574977,1.438814998716221,0.158004956409289,0.9963791137480411,0.2534813610391864,1.3635436264394305,0.3303092986266633,0.06438414121375972,1.431720623974153,1.4706331126276044,2.2444170214460275,1.2363886169854408,0.7963070637295547,0.3197270774648372,-11.924197069100002,-0.4760244254945,-3159.924436699712
CBL_PTPN12,11755.9766536965,13697.120817843866,13775.920731707318,0.9815940094656807,1.1467944985830514,0.7341623894171928,0.6321245553312117,0.8313947233339142,0.776086729499494,0.8310652876201147,0.7636914943586235,0.7439096976029534,0.6693914863978401,0.6169198905337183,3.0051805125037805,2.60422605308447,1.8573324964312685,0.306477143219955,0.4628288796740424,0.30672485901874036,0.5132954507354679,1.0211258476412126,0.5206422272243624,0.42118927424898256,0.1805054518164764,0.687888839199639,0.436499314422289,1.0274122490930064,0.4885721541918158,0.7875314358510103,0.419834255623426,0.18215456653108664,0.6046649376699409,2.1028874451359734,0.5388400949011907,0.32281602814779864,0.7579922016424111,1.96128126810808,0.2925398804744326,0.7708840374327874,0.8559458653477253,1.064194254024366,0.30672485901874036,0.17867147478837714,1.1461964602502182,1.1376636934691997,1.5095245680012177,1.0274122490930064,0.4885721541918158,0.23851852204281365,-9.29276630486,-0.2829011403155,-1980.5441210790923
CBL_PTPN9,11971.688034188033,13697.120817843866,14425.080402010051,1.0339826756400525,0.8585927210416452,0.7560816914157839,0.613701501513278,0.8284127911019155,0.701244127188465,0.8271006692524426,0.7670713129165528,0.7234064986146727,0.6794725641238728,0.5946561203520913,3.087781417809542,2.60422605308447,1.9542425094393248,0.39614824475405486,0.43303556844680885,0.34669742051359387,0.2644442056850692,1.0205230183726304,0.7435660533261694,0.4018264850764124,0.19981402715978164,0.6835862533586048,0.3347210195700396,1.090314344041466,0.7028500749475939,0.7864366538439878,0.4015461572770521,0.20633211571720872,0.678981019918572,1.5512758451690603,0.3874642690938721,0.19068903016886748,0.8965822094945299,1.3724712334668299,0.13750325055196963,0.8820445358493999,1.2042760791002562,0.9462876983408488,0.34669742051359387,0.09657295922389939,1.262678782069074,1.297221490986181,1.3439872150245546,1.090314344041466,0.7028500749475939,0.2689868754610237,-8.87402891928,-0.32823388454924995,-2089.4125757389247
CBL_TGFBR2,13510.564102564103,13697.120817843866,15409.966463414634,1.1574909438882368,0.6887109930441666,0.7369085190317641,0.14959952178410413,0.7603306858530486,0.3716542477493269,0.7530060865887992,0.6732940675759914,0.6856183063533218,0.23356734597530926,0.1658721082189711,2.0211892990699383,2.60422605308447,0.8450980400142568,0.3031261885316867,0.46785140077772985,0.045555800824131056,0.2935760903344699,1.0013892636007589,0.31749764060398206,0.3335971159749226,0.14321053029583314,0.5780232913394818,0.28453244303374703,0.987539067387825,0.31817544385219776,0.6948739679375969,0.3332076661178789,0.13907297509872255,0.5503286358803817,3.1037563912272477,0.6693636235356273,0.49188762685883286,0.6528572556200114,3.1540053705463644,0.4988624284972167,0.6594434521023704,1.6806627969912593,0.9231009684662017,0.045555800824131056,1.011564248629455,1.05051663910857,1.0375302514566784,1.3468883090750932,0.987539067387825,0.31817544385219776,0.20655606784033642,-7.84829892081,-0.29466901025625003,-1042.9795380651467
CBL_UBASH3A,11734.24,13697.120817843866,14870.698412698413,1.704386491256362,0.05808443687040175,0.585179124150561,0.5187036238878316,0.5854082075451523,0.2981476119211884,0.5546781972018935,0.5571523603198358,0.5610908295183794,0.3628382852131114,0.49839815298279777,1.3979400086720377,2.60422605308447,0.6989700043360189,0.1891841510522596,0.2921695795156063,0.05787805542346926,0.23501876083975423,1.2003752870074895,0.346127271616252,0.21128862073213073,0.15638507088863912,0.3407917563552537,0.2047973102918479,1.219414513026098,0.3927877303687243,0.5659110491647129,0.21087296889436058,0.159139505530274,0.31984701247151504,3.104512739950886,0.8266267826573738,0.4919934463946021,0.8061011216974112,3.4680170718773473,0.5400812266945645,0.7732512793118708,29.34325583734584,0.8812354640633818,0.05787805542346926,0.7031210641822125,1.249281760778898,1.2811143413867825,1.7053759448824544,1.219414513026098,0.3927877303687243,0.2856301379373485,-12.5880075951,-0.40747348916475,-2549.6696152711393
CBL_UBASH3B,10905.361963190186,13697.120817843866,14311.167641325535,1.3478129992133643,1.7431695315456222,0.7412390727916757,0.7454157447081469,0.80160659324277,0.7451908591564451,0.8000508964572892,0.8066530021271145,0.7652831850493633,0.7434781338946567,0.72277760215291,3.3392526340327,2.60422605308447,2.3891660843645326,0.3727968905688842,0.4174066277165849,0.35700464653526537,0.4550347710088554,1.1472528992508713,1.1998839018682288,0.441483998008692,0.21514077921457964,0.6389429057938145,0.25796806208581236,1.1891344513141304,1.2091609183961034,0.8116912101043852,0.44136460294387825,0.2232739144656965,0.6072818526610839,0.9834377155453079,-0.020026467081972976,0.007253140220029117,1.199147684855117,0.9561365874353255,0.019480062815654505,1.17356840055955,0.7731967400888967,1.5454912653794932,0.35700464653526537,0.06788547201415963,1.66009354941282,1.6959100418001736,2.2034608906348914,1.2091609183961034,1.1891344513141304,0.27679053307547524,-17.3736768542,-0.46021333504875,-3098.7822663945153
CDKN1B_CDKN1A,16469.326530612245,15793.41044776119,16124.923664122138,0.8002123203521827,0.5693881383437371,0.8964380579067774,0.7935152346707421,0.9273837492880409,0.8799149495811628,0.9260339892295243,0.8522158142446733,0.8181902582465578,0.8072658594174268,0.7797596036555299,2.6263403673750423,2.6910814921229687,2.5899496013257077,0.5541299834562752,0.4529663459004033,0.41451938205826344,0.18204890200039972,0.8085009649617229,0.5454444888281128,0.5543755642234426,0.16524132053837565,0.8580625370333945,0.7352587292626259,0.8117389564350442,0.5526211134887875,0.8589195276541305,0.5543315872323917,0.17378863752693868,0.8579945629204531,1.4688887858634343,0.2591178429462567,0.1669889152495937,0.6821800349619158,1.4822790980962826,0.17092998458192696,0.6769727268949178,1.4053898675864196,0.6848002293479599,0.41451938205826344,0.038521094316175744,0.9752863685795051,0.9819929879932148,0.9821113021088654,0.8117389564350442,0.5526211134887875,0.20392561910033216,1.29875385927,-0.34752093740050005,510.1594746705814
CDKN1C_CDKN1A,16215.125,16374.581818181816,16124.923664122138,1.0793791711109308,0.26702133117572924,0.895908344059823,0.8196429006590243,0.9013293106286364,0.8192106524225958,0.8900781564575714,0.8445062446188493,0.8132593387947997,0.8014541493281989,0.8073026334328903,2.4800069429571505,2.632457292184724,2.5899496013257077,0.5006862621900402,0.4165894739801235,0.3716330772594091,0.2554628050292314,0.6408773756718691,0.5371821030596595,0.5338083343652357,0.13704293438224727,0.8111786070188489,0.7538764684802188,0.6195205249467957,0.5468577290893032,0.846051153052802,0.5335351138217514,0.13729327453309842,0.7782338993772306,1.132873308709561,0.07266279585749247,0.05418134463409807,0.5831891270180494,1.1930356056569762,0.07665340520395335,0.5890297393657643,4.042295671129665,0.67320025114333,0.3716330772594091,0.04959393088643536,0.8362346695130863,0.826352864516765,1.1119171670277326,0.6195205249467957,0.5468577290893032,0.1625722431396146,1.04314421831,-0.39401858153025,-34.62774115197681
CDKN1C_CDKN1B,16601.721518987342,16374.581818181816,15320.972413793104,1.053436380853659,0.33016596174194085,0.8547471518340202,0.7208683826897642,0.8598204488983935,0.7472715449395784,0.8507175687119558,0.7824937280159975,0.7721058041265905,0.6664664628895585,0.708938972186071,2.3344537511509307,2.632457292184724,1.8692317197309762,0.4003820514056099,0.4805569049210257,0.20780036950997016,0.38477199591425765,0.7860159587990574,0.40825449764234734,0.4355567324060533,0.16433980995240682,0.7392507186731605,0.675760734431286,0.8102625668709089,0.38868217428703483,0.7860326415199633,0.4357042460888202,0.17298894132984566,0.7161222760386543,2.084640409242294,0.4215803925838741,0.31903115199553594,0.5994723705789718,1.9253087555391715,0.28450038583126663,0.5971352282207023,3.1906268450441586,0.6918011712977999,0.20780036950997016,0.3640985063445545,0.8857159941719507,0.8986652657584642,1.1039645695397278,0.8102625668709089,0.38868217428703483,0.22107390147197326,0.706050967413,-0.4011938697925,753.9444029998813
CEBPB_CEBPA,7563.7733333333335,11799.000000000002,7722.624031007752,0.17984737828021732,0.9002472273504749,0.8408010102773872,0.7815362207989403,0.9752790884870448,0.9744950528041002,0.969716221957718,0.8970868255050731,0.7337971211054434,0.8985737094491761,0.7712044700225849,3.262213705476417,3.04688519083771,3.461348433647983,0.6467534391175811,0.12259750634457088,0.7173858491705462,0.18792535885903483,0.06609698930447357,0.986812445091919,0.6467137823365072,0.1865198370098443,0.9507972408253436,0.6458044276459912,0.1974347387368643,0.9025502608625258,0.8997375485289698,0.6470094213261244,0.18308509782743695,0.9507249362418584,0.2187520709906892,-0.7051155221256615,0.660047826691611,0.549992499799695,0.06698029563086509,1.1740529399467932,0.5264547171981963,0.19977554255793448,0.5400473028153461,0.12259750634457088,0.7672711690835092,0.9890235658382501,0.9238925529752403,0.918036028610253,0.9025502608625258,0.1974347387368643,0.20408849246488192,-1.74205536887,-0.697688080694,-2197.0386821705442
CEBPB_MAPK1,11963.902077151335,11799.000000000002,13065.419947506562,0.550906895004272,0.8266593054376903,0.8402359294072659,0.5486963426342585,0.9459646787977712,0.8267496003255252,0.9410482806135305,0.850716029324602,0.757207383643511,0.78049892345464,0.5333651676674886,3.103461622094705,3.04688519083771,2.790988475088816,0.5869005192138961,0.5246744182024191,0.5670497443545145,0.3204445200203488,0.46682952246081133,0.7275713016550991,0.6083442619103125,0.1765941516749819,0.892666062417392,0.8186025612102954,0.443488454715465,0.7181585908380063,0.8881666589753135,0.606354575437374,0.1966243995181807,0.8683542309896186,0.6175355421118981,-0.27467013612254126,0.2093380416328898,0.5808235227767357,0.641627179905055,0.1927172472289354,0.5972004120579553,0.6664255653815983,0.6887831002209812,0.5246744182024191,0.03373126936888655,0.86445925411964,0.8440579192569323,0.9934102950090524,0.7181585908380063,0.443488454715465,0.23112812353410594,0.0435716243669,-0.35197929207725004,-468.3078966019457
CEBPB_OSR2,11856.606382978724,11799.000000000002,13988.301552106428,1.0417611048155684,0.8471907089241206,0.8797589259142288,0.4527153688799404,0.9299128419239533,0.6907750527222561,0.9284900804640144,0.8472533408493762,0.8029116248709173,0.6521351936752856,0.461574834798597,2.9722028383790646,3.04688519083771,2.5415792439465807,0.5410481250956878,0.624959026648736,0.38396134279314814,0.45793979229798126,0.8228689731672348,0.7036209563099524,0.5930065409289418,0.17425245006628515,0.8647054947622188,0.47665075690105213,0.8189988839940908,0.6441656885463627,0.878186152534892,0.5907447090092064,0.18422306500124053,0.8224415215258035,1.2714102886204017,0.17483319544772813,0.10428572154542724,0.7315822862702268,1.1694776367700346,0.06799192146776141,0.7632449647385936,1.2296654033641847,0.9444759068698445,0.38396134279314814,0.2115640433862522,1.0826799144529426,1.0419734191830308,1.3427577208096433,0.8189988839940908,0.6441656885463627,0.21743563125588372,-1.25423949193,-0.44161539517425,-1037.0443930744914
CEBPB_PTPN12,12005.342105263158,11799.000000000002,13775.920731707318,0.4511407432060271,0.5411660388020082,0.7411018270953764,0.23232180891035642,0.8414576559780924,0.45594186126691516,0.8394278712019774,0.7567250767351533,0.7356379247811247,0.4244944764823375,0.22856252540367536,2.890979596989689,3.04688519083771,1.8573324964312685,0.43967173094528167,0.5405090664041546,0.17973883510809746,0.2152190310706502,0.5465761617936421,0.42311334575699727,0.45131472232707026,0.15790501121768466,0.7080482189395584,0.7211081501306595,0.5497785093408557,0.3795697964023139,0.7979091561023453,0.4491785186942443,0.16228564906945186,0.6726724667097482,1.4484253345546336,0.17020871293854178,0.16089611250029992,0.4646741528715848,1.2917960808249997,0.11119396260482536,0.48484475377531966,0.8336457036452765,0.4961533910040177,0.17973883510809746,0.47816106043949164,0.6912093778289976,0.6680790669329099,0.7045485446249556,0.5497785093408557,0.3795697964023139,0.21445787123855328,5.12932363565,-0.281081657578,-782.1182605905014
