,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,CBARP,FOXL2NB,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,RP5-862P8.2,KIF18B,KIF2C,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN12,PTPN13,PTPN9,RHOXF2B,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318
CBFA2T3,-0.711257441573,-1.4591627869200001,-1.27282014869,1.41258701333,-0.406729547217,-2.0805868688299998,-0.872298608762,-0.806834603548,0.00577961646053,-1.2378462742899998,2.0019392216,0.284967567216,-0.524300721021,0.573115279733,1.50560899193,-2.2951542427500002,-1.7601530545099997,0.742302053982,-2.08872907807,-1.4179078818000002,0.110252066613,-0.413736343575,-0.174856192302,-0.968612000896,1.4983155883700001,0.567282643673,-1.24197260315,-1.7482285252599998,1.67448822871,1.19876338895,0.678180626002,-1.79164190573,1.32846532529,-1.42683888123,-1.47575978127,-2.09325669355,-2.1546840488299996,-0.982125093777,-0.8741518185349999,-0.712758645045,0.404468616583,1.12507673521,-0.0961700519448,-0.248056741437,-3.11165453542,-0.0667134440927,1.88231155594,-1.7353352632299999,-0.206042728875,0.17105469829599998,-3.2657575066500004,-1.18941057406,-0.297540895885,0.718178777661,-1.58739287678,3.90146483305,-3.60616262931,-2.56497666934,-2.98854048668,2.32172342462,1.12138546564,1.1952822992,-1.43721494759,-0.649742767421,-0.081226104526,-3.30868115629,-4.8223629571,-0.30555599862300004,4.4666571380699995,-0.662485203978,-1.8538149882799997,0.47013540789499997,-1.1169286936299998,-0.88946514312,-1.0653231844600002,-1.23050522829,0.302398060677,-0.8767258935369999,-1.2367620817899998,1.1010756373000001,-2.1540594004900004,-1.43626862653,-1.9851647945,0.09482206451099999,0.569815619317,-0.06350612478590001,-0.116938231957,-0.0576925737027,-2.67005941843,1.11963260608,0.8739667031630001,-2.4077514128599997,-0.733524406527,2.5992249992299996,0.0310001899881,1.65758980692,0.534623301601,0.758614807225,1.27643355284,0.32877274090999997,-1.17513834764,0.052382664628300005,-0.621034864671,0.5837993338899999
CBL,-3.0701563961400002,0.394913067389,0.338072982382,-2.57821525621,1.9030357556900002,-1.88593758028,-1.7719382998599997,-2.9596809855799995,-1.63526469961,-0.088934349594,0.284967567216,1.92461525155,0.448408790523,2.14321429303,0.16141781209,-1.85452961787,1.3337807314899999,1.00940869013,0.391215495224,0.7109517918330001,-3.16329424663,-1.52143363193,-7.57770867261,-1.0670722792899998,0.16937813902100002,1.6765845606,-0.6789035875920001,0.625829957045,-4.94541466008,-0.15648877934900002,0.525276296834,3.37219798321,1.04916202815,2.4487052261,0.05154930974719999,-0.244279257693,1.53421101086,-1.1195030804100001,-0.801081055194,-2.10151181329,-0.831421278728,-0.521761273595,-2.0560919280200003,-0.349666447407,1.3573638164700002,-0.301225030543,0.387440126202,0.132780003097,-1.6808822322499999,-1.2216635126200002,1.44462576166,-2.01180418499,-0.566039861096,2.58713940518,3.4220046654500003,-0.734204466152,-0.650514924644,1.07387809738,-3.49742053356,-0.608748011543,2.24144402898,3.4526559441400004,0.459653471264,1.0813081011,0.0270688738932,1.03325998095,-1.33365175763,-0.00527754506801,-1.1014739038899999,0.811481753602,4.89787448824,0.663307265652,-2.9993364149199997,0.00798340719988,-1.60442906444,-2.29622907304,-5.909667475319999,0.090944102959,-4.02325900756,-0.0603932431563,0.6840128838070001,0.670888241115,0.19020473557,-0.148629192788,-1.8176975923400003,-4.04381115446,-0.9948204434469999,-1.27764611794,3.1360083381200003,2.31005694152,0.16028621913,-0.9006197907950001,0.7189678399510001,-6.12596935955,2.32141400395,0.0944636782274,-0.0728552450098,-9.905748562100001,-10.8017020214,-0.15591771763499998,-0.674925671833,-3.95124308313,1.9671186694299998,-2.53650387488
CDKN1A,-0.42050583762599997,0.8924265210200001,-1.8482937391099998,0.5276516578639999,0.588069897966,1.8594392086400002,1.3920051116499998,2.85334514394,0.194862557656,-0.178073129749,-0.524300721021,0.448408790523,2.9867147766900004,2.21269215113,-0.24850649422499999,-1.3804702391299999,1.2256026950299999,0.140188681677,0.290596747463,0.6363041900540001,0.9582359931990001,1.67491558917,1.05504930043,3.1823169689200004,0.9763697742949999,0.333924681261,1.52093876762,0.118670562731,0.0653879725634,-2.46191237556,2.00197198738,2.4787946573900004,1.6185215655,-0.24179070574900002,0.36514801078000003,0.155886202467,0.18911351696400003,0.0662304983936,1.5015198264200003,-0.637136280352,1.03066333021,1.7533163405,1.2160722452600001,-0.902991999973,0.8483800203820001,1.22796365343,0.0146844006083,0.344702559578,-0.3120512291,-0.47357839016900005,1.2123478959799998,-0.05088245015290001,-1.4837204957199999,1.2332672758,-0.21314159008900002,-1.6365272959200001,0.854837257047,-0.473506952716,-1.1346024424799999,1.65610841662,-1.7610070502400001,1.0312610883700002,2.2148762348099997,-0.24494775648000003,1.7550141948,2.65710796567,0.007614575728020001,1.14139677832,-0.450613734096,1.5654418792700002,0.06275347339,1.79880078176,-0.39706415327100003,1.0155944425,-1.95844481155,-0.313581145394,0.285874548619,0.143053138262,2.7004721973900003,0.8588548937739999,-0.38021957889200003,0.441161058243,2.4902596844200002,-0.6815908345630001,-0.48554787704499996,0.48967595362099997,1.9785218306599999,-2.32157595847,1.8247569161400001,0.269179629563,2.20869834375,0.571524629078,1.4729215176100001,-2.63267494201,-1.34882604181,1.36317738932,-0.0218993170035,-1.08250912423,-0.535400251901,0.954542294738,0.431091247919,1.5342631369100002,1.8041118286900002,2.01232555687
CDKN1B,1.51539509875,0.256801766679,1.5538933645100002,0.537273070102,-0.13474092740399998,2.0123485691,1.7890919714400002,0.112310504404,-0.219209802749,0.40306721725199995,0.573115279733,2.14321429303,2.21269215113,-2.43770313285,-0.738297421016,-1.4585200813799999,1.8308213531400002,1.01352197009,1.34563839956,2.07349143903,1.21754163716,0.547578209783,-1.5877211930700001,3.3586735976999997,1.08037439219,1.14246395588,1.4203991086399999,0.23497304913000003,-0.9665728472640001,-0.486371290288,2.11760275072,2.30762206365,1.14582397054,0.964702700989,1.65117667706,0.8533330758769999,1.16701730877,1.3067452325,0.142295525139,-0.616772727587,1.8304167288,1.08693184099,1.42924605123,0.322415000075,1.72971694313,1.6948162746899997,2.6475987094,0.654144193072,-0.713144991259,-0.493788459985,3.3261363031,0.473175585045,-0.695473120235,2.39455607853,0.680675943222,0.33130792975699996,1.2952225306799998,-0.204603651229,0.382063287604,1.5821257497,-0.373582833354,1.1899525627299998,3.5122756777699995,0.9226681852399999,1.18100235026,2.39092840304,-0.117014684556,0.8277061647249999,1.30860529675,2.57986495093,1.04371314215,0.557679606263,-0.934888360192,0.62485666154,0.34847096277500006,0.9621511839650001,2.38875226507,1.23756572935,2.2128615545500003,1.19396684094,0.7884506322470001,-1.92457826718,1.56783194294,-0.219323171945,-1.1082260855600001,1.8056814739900002,0.0169780598819,1.98159124337,2.71606543119,-0.410174590251,2.9580402166799997,1.99486455003,1.76955255199,-3.27758883978,0.35108946474299996,2.68040150695,1.18101139892,0.025541592683399998,1.9465546789,2.3091899482900002,1.4300471802799999,0.369596084515,2.3430979538799996,2.5160172282700004
CDKN1C,-0.897161146287,0.5592957997510001,0.485390028564,-0.0862118274595,0.778675668876,-0.47982466502,0.953021967169,-1.1983133563700001,1.43832077518,0.233614871249,1.50560899193,0.16141781209,-0.24850649422499999,-0.738297421016,0.345731229236,0.411068365129,1.80455035781,-0.451026472265,0.243399683851,-1.17130852248,2.1167942575599996,1.28198635854,-0.9390153432449999,1.84116022682,-0.09776545366480001,-0.374101245054,0.527435002424,1.04311917059,0.193652751127,-1.18409662575,-1.7836947109799999,3.5474307903900004,2.2820624134400003,-0.242689056411,0.00391883649032,-0.167118261463,0.192832761407,0.715170718854,0.401576992066,0.202327645334,1.78198693632,2.11507892231,2.14634998051,0.939305781987,0.666379098856,0.151261658305,1.12322462809,1.3994994887,0.192793382819,-1.06128709001,1.061023188,1.6061446289899999,0.35723979608499995,-0.100745039617,-0.24289030735599998,-1.8528971656200002,0.469335348512,1.23712109472,0.484440895959,-2.92082281407,-2.31682809824,0.069335520929,0.276227830896,0.0767115538337,1.02415876446,2.53073892333,-0.075320735037,-0.467585262527,1.3374982819,1.34603232898,1.11492943237,1.2080866961,2.01625668265,-0.155954881307,1.2507296301200002,0.942088675466,-0.511221349793,2.32226566962,0.44724320141400004,0.602586949138,0.442542052756,2.1303488714200003,0.486675023455,0.795101616258,-1.5452351774000002,0.885629326401,1.08049844123,-0.546572868835,0.260796293377,0.0665566381626,0.828645491661,0.976861025724,-0.748553148369,-0.0250914719023,-1.97810658939,0.238129738312,0.206074298106,0.8042920839830001,0.821879232361,0.0200908967419,-0.523331875026,0.0388739048162,1.0619102756,-0.414701700489
CEBPA,-1.28646625301,-0.47951848295599997,-1.5466957016499998,-0.39392034330799996,1.78317393403,1.13840112516,-0.8529568982790001,-1.84214678815,0.6808147195890001,-1.0671215241399998,-2.2951542427500002,-1.85452961787,-1.3804702391299999,-1.4585200813799999,0.411068365129,-0.5623505176100001,-0.391156655857,0.636832309178,0.508169396048,-0.798580697931,-1.66634281435,-0.26638994479899997,-0.724289498862,-1.44614562294,-0.9830449501719999,-1.51978088708,-2.0164450558500002,-0.39161802939,0.35954431244499996,0.0225924157625,4.39460732605,0.175611963924,1.25237097405,0.414074501766,-0.146491359751,-1.5896653401899998,-1.8120163949599999,-1.41858111778,-0.650150788249,-1.5691374534399998,-0.273900827879,-1.4053332403999999,-0.718747094436,-0.012294283004399999,-1.1415485675,-0.497787889318,-2.26270759736,-1.26030190056,-1.4823793103100003,-0.0658823394569,-0.131944717975,-1.9781739927700002,0.43426664327,1.747533964,0.9501502697959999,1.13446704516,-2.5448332412599997,-0.9255066432539999,-2.2030223333000003,0.5891804638620001,1.34185678859,-0.00160407948962,1.38624017588,-0.5905821116650001,-0.0418820028601,-2.5287322106,-2.34418700431,-1.41476677796,0.3321264483,-0.79715044624,-0.42345215601999997,-0.751296664428,-0.649694462051,-0.239424837065,-1.0765497740899999,-1.65019589634,-3.7553568047000003,-0.0450162784529,-1.36528156015,-0.5191173086990001,-0.300763627787,-3.49999244493,-0.138992944526,-0.323651298215,-0.968869851152,-0.6826774866259999,-0.9861895365090001,0.30822468639600004,0.23100965157499997,-1.17934237942,-0.46733120160700004,-1.8626349563999998,-1.8940213591900004,-2.6973617820999998,1.29321937454,-0.06981032756439999,-0.08889391733589999,-3.50691026246,-2.44306088498,-0.812129896125,-0.5965574001730001,2.8423748917400005,-3.2730291800300004,0.761592381198
CEBPB,0.34175323611599995,0.759322256918,-0.8633800669220001,-0.649215069058,0.47393066391099997,1.34719019929,1.2350777553299999,0.363178484583,-1.1091137393700001,-0.368274281443,-1.7601530545099997,1.3337807314899999,1.2256026950299999,1.8308213531400002,1.80455035781,-0.391156655857,0.876803225408,-1.1474367215999999,-0.259839923362,-0.22799449227899998,1.63290270917,0.308632776896,-1.00103219423,1.2797230634999999,1.17907494959,-0.678683860847,1.57342108776,-0.42884831286799996,-1.53606155129,2.84698871305,-3.0560872144599998,2.21942804361,1.09550911889,-0.696913839102,0.34774702821000003,-0.583938456079,-1.13170485765,-0.283257604705,0.16635052229900002,-0.49330362111299997,-0.690991304636,3.10094190519,0.66821098028,-0.342477031382,-0.0446101111315,-1.6687342575400002,0.253011377095,-2.03912092731,2.1316031786200003,-0.6696061269529999,-1.4993284801,-0.595451068621,-0.987849889642,-1.89279503552,-0.708766497914,1.8203619769200001,2.5501277282499997,0.780337048581,3.3519924201599998,-0.436690470765,-0.9314872152089999,-0.237366918455,1.25098802161,-0.0189577717015,-4.17543720541,1.6273244627399999,-2.0385074729299997,0.264914139863,0.47158673566200005,-0.921699009617,-0.9265523039899999,-0.13194690584000002,-0.9893614789409999,-0.733321585856,0.137477441876,0.306613688566,6.52817390018,-0.189527488034,4.55241870683,-0.175716493712,0.291755257122,0.49370580702600003,0.7841910310250001,2.03968152673,-1.1228577420899999,0.8844405221770001,-0.618624702036,1.8089512825299998,-2.5106253607099998,1.31393211568,0.00433286952482,2.5419185732900003,0.075311398635,2.3416002478299998,1.37900829148,2.36407743194,-0.516490972808,0.07808785693010001,2.41709865872,0.234364920188,0.473836791389,-0.718604010753,3.13398986589,-0.676450482598
CEBPE,-0.82393531667,1.87180799868,1.00212920995,-0.347018139454,-1.19317550824,-0.819104483957,2.03103573188,2.05882366094,0.40328656010799996,-0.800649105433,0.742302053982,1.00940869013,0.140188681677,1.01352197009,-0.451026472265,0.636832309178,-1.1474367215999999,-1.0737114937,-0.306345483731,-0.0514963525914,2.23226955146,-0.148292077621,0.640737428392,2.60394013595,0.45461003235799996,2.6937944243,2.25064904775,-0.27059556398,-0.957316354349,0.431373335484,0.961951790574,1.75299546195,1.3888759509399997,-0.639741076452,-0.15319141304,-0.682368265925,0.660702693725,-1.7647401445,0.0632970171488,-0.09043426913119999,-1.0656096747200001,-0.23275273128,-0.189833505435,-1.38790371723,-1.0793416935100002,-0.655542799439,0.171575340843,0.925138385134,0.12783622394000002,-2.34037451313,1.9294733086000002,-0.393962839287,-0.672938000136,0.47437253194799994,-2.3328261801,5.67454956722,1.4366642982700002,1.12243479279,1.87476132783,-1.44542900551,-0.151939731149,0.961511597856,0.766982571532,-0.36403318108099997,-0.44641506875,3.8205423746300005,0.518696562701,-0.575291384697,3.1452273731299996,-1.2727610339,-0.586121608519,1.82286374762,-1.54351092424,-2.0551251031,-0.771423831477,-0.9925059947329999,2.5935353298900004,-0.221319216707,1.66620306648,0.0430517847759,0.0231865672863,4.13910147078,0.133905275189,-0.13751462447899998,3.98207779585,-1.28618710721,1.13690252237,0.7361367100730001,-0.730275847048,-0.106750468449,-0.364505799709,3.6362712687400003,1.6250411604600001,2.04907090303,1.32463538448,0.00722037147538,0.6588003726,0.877732925607,-0.65869344526,1.7419102023800002,-0.00878335393747,-2.08794489192,4.8380280435300005,0.43859738088100003
CELF2,-1.1944445146,0.729749521109,-1.04323756298,0.5793492524989999,-0.6855020093529999,-0.8833077135230001,1.79792733835,2.1480037897999997,2.8515557517900003,-0.952003246908,-2.08872907807,0.391215495224,0.290596747463,1.34563839956,0.243399683851,0.508169396048,-0.259839923362,-0.306345483731,-1.51406270769,0.29161587998599997,1.39870013104,0.253954918076,2.38870422909,0.650773201441,0.8837237945749999,0.23167810071999997,0.25354617147799996,0.8991682562569999,0.1562272459,1.66885433121,0.8681984288160001,-3.65241801987,-0.4627932825600001,-3.2346857038300003,0.5450433405590001,-0.18286661238899998,0.3561162008,-0.7950265932359999,-0.34554309102499997,0.334557067538,0.7518222431029999,3.9763061122,-0.73872211353,0.129461951377,0.769470181126,0.817199132641,-1.0781483106799998,0.356931795916,0.621228598245,0.501935586233,1.12533301424,0.271464394305,0.529120156894,-0.875794985456,-0.876109726142,4.15684374047,0.139743222952,-0.519360148514,2.1191703355900002,-0.635583772719,-0.629607583676,1.12117219459,3.6878081166600003,1.98824014077,-1.02410331732,-1.16063810713,2.40915864181,1.15955964776,1.42921430838,-0.396516340104,-0.971998165406,-0.588935378647,0.786098530076,0.902846856309,0.763093788603,-0.258465238133,3.9766322883300003,-0.33438424456300003,2.50270756178,-0.518010503173,1.53488433643,1.15313018563,1.05583210457,1.03249951281,0.22258852311000002,0.11375256571499999,0.878768314703,2.2684339431200002,0.943827224145,-1.43132565496,-1.05164306082,1.26108690494,1.17292596744,3.7205940105199997,1.27864361662,0.310693017308,0.305294085144,0.500038673455,1.1707170201000001,0.6769159234119999,-0.059372702427400004,1.5816886126899998,2.33425585572,2.89678775381
CITED1,0.8407918227529999,0.531143363922,-2.7580734416299997,-0.025738727022199998,-0.10244670294199999,-0.711132131118,-0.8256876060330001,0.570962218264,0.840006766635,-0.7410035198520001,-1.4179078818000002,0.7109517918330001,0.6363041900540001,2.07349143903,-1.17130852248,-0.798580697931,-0.22799449227899998,-0.0514963525914,0.29161587998599997,0.633456393021,1.04306245699,1.11269403719,-0.15193911447300001,1.63452772151,0.569865636238,-0.251870074985,0.647037029109,-0.452501898185,-0.36703420577,-2.627220475,-1.38502268294,-0.642883416018,-1.29349546278,0.426434396132,-0.186929184216,-0.316646245831,0.9883323919339999,-0.0451312283208,1.6757483172499998,0.22145997173300003,0.36670341235799997,1.86417516693,0.890746638567,-0.491972393363,0.40058808101,-0.0062143866010400005,0.8676172025200001,-0.14112815003100002,-0.7187613558660001,-1.39361083268,-1.7064757193900002,0.47707980328,-0.09487767948100001,-2.3368283732,-1.18475613904,1.62442937109,-3.24312968275,-0.315285017937,1.5239342679299999,1.2024532269,-2.5147057770099996,-0.331063206288,1.68779857966,-0.00278251194473,1.5010546532299998,-0.713323514169,2.7935188849,0.146552590273,0.127665644749,0.483993817112,-0.204133758439,0.06139482881990001,0.435558030577,0.9614640517730001,-0.031198756261299997,1.6408911340799999,2.7438672788300003,0.065227676158,1.92404474787,0.611099563847,0.853303477765,0.487467472707,1.64648350597,0.88542072669,-2.21576988753,0.717397157485,-0.000308513782949,-0.320694261886,-0.637115575284,0.368426698287,-0.08484843935839999,-1.7284149248900003,-0.0801749766714,1.82364865273,2.25340757898,0.09013802621760002,-1.52188760848,2.45564291345,-0.19500783500100002,0.49295123844300004,-0.611231584137,0.950592584909,4.63948172511,-0.531439607771
CKS1B,-0.19145223678,0.023010776426,-0.839785286733,-0.604528495116,3.44460024018,2.35830300412,0.550303284283,0.753210135543,-0.57352547738,-2.34671584533,0.110252066613,-3.16329424663,0.9582359931990001,1.21754163716,2.1167942575599996,-1.66634281435,1.63290270917,2.23226955146,1.39870013104,1.04306245699,-0.42388657098800003,-1.6443812049899997,-1.8459080028900001,4.539824487250001,-0.26001757956300003,-1.7590073439900002,4.20217309005,4.30606787795,-0.875539761093,1.70841022743,2.1473937511,2.0810249893,2.67074286592,3.50246547186,2.44299564195,0.20537402312199998,2.55705164157,-1.8587280477,-0.637229413691,0.563511111215,2.57612034,-1.38782746305,0.35429205982600004,0.10107612866,1.88417277137,0.445519126127,-0.209953741675,-1.31083149721,-3.2099916536,-0.961119817474,1.07635239776,-1.15035049244,3.12990120171,-0.589613289511,-0.5700860597290001,1.58901228965,-1.97653823502,-1.2693354939000001,0.24803506898299998,3.06023546973,2.87019240106,3.6047927648300004,1.90530479835,1.29506098606,0.7161596070880001,2.70858891662,0.638415907434,1.5556026137099999,-1.05829762099,-0.11727572664899999,3.2889126218199998,0.519355692297,0.879300249071,-0.416059124686,-0.3481784665,-1.6049081007600001,-4.629466583309999,1.9328605959099998,-0.8226162652969999,0.010503104887600001,1.22379788125,1.66329636997,1.8486624145700001,-0.408667393741,-3.7940529366900004,-0.830667497158,1.60346519083,-0.8934405397730001,3.8420163301,1.7948404545599996,0.851005149392,1.94833963983,2.7523135393400002,-1.7232840879799998,1.28798011966,0.194297808841,-1.4675382046399998,-6.2423977627900005,-1.9718693249,-0.31528095067899997,0.716901018824,-1.91188100113,3.10711211008,-2.2783973662
CLDN6,1.02254561237,-0.231893013418,-1.7836800113,0.919358981548,1.3697167478799999,0.49306037027099997,0.0742701098099,-1.4120812645700003,-1.14120117424,-1.30864414691,-0.413736343575,-1.52143363193,1.67491558917,0.547578209783,1.28198635854,-0.26638994479899997,0.308632776896,-0.148292077621,0.253954918076,1.11269403719,-1.6443812049899997,0.217185282892,-1.59023919014,3.3136752846599995,0.147124867338,-0.572869916362,1.41174987464,-0.682870638046,-2.1543227873700004,2.00372623354,-0.5064549984269999,4.99912583456,0.338894732421,1.90994036534,0.418400814713,-0.778609157964,-0.594186762516,-0.7546651223199999,-0.127970213092,-0.105347273062,0.8298989335629999,-0.7866269979870001,1.3211055422,-0.718038276299,-0.595858844472,0.269827857113,0.0437782735059,-0.869567739073,-1.30462199341,-1.0272095900799998,-1.22932979362,-0.216089908591,-0.7405968665289999,-1.19553570297,-0.608317342421,-8.330776534189999,-0.197639081532,1.09993384785,0.277330002956,2.54325835767,0.9894709324490001,4.1860733851,0.032628698037099994,-0.29611756210900003,1.60702024616,4.73000412878,-1.9498884087400001,-0.6796511456990001,0.852144547932,0.9457682482790001,-0.5079444970229999,0.0713429408811,-0.6740178126899999,-1.60034245,-1.00917669262,-1.26031396011,-3.5307404287599997,-1.25395526481,0.600081003361,0.525700058,-0.509866499042,2.70796479713,1.56129892255,-0.60866521569,-2.6777154314400002,-0.926484187971,-0.156513031724,0.334203728372,-1.71777617272,-1.5800055362399998,0.469442760197,1.72828980615,-0.9535999719920001,-5.87480744603,3.27118896338,0.794617813928,-0.901692888149,-2.8383376504,-3.46347468857,1.12244161277,-1.39320472192,-6.0515371805,4.90812539375,-0.24083012057199998
CNN1,0.286316951314,-0.580241823688,1.3173954509999999,0.17797894821899998,0.38678008803499997,-2.68451387759,2.4165668615500002,-1.68290896117,0.1281234638,1.3050171937100001,-0.174856192302,-7.57770867261,1.05504930043,-1.5877211930700001,-0.9390153432449999,-0.724289498862,-1.00103219423,0.640737428392,2.38870422909,-0.15193911447300001,-1.8459080028900001,-1.59023919014,1.4620433365099998,0.46824262614100004,-0.690840973579,1.9179163338900003,-0.797516352892,5.45927398551,-0.964288198122,0.404989078778,-0.17543355235199998,2.71790293415,0.6152427566600001,3.42968607107,0.18121454940200002,-0.633073538889,1.00294356966,1.2716913970700001,-0.08746742273219998,-1.9560884533400003,0.7664575758769999,0.700361172317,-0.425759645079,0.458005221182,0.5521632333690001,-0.994683104377,-0.26693740085400003,-2.36941673873,-3.1905820071599997,-0.762615272132,3.2218793899900002,-1.6324012157899999,0.321050986027,4.0131379999300005,3.2526418656800002,-3.1632056610299997,0.5622482711729999,1.28432204873,-6.55926206168,0.713106599182,1.18801185206,1.77398790557,2.5562500953400003,0.164964190415,2.62868087349,1.7348330308000002,0.6008814591170001,-0.6403778710270001,2.9071451076,-0.984534265516,4.8460597418,-0.15086938950099998,0.492441584757,-1.8325989474000002,-2.41706154279,-3.64079877019,-3.3116472820999996,0.233250956811,-5.80752145735,-0.5854155401600001,-0.835174433171,1.01410165346,-1.4770010864399998,-2.70945960256,-1.98785949005,-3.5629908240699995,-2.22256433543,-2.10750570471,2.15210647303,-0.412264775572,1.9377271666599998,-3.32259162295,-0.431040461329,-3.06148595531,2.27831038241,1.55033068224,-0.011732592897099998,-12.600282993499999,-13.0648775158,-0.766587414916,0.0446553187452,-4.5000431051800005,0.93544189588,-1.33983533568
CNNM4,0.63033383278,1.64136217,-2.62574079375,-1.38444211744,-1.8291628284099999,1.92754161842,1.50976856091,2.32443648224,-0.260137817626,-3.83174141453,-0.968612000896,-1.0670722792899998,3.1823169689200004,3.3586735976999997,1.84116022682,-1.44614562294,1.2797230634999999,2.60394013595,0.650773201441,1.63452772151,4.539824487250001,3.3136752846599995,0.46824262614100004,2.5542163999,0.223640242052,2.55433772685,3.6316254339099996,-3.71417111388,-2.8162200069099996,1.28164235219,1.48293338445,-0.43853469520099997,-1.82355098931,0.850498574719,0.978561944515,0.13884475252999998,-1.5396202520299997,-0.25013952631999997,0.288365616648,1.13432229139,0.109128884202,0.676105779658,2.78110611693,-0.272037297701,0.571675301951,1.66217089966,1.51737206445,-0.9041881347740001,-2.4243424549,3.38331677713,-2.06961705246,-0.7099630735,-3.4529036998800002,-1.39796741373,0.784550140739,-0.815724142846,-3.3884225056299995,0.0065807840667,1.5144467025400001,5.3880920435399995,1.94191309777,2.3481132763900003,0.832090408915,0.750063106438,-1.35433986683,-1.3212342103499999,-0.88331436394,2.05677938256,-0.6608619448659999,3.7490263867699998,0.9273569414470001,2.6633780772,-0.278001817705,0.661561890101,-1.24922615947,-0.288022355623,1.59488948299,2.3288519604799998,1.32987621539,1.1088753120100001,-0.0693177418407,1.3010958542,3.6410832783800005,1.1898753105700002,2.85335790732,0.765625369993,0.377957352368,0.967308035084,0.0986885720772,-0.0192897204366,2.09074937098,2.83318937264,0.9539360537100001,-1.8168981757700002,2.39978494729,-1.8010183842200003,0.297053216685,-0.481402305129,1.22561269253,2.5617622666,0.584569119881,-0.541543970804,4.316308489690001,-2.6543279879900004
COL1A1,-0.242226346156,0.662722649067,1.18508924643,1.23567084854,2.14068986473,3.7885045978300007,-0.573283634581,0.401517327629,1.28254002423,0.48516229995,1.4983155883700001,0.16937813902100002,0.9763697742949999,1.08037439219,-0.09776545366480001,-0.9830449501719999,1.17907494959,0.45461003235799996,0.8837237945749999,0.569865636238,-0.26001757956300003,0.147124867338,-0.690840973579,0.223640242052,0.316730368007,-0.579264845025,0.0821928903848,0.10213812703,-0.248377759726,-0.122552182094,0.0656489476001,-0.262430109939,2.7343926801,0.7757834546699999,0.920577760825,0.221198046664,0.931222211737,1.62440835986,1.21167237429,0.38858155089900004,0.621686114807,1.58870503653,0.213158427934,-0.24245140152199998,-0.315977330531,0.807583760853,0.9018574777959999,0.489312036536,0.37219284612899994,0.626852244378,1.3907170326299998,0.516772595842,0.642459587956,2.2840686436200004,1.28344659429,0.788972617947,0.31945855889,-1.1894300295,-0.33578871933,1.18679381538,0.487726736725,-2.51927255838,3.4636188582800003,1.7644714914200001,3.52927099991,-1.6863493117700001,4.16274279561,0.005612775775170001,2.35452987523,0.837574295044,-0.951042632842,0.904101639452,1.18758644185,1.2305509308,0.903569526698,1.27838289029,-2.20037058881,-0.458584151915,-1.70793244758,-0.0923294746555,0.473775255241,2.7516310947900005,0.302154936986,1.49550759288,-0.46771962444,0.643282879573,1.65406123653,1.2740690744499998,0.273988986753,1.7861910516900004,-0.20094999130999996,-1.5792001253799999,0.535529816846,2.2894961301,-3.92280928964,0.271265799719,1.8351308786200002,0.19104203296100003,0.925059086711,0.24078508564800002,0.699069608222,1.57591566712,2.13021570438,2.64217940192
