	b.mean	b.std	a.mean	a.std
FOXA3_-_46367354.23-P1P2	-0.120977178392	0.0299328590493	-0.127333918309	0.0231141271778
FOXF1_+_86544016.23-P1P2	-0.313846262628	0.0457055240744	-0.352639546108	0.0351043122398
FOXF1_-_86543821.23-P1P2	-0.102112509549	0.0345946590319	-0.109244229745	0.0232785208475
FOXL2_+_138666046.23-P1P2	-0.372437156985	0.0838612239351	-0.406316060091	0.0654021391888
FOXL2_+_138666114.23-P1P2	-0.137213479032	0.0383169618318	-0.145988350843	0.0182086277598
FOXO4_-_70315829.23-P1P2	-0.416450388759	0.0767880229489	-0.463890679235	0.0642301821667
FOXO4_-_70315963.23-P1P2	-0.429743506795	0.0790113149433	-0.495194488134	0.0502375565664
GCH1_-_55369782.23-P1P2	0.0351511642926	0.0577956690708	0.0606421984167	0.0263920599069
GCH1_-_55369897.23-P1P2	0.0099345900014	0.0520359032706	0.0189247921371	0.0268225645217
GLB1L2_+_134201608.23-P1P2	-0.0180384681462	0.0481773848735	-0.0107632038536	0.0272834321869
GLB1L2_+_134201679.23-P1P2	-0.129136344278	0.0395637850333	-0.120842696467	0.0386735399284
HES7_-_8027532.23-P1P2	-0.177029206214	0.0	-0.179957359012	0.0113406870228
HES7_-_8027539.23-P1P2	-0.450406238415	0.0966887942722	-0.514779092677	0.0678495772514
HK2_+_75060993.23-P1P2	-0.0957305370017	0.0323753411296	-0.0847322434617	0.0218816417467
HK2_+_75061007.23-P1P2	-0.0887878378172	0.0276426586918	-0.0710099538032	0.0346386659288
HNF4A_+_43029788.23-P1P2	-0.417930592975	0.0985189828649	-0.478218523575	0.0554012180762
HNF4A_-_43029858.23-P1P2	-0.283237501803	0.0504082465802	-0.321925272088	0.0501359483532
HOXA13_+_27239889.23-P1P2	-0.611367872938	0.129431987933	-0.684924713921	0.084773394022
HOXA13_+_27240051.23-P1P2	-0.40298012638	0.0815019864185	-0.477453592733	0.0446817412299
HOXB9_+_46704211.23-P1P2	-0.145764035285	0.0422835863079	-0.317442340833	0.0478542478478
HOXB9_-_46704088.23-P1P2	-0.117130727762	0.0441305711497	-0.102712315895	0.0239213925911
HOXC13_+_54332230.23-P1P2	-0.516582407042	0.102258204916	-0.542805031613	0.0444603399929
HOXC13_-_54332182.23-P1P2	-0.395309990734	0.0796057320278	-0.454720883438	0.0434360905894
IER5L_+_131940706.23-P1P2	-0.328110178763	0.0463223315783	-0.353001753408	0.0487370318748
IER5L_+_131940785.23-P1P2	-0.318707426424	0.0761269798892	-0.370457544885	0.0547576913845
IGDCC3_+_65670566.23-P1P2	-0.301343235224	0.0550991853576	-0.318173141819	0.063434405989
IGDCC3_-_65670556.23-P1P2	-0.247385147978	0.0275189143848	-0.265573445399	0.0261059466812
IKZF3_-_38020553.23-P1P2	-0.398971480212	0.0698892859438	-0.456126776339	0.0512287995821
IKZF3_-_38020571.23-P1P2	-0.469401728993	0.0852221499596	-0.512656319634	0.0462095899134
IRF1_+_131826642.23-P1P2	-0.193867417137	0.0525405957034	-0.212645764959	0.0415202639141
IRF1_-_131826619.23-P1P2	-0.0377444191051	0.0473304087684	-0.0395266029011	0.0369791128627
ISL2_+_76628878.23-P1P2	-0.177029206214	0.0	-0.181432034447	0.0119245031472
ISL2_-_76628853.23-P1P2	-0.141699083928	0.0311939685163	-0.138247959874	0.0395130601844
JUN_+_59249990.23-P1P2	-0.30383161859	0.0471295585209	-0.415118915718	0.0595356644699
JUN_-_59249929.23-P1P2	-0.169876062097	0.0193765017198	-0.186287048778	0.0286293220132
KIAA1804_-_233463315.23-P1P2	-0.312390467909	0.0515946873311	-0.322203031201	0.0423646400898
KIAA1804_-_233463431.23-P1P2	-0.210186821417	0.0433263835065	-0.287186183168	0.05690741053
KIF18B_-_43025293.23-P1P2	-0.219899927961	0.0373098078778	-0.243794269134	0.0310193016106
KIF18B_-_43025338.23-P1P2	-0.178857185377	0.0439836157837	-0.220102141005	0.051680932209
KIF2C_-_45205402.23-P1P2	-0.144085694472	0.0407261435501	-0.168604834176	0.0287926768815
