	b.mean	b.std	a.mean	a.std
FOXF1_-_86543821.23-P1P2	-0.105070431088	0.030264331049	-0.110786210742	0.0207218673407
FOXL2_+_138666046.23-P1P2	-0.35116726592	0.0730442191008	-0.398924106808	0.0568731505119
FOXL2_+_138666114.23-P1P2	-0.132611642857	0.0280598056556	-0.134525162531	0.0183038768272
FOXO4_-_70315829.23-P1P2	-0.402782515575	0.0711542831609	-0.442196784177	0.0399697681196
FOXO4_-_70315963.23-P1P2	-0.40260226919	0.0744144614582	-0.466578868685	0.0424098045038
GCH1_-_55369782.23-P1P2	0.0272633691238	0.0491011567034	0.0488987240725	0.0155560850599
GCH1_-_55369897.23-P1P2	0.00448601449041	0.0454192893148	0.0117133507034	0.0178740366844
GLB1L2_+_134201608.23-P1P2	-0.0205184464343	0.0405647095852	-0.015522004733	0.0191567607403
GLB1L2_+_134201679.23-P1P2	-0.132577082373	0.0344656956944	-0.126545055603	0.0315154458435
HES7_-_8027532.23-P1P2	-0.155974200851	0.0111333808213	-0.15974004033	0.0257184144072
HES7_-_8027539.23-P1P2	-0.438938718936	0.0833352799442	-0.496781122829	0.0369165027724
HK2_+_75060993.23-P1P2	-0.0989035079101	0.0244291128853	-0.0937473635731	0.0167334482996
HK2_+_75061007.23-P1P2	-0.0922504771516	0.0205349532483	-0.0772213314788	0.018384764801
HNF4A_+_43029788.23-P1P2	-0.408231466019	0.0814042547812	-0.465797636456	0.0287245725116
HNF4A_-_43029858.23-P1P2	-0.274380122922	0.0495982244479	-0.318143937347	0.0418603771331
HOXA13_+_27239889.23-P1P2	-0.583546187876	0.120968819142	-0.669622236209	0.0584549464974
HOXA13_+_27240051.23-P1P2	-0.397192399963	0.0865228489844	-0.45579763398	0.038111142892
HOXB9_+_46704211.23-P1P2	-0.142941492372	0.0379613314323	-0.311024148845	0.0356366786368
HOXB9_-_46704088.23-P1P2	-0.11061916626	0.0399833274862	-0.10859118009	0.0264347313113
HOXC13_+_54332230.23-P1P2	-0.490356081847	0.0922770505077	-0.524500658557	0.0332878887044
HOXC13_-_54332182.23-P1P2	-0.388197260296	0.0762810419324	-0.449401151816	0.0417645506221
IER5L_+_131940706.23-P1P2	-0.32961253369	0.0511477566941	-0.348503890893	0.025567585407
IER5L_+_131940785.23-P1P2	-0.312021826423	0.0592714133108	-0.36343082406	0.0317827567399
IGDCC3_+_65670566.23-P1P2	-0.287552003832	0.0514696022565	-0.31228670248	0.043122181692
IGDCC3_-_65670556.23-P1P2	-0.237993987489	0.0352285272846	-0.256311239087	0.0263508929367
IKZF3_-_38020553.23-P1P2	-0.370918948618	0.0628378944048	-0.429117277201	0.0260577781327
IKZF3_-_38020571.23-P1P2	-0.45248727562	0.0854043458895	-0.498070277013	0.038673278742
IRF1_+_131826642.23-P1P2	-0.200002146792	0.049544094537	-0.223268691177	0.0339084883916
IRF1_-_131826619.23-P1P2	-0.0470071577377	0.037575309851	-0.051217752068	0.0227680445798
ISL2_+_76628878.23-P1P2	-0.153874809085	0.00300247147587	-0.15147042637	0.0130955984782
ISL2_-_76628853.23-P1P2	-0.134403284579	0.0240998231403	-0.135824591333	0.0248397530099
JUN_+_59249990.23-P1P2	-0.302872418203	0.0499410438066	-0.399864768037	0.0331755467595
JUN_-_59249929.23-P1P2	-0.170823104251	0.0210525673166	-0.183218005571	0.0235105451346
KIAA1804_-_233463315.23-P1P2	-0.308806890137	0.0542066154434	-0.323090944137	0.0292279026088
KIAA1804_-_233463431.23-P1P2	-0.200591179228	0.0391201330616	-0.277877004804	0.0373871610426
KIF18B_-_43025293.23-P1P2	-0.228406193903	0.0313493101581	-0.242224300225	0.0184034274988
KIF18B_-_43025338.23-P1P2	-0.179220080298	0.0441600845649	-0.223291670656	0.0423841977646
KIF2C_-_45205402.23-P1P2	-0.145907684273	0.0318080767047	-0.162289885152	0.0235793674027
KIF2C_-_45205435.23-P1P2	-0.051126693485	0.0314986691124	-0.0530020323186	0.0151371654499
KLF1_+_12998353.23-P1P2	0.150121991174	0.0785814668871	0.161729583645	0.00965189944303
KLF1_-_12998104.23-P1P2	0.114039375979	0.0713724990438	0.149913419662	0.0175534338977
KMT2A_+_118306901.23-P1P2	-0.0979606144739	0.0256381546485	-0.107481266275	0.0218216397281
KMT2A_+_118306992.23-P1P2	-0.063746983727	0.0277649152115	-0.0741158192226	0.0231756370472
LHX1_+_35293939.23-P1P2	-0.176298660859	0.0193407872819	-0.187273389235	0.0245428976751
LHX1_+_35293972.23-P1P2	-0.187673800089	0.0280566435607	-0.234205926584	0.0319779646283
LYL1_+_13213738.23-P1P2	-0.0585475835608	0.0276777450955	-0.0594669090424	0.0108600891553
LYL1_-_13213808.23-P1P2	-0.0961979371431	0.0246876995848	-0.0972807126156	0.0211877307637
MAML2_-_96076499.23-P1P2	0.0548939902539	0.0551050322605	0.0642985971459	0.0156252934376
MAML2_-_96076530.23-P1P2	0.0563532737568	0.0556462881544	0.0676864582992	0.0143805660848
MAP2K3_-_21187851.23-P1P2	0.0112799420571	0.049350708826	0.0147600017583	0.0230840475956
MAP2K3_-_21187855.23-P1P2	0.10892455458	0.0686346162994	0.129910295192	0.0151298759609
MAP2K6_+_67410733.23-P1P2	0.0533422698121	0.0550924766014	0.0671491706114	0.0111956411584
MAP2K6_+_67410755.23-P1P2	0.0843267461975	0.0617989466036	0.101258015484	0.0187228446021
MAP4K3_+_39664546.23-P1P2	-0.153099574284	0.0	-0.153099574284	0.0
MAP4K3_+_39664622.23-P1P2	-0.0766700143244	0.0235868172532	-0.0818486625873	0.0291468336622
MAP4K5_-_50999552.23-P1P2	-0.0962443928172	0.0332203079381	-0.107568875051	0.0222201377119
MAP4K5_-_50999632.23-P1P2	-0.0627683264233	0.0372168214685	-0.080086094325	0.02077537116
MAP7D1_+_36621448.23-P1P2	-0.0859721506664	0.0304220301054	-0.105320520559	0.0163685370316
MAP7D1_+_36621468.23-P1P2	-0.110702926047	0.0262808922813	-0.125965747928	0.0195203302667
MAPK1_+_22222272.23-P1P2	-0.189768555117	0.0314930769256	-0.21436724567	0.0259205727043
MAPK1_-_22222117.23-P1P2	-0.015178367843	0.0423243028192	-0.0148056253947	0.0215166952617
MCOLN3_-_85514289.23-P1P2	-0.037188026611	0.0357798915523	-0.0287569827117	0.0214860066102
MCOLN3_-_85514516.23-P1P2	-0.010338360783	0.0412862362081	-0.00785749698508	0.0231698943895
MEIS1_+_66662147.23-P1P2	-0.124074897254	0.0246034781518	-0.137713987329	0.0401344237185
MEIS1_+_66662171.23-P1P2	-0.128410763792	0.0264870136398	-0.119391503096	0.026775705375
MIDN_+_1248189.23-P2	-0.183719792482	0.0338159646393	-0.217246863713	0.0276268688376
MIDN_-_1248372.23-P2	-0.300379382965	0.0670769463056	-0.371476281343	0.0389464390753
NCL_-_232329542.23-P1	-0.0899686165854	0.0371226061353	-0.0964945032011	0.0205532065599
NCL_-_232329555.23-P1	-0.0947062761438	0.026421483448	-0.100857309523	0.032002541739
NIT1_+_161087777.23-P1P2	-0.29984149505	0.0737976561617	-0.278343171395	0.0568381915498
NIT1_+_161087799.23-P1P2	-0.555088972563	0.123108844484	-0.58162526793	0.0432608751254
OSR2_-_99956563.23-P1P2	-0.0539826687551	0.0314336335382	-0.0751264575516	0.0142646514416
OSR2_-_99956605.23-P1P2	-0.191639408623	0.0610992960562	-0.227705198769	0.0469168450163
PEG10_+_94285426.23-P1	-0.0872183644114	0.0307772024808	-0.103144023113	0.0147496788075
PEG10_+_94285507.23-P1	-0.15616491749	0.0205268289289	-0.153099574284	0.0
PIK3CB_+_138553654.23-P1P2	-0.0252358630898	0.0388254983107	-0.030559152198	0.0209039630783
PIK3CB_-_138553855.23-P1P2	-0.153099574284	0.0	-0.433707629571	0.0433906352189
PLEKHO2_+_65133841.23-P1P2	-0.39299611942	0.0801387339146	-0.419954724351	0.0415653237017
PLEKHO2_+_65133906.23-P1P2	-0.190806074732	0.0512438482957	-0.207293812371	0.050472651356
PLK4_+_128801906.23-P1P2	-0.135306880558	0.0510231298464	-0.272164280245	0.0415976327668
PLK4_-_128801714.23-P1P2	-0.0499343882394	0.0319741609229	-0.0455595418509	0.0146370432808
POU3F2_-_99282213.23-P1P2	-0.2137103709	0.030531675584	-0.220880625636	0.0283105768017
POU3F2_-_99282242.23-P1P2	-0.183292837538	0.026447865993	-0.19005589808	0.0202521012899
PRDM1_-_106534082.23-P1P2	-0.392683701006	0.0710392815517	-0.435035123163	0.0393922459039
PRDM1_-_106534101.23-P1P2	-0.464329839014	0.101838423957	-0.510169179833	0.0395476878226
PRTG_+_56035430.23-P1P2	-0.376921678866	0.0651024467746	-0.39653510381	0.040110899571
PRTG_-_56035322.23-P1P2	-0.197779512331	0.0332003524407	-0.241586196599	0.0386203193436
