	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318
DLX2	-0.838314495189	-1.71625477414	-0.745681722049	0.0620910955014	-1.68816026205	-0.757402836887	2.25568763905	-1.29238303478	1.30943369324	0.0384950383056	-1.89933830332	-2.42642266738	2.02325941341	1.61738039768	0.745720049336	1.60993272563	-0.0638779417224	-0.347924730043	-0.294125626864	1.47608777185	0.206111396867	4.5435918948	0.664575637942	3.94918253135	0.134746627442	0.502328557506	0.364425494632	-0.705056706628	-2.97327150845	0.324723491022	1.47533745797	-1.72067294337	-0.576018494534	-0.352058484892	-0.276374566896	-3.20828294201	-2.44113812554	-2.86397173939	-1.49750562681	0.0175654547003	-0.485413173797	-0.481693785805	1.67086457675	0.602006046863	-1.00017497004	0.502047230024	-1.01328665647	0.789252911972	1.41283160299	-1.69568599025	1.5342183647	0.31372106366	0.23579953196	-1.09752112863	-0.938664526319	-0.143223720422	-0.290126851903	0.492830993793	1.21497258603	-2.37929074127	3.02840109635	-0.331701508322	-0.637871446129	-1.99367353969	-0.573452068504	0.0460871318233	2.10606492542	0.119937916832	-0.0731720321252	0.214106559956	-0.920005016122	-0.0294215218741	1.42369931006	-2.42498523233	0.781366595716	-0.978913900256	-0.170425371754	1.53713147315	-1.90700915217	0.790129846747	-1.12457772872	1.68039218073	3.63387618137	0.182222938002	2.81295764985	-0.230233208181	-0.819211630328	-1.26373998419	0.86731017119	1.05888661684	2.62575983614	-0.121195040405	-3.11637248429	-0.977540046397	-0.00742890082024	-0.773942617953	0.808839360646	1.44528729457	1.43916048236	0.79733137837	-1.19498992329	-0.510367138238	3.11369139067	-0.377345399204	1.42772740148	1.38159076219	2.27109385243	1.00988336075	-2.8270449108	1.28365245007	1.21416271838	-3.15429663658
DUSP9	-0.961273692011	0.665391330734	-0.521336643192	-0.0470482360382	-0.464813411547	0.594196795757	-0.324798471359	1.66366210001	-0.861999251113	-2.11420952217	-0.445467842545	0.931900871337	-3.7381343704	-1.33283907736	0.919151496716	0.40051159689	0.735976135761	-0.0874130111001	-0.828346164741	-0.756044141776	0.431715757062	-0.829288918644	-1.04453194308	-1.26011861943	-1.31538940748	0.35014492642	0.264133791924	1.69029469516	0.324723491022	1.32993919337	2.1984371007	-0.703793069378	3.40716587133	1.85154921559	-0.156032419762	-2.15500875231	-1.27990837354	-0.489865707983	-0.905886683392	-0.0965381330161	0.109125110765	0.57161679126	1.85302186561	-1.06446637411	0.150309395685	-0.666155573645	-0.269320733626	-0.53767649744	-0.353806457794	-1.57891018904	-0.809066200863	1.29707161539	0.738552712435	0.279250125994	-0.871954785542	0.68749214183	0.831748149756	-4.01949818382	1.32279187756	1.37136949973	-2.40156909794	-1.86526085487	0.0919155898998	1.81435275824	-1.98249849691	-1.04784987407	0.104466628185	7.38321522283	-0.137519205982	-3.8776206173	-1.06324514073	0.00547201080462	-0.483738031327	0.127241827234	1.36653827958	-0.19244785655	-1.08389837453	0.331191776169	-2.82373849743	-0.967100216259	-0.455218972712	-1.16666136052	-2.49116204674	-0.86423287327	-0.175210356976	-1.04079062617	0.381708988383	0.79579765656	-1.22344975733	-1.53137513616	-1.3186632759	-3.45233754444	-0.766845111146	0.232142743704	2.0326714386	-0.0844458972337	0.388452408466	-0.193514577741	-1.94585991234	-2.00066161435	-3.346991733	-0.102103705812	0.917412421609	-0.542992508721	-0.236907395623	-0.0777868995592	-2.18225081643	-1.29154412427	-0.825001900814	-4.75285383404	0.70178104168	-0.452391497918
EGR1	-0.420299828396	0.0108730882593	-1.06283115794	1.06730272577	1.92634408221	1.34678978993	-0.791602182829	1.16005023226	1.70670287802	0.604317071818	-1.95579047538	-0.440797153571	0.886837604366	-2.17868801649	-0.416371212813	-1.43475166725	-0.658581143351	0.643661487637	0.925919942805	1.63098647116	-1.07533866776	-0.271872999752	1.12043966633	1.41426105288	0.543322847937	0.214138951239	-0.95364113352	-0.525028909503	1.47533745797	2.1984371007	1.17019053056	-0.507679304718	1.02780418808	-1.69156199281	-0.390026970399	-0.199551480197	-0.679298540633	-0.885160650949	-0.517174711779	0.564547218088	1.1928350551	-0.16272900422	1.12595228972	1.38195559885	0.706813453637	1.27751386999	-0.0851787553246	0.359842741529	-1.24168214816	1.46119137049	-0.385840768966	2.66408471547	0.471757843416	0.123712920558	0.386274453596	0.233233068367	-0.367995984688	0.569755171081	-0.0889364138944	0.841704397495	1.84652727256	-0.350920057571	-0.27773007327	-0.427505664168	0.610920276055	1.10227165363	0.998051271265	-0.398530311668	0.130877404093	-0.0662907277609	1.21748945436	-1.03527483773	0.319261385702	1.00802898919	1.86911748672	0.843227812694	-0.333617361954	1.30196897854	0.8186400353	-2.2954714754	0.735833347287	0.279632835086	-0.80940040224	0.69185808719	1.32648423923	0.807234850161	-0.516829118395	0.546137961521	0.149810646459	0.0104557811541	-0.119435814147	0.866596551409	2.61395050732	-0.364404590035	-0.535178676778	2.55654388851	0.912338336845	-0.0829268083251	0.21011971145	-1.33870373672	1.18714626376	-0.252062896141	-0.854212033519	-0.160915189508	-0.000790788084716	-0.107868215035	-0.331052367127	0.737760532925	0.0390735641567	0.261785117733	0.944700634695	0.516653491155
ELMSAN1	-3.2021641798	-0.52762723057	0.365601948262	2.66646138152	3.04999139769	2.92660259004	1.88878608031	0.409215856629	0.745196786418	1.54333499249	-1.92125265131	-0.921453560412	0.871593828723	0.752678855686	1.11258755583	0.224796828373	-0.359919405452	0.572640614642	0.917452012789	0.870592722505	-0.181846994723	2.80435223896	1.44940492459	0.861246890292	1.49618655479	-0.147132076445	-2.78190825484	1.81997473621	-1.72067294337	-0.703793069378	-0.507679304718	-1.77689862188	-0.344728602757	-1.19950962999	-0.517736826975	0.281978790392	0.128136878737	-0.176187631026	-0.343514934793	-0.761031739295	0.0249364826062	1.56578491845	-1.99376625191	2.27150924169	-2.82946657956	2.51858186284	0.270364591273	1.38516658979	2.6503175699	1.8362877205	-2.11272110802	1.36859768061	-1.57830210955	-1.09431028214	0.939309283978	-1.92372380516	-0.154716567914	-0.947450263019	1.80207119537	-4.4158823309	3.4895530343	0.575572862012	-1.98234203792	-1.33506605986	0.460971698759	2.21498886885	-2.72066044751	-0.582959696363	0.0447814773911	1.24166946666	1.27121073266	1.3035888545	2.22675153831	0.527584396736	-1.37179326176	-0.21037187231	2.48925959176	0.82219344694	2.65854211591	0.569526962503	1.62295909435	1.6245512605	0.264682757599	1.25523419297	1.51891681677	4.26877719004	0.581995162578	1.64876402293	0.829218831016	1.30759165536	-1.76741112908	2.18246580202	0.789962826317	-0.951854771096	1.10055099913	-0.501354823088	2.26082317626	-0.549797763686	0.605413437541	-0.947489393616	0.794886226665	0.513209271734	0.648258599907	-1.03599067804	0.386171331361	0.448999734432	0.278102549551	2.89663539513	-4.82006694704	3.18217667858	0.177593252092	0.576916270159
ETS2	-3.5002349734	-2.2150184722	-2.22528727214	0.488165700081	-3.56694529489	-2.28124131343	-1.37070231967	-0.518433165579	1.44521451123	2.67945256914	-2.58732827907	-1.35789699777	2.49746508881	2.72069167866	1.54739815241	2.57880166115	-0.32858767982	1.88703043851	3.07132755276	-1.37273892538	0.474353200428	1.91148143818	2.81245073297	2.62221759643	-0.869926225308	-0.262282169409	0.562082256511	2.3985611476	-0.576018494534	3.40716587133	1.02780418808	-0.344728602757	-0.0679151721931	-1.60279189995	-1.43428193694	-1.45856069781	-0.215728773699	-1.79702973442	-0.675732899984	0.706580371986	-0.657081968122	1.21156220046	1.93654741508	0.84813483845	4.42785173331	-0.111401219971	-3.06682876072	-0.87835681708	-0.387495080078	2.111440791	1.99978389249	1.68520136073	0.916615310512	0.899370090265	1.86976644915	-2.95418968929	-1.33449086984	3.37789703163	-0.65948562708	1.23263217852	3.57736584924	1.9727070332	-0.563560437546	0.748577838427	0.957677584162	0.481416406305	-7.19593284364	-2.38417158991	-1.61811087579	-0.258354884577	0.0654725910806	1.19171418148	0.538601251819	-2.1699461764	1.63863368677	0.849853017275	3.37777841901	0.682714997077	-1.60155451	-2.99599186168	0.41449001424	0.616192433848	0.38151820894	-0.131513057105	0.0199165823931	3.77925015795	0.492157496166	-1.63842236844	0.25685806071	2.38625274207	-0.030374417384	3.01345427676	1.65017666892	-0.167677642456	-1.06271117402	1.30315838566	-0.935240840442	-1.15439369598	2.55275637768	4.76212040881	4.46499434529	0.0304622020272	-5.29861976332	-1.11447482846	-0.597248508354	0.879205927397	1.7470528094	1.69450063221	-1.05105247309	4.39270382093	0.11285293426	-0.59498366159
FEV	-1.4555060167	1.19128102775	1.68689801545	1.11645579487	1.37795226114	1.52964254535	-2.34009747686	-0.313409691222	0.259555898952	1.16301638836	1.7865553672	-1.55700267117	0.507622830326	-0.931601031206	-0.339687190801	0.970820583625	0.556831544956	2.69327670874	0.903293260609	0.106123230732	-0.779557312311	-1.50445563055	0.177885584184	1.64950812507	-1.31439620928	1.4511842874	0.959332282485	-0.52798503333	-0.352058484892	1.85154921559	-1.69156199281	-1.19950962999	-1.60279189995	3.89010301147	2.28076037587	-1.79289362965	-1.02758368033	2.16349901165	0.334501520331	1.03919639295	-0.0114378721899	0.349492392372	1.61629808331	-0.952253874475	0.3827486242	-1.06367493865	-2.15314184046	-0.396687224445	1.11613684781	3.63251242738	-0.547889811641	1.20761282536	0.0239597242489	0.930117796264	0.301585845334	0.828458884061	1.89718730607	0.861245670041	-1.24433578809	1.33941805137	-4.55718455532	-0.372598179746	-0.435300915022	-0.556790432559	-0.786747545162	0.637720680439	-8.95419265663	-2.27988398529	1.81571638182	-2.25878279484	0.517649587262	1.06631660242	0.0797233155428	1.63458811785	0.939972169979	2.93245770055	-0.185695846741	-2.36723290435	-1.50589025642	0.467049247505	4.23837073481	-0.90317715766	-6.40475506237	-0.354517916914	-2.6021300162	1.14407821785	0.972853505175	-1.53865702364	0.243132260096	0.239641281501	0.088484099855	1.87764331436	-2.48221736757	-0.0931929626185	-4.46537850763	2.21461039089	0.815336914027	-1.28259444347	-1.5707612017	-1.23631705482	3.38058821606	1.55303261008	-1.64772214872	2.33086180623	0.0359736978806	-1.72814402996	-1.20076095729	-1.36550632594	-0.174597083203	1.09453740063	-3.27619275022	1.59557296638
FOSB	-1.81733320967	0.331759623644	0.203293613631	-0.374143741106	-0.181044876623	-0.65109604593	2.24755538669	-1.02360670339	1.88003946628	-0.227174419236	-0.142328977995	-0.920422855189	2.93278048578	-0.962738019111	0.780136988872	0.381738607508	-0.717779289765	-1.06910240402	-3.62517991528	-0.737753166795	0.228210122105	1.66970353398	1.01864356188	2.68551929986	1.1006389739	-0.0547359061756	1.7977680272	1.35583755454	-0.276374566896	-0.156032419762	-0.390026970399	-0.517736826975	-1.43428193694	2.28076037587	0.957993252954	-0.827184067237	-1.63346257205	-0.834079876693	-0.974025663477	1.3570115629	1.30154024565	0.598783234151	1.70144859226	2.51345948871	-0.592958988631	-0.20901416065	-1.02752827783	-0.717572465015	-0.35738423334	-0.335745231118	4.21587090225	0.248218056709	1.27388650364	-2.57996054387	-0.705442540783	0.209622868695	0.116233884567	0.580178940723	1.00561910198	0.532842410661	2.73465560048	-0.835329717917	-1.80690442575	-0.653470531192	-0.0947805020186	0.123001177512	0.752555050914	-2.96108598046	0.460060084577	-0.317765891708	0.681160538347	-0.435937755828	1.69766266915	-2.21134417817	0.761632119918	0.857992428047	0.603869033079	0.202576763435	-1.22084859406	-0.974696699648	-1.17319992876	2.75651644761	4.44168507107	0.217253014403	3.05358141045	0.383299815472	-0.44998012922	-0.0314114495932	-0.218122678747	0.852287514277	0.392189379985	1.37351363958	-0.846072167935	-0.550144244578	1.05286731565	0.453718661923	-0.659397125063	-0.323299050324	1.97360991498	2.91422922665	0.956147952271	-0.150720578438	0.313592520708	0.461452004307	-0.355763990593	1.43730655134	3.9295614952	1.96406973104	-1.06324328287	3.3940123351	1.11048676414	0.904980029705
FOXA1	-0.0910425318432	-0.720236556664	-0.728965113194	-0.919455506685	1.00375043103	2.0376577898	2.41948393312	-1.07102894288	0.544809137235	-2.08621840817	-0.714847831425	-3.42180746582	-0.00200696845627	-0.00982140749231	0.547215964041	-0.0206921112677	-0.803482477409	0.33627447438	-0.233024260169	0.640306029655	-1.05368650266	2.19291030312	-0.576078641481	-0.784571487041	-0.823301473599	1.0013327073	0.0544590698886	3.55614065852	-3.20828294201	-2.15500875231	-0.199551480197	0.281978790392	-1.45856069781	-1.79289362965	-0.827184067237	0.444297813024	-0.901456508299	-2.76328263281	-1.49010427642	-1.35459193885	0.161439389205	-1.15766839124	1.14942303803	1.48304342717	-0.231491396839	-0.227991794856	-3.21164494356	-0.80912537753	-0.389928279258	-1.15618112963	-0.147228154206	0.56148467667	-1.26734084165	-1.83047406919	-1.64042238942	0.0204055036692	-0.547586868177	-2.7923380587	0.551998366391	-2.33945361528	2.34993869091	1.40708314715	0.615601058435	-0.163099467621	-1.13530652696	-1.99888247893	-2.23282048773	-1.10971008506	-0.704865463695	-4.13044140282	-1.48142047775	-1.94993999637	0.245861672544	-1.97276561841	-0.0127591959743	-0.364664924207	-0.827193131308	-0.656772346185	-3.23964753873	0.219483299217	-0.415891878915	0.668879319879	3.01368827645	-0.229624494578	2.19442671881	-1.08004218679	-2.41603340766	-0.18568916099	-0.192681196212	1.87730534898	-0.658966230323	-1.52953281536	-1.08923475921	-0.481637530179	2.82909177173	0.49459107031	-0.0296866451562	-0.185631073425	-0.618477787341	-2.52574999515	-2.29741803359	-0.90865668412	2.20325869978	0.127047567476	-1.74137480832	-1.18322257483	1.5462964302	0.024881981614	-2.04967742657	4.98038814728	1.9364185763	-2.87869885298
FOXA3	-0.618488346374	-0.79014349364	-0.747305246426	-1.0276724144	0.836719425376	1.88452066386	1.98944742346	0.144693517844	0.533147578861	-1.24485533844	-2.34527929758	-2.71081659142	-0.31270880034	0.0514567070912	0.838940376015	0.284541719854	-0.702663375575	0.458820518422	-0.39337144339	0.973402676487	-0.411226075524	0.532034597317	-0.312834019514	-0.0974006174873	0.0837428631905	0.303731528336	-0.284230139325	3.47608423877	-2.44113812554	-1.27990837354	-0.679298540633	0.128136878737	-0.215728773699	-1.02758368033	-1.63346257205	-0.901456508299	0.502506074712	-1.46930030252	-0.908528515064	-0.86623992876	-0.634003340986	-0.227852680241	1.59880879824	1.86985392412	-0.464156265995	0.432121564383	-2.44960266764	-0.978240948623	-1.00781480128	-1.04331057719	-0.926982272934	1.76149043978	-0.932330356815	-2.10284033351	-0.478882728174	0.634315237967	0.00734265993146	-1.31198014401	-0.248356704386	-2.00611843128	1.19157090163	2.3446512055	0.568139016177	0.268750211542	-0.245966662895	-0.554622164554	-0.983163535497	-0.548154120582	-1.16952683851	-2.79851632169	-1.53506367918	-1.35572410327	0.366756803466	-1.69520552451	0.559512492455	0.296965641916	-0.774622500793	0.376287997458	-2.82128635324	0.031056157408	-0.0215840729126	1.11765469528	2.38314209091	-0.987683765427	1.98851556526	-0.226939395692	-1.34002256224	-0.488932332356	-0.205981072584	-0.190671875606	0.916436309223	0.20630421184	0.280791613159	-0.851098674682	1.96492900935	0.391586290853	0.278951595391	0.48310505256	0.064131326909	-1.21074220271	-0.536727809699	0.150932608397	2.74264660129	1.32395623168	-1.18838636231	-0.923035202702	0.755759609696	-0.264945606363	-1.03554687674	1.94464875181	2.39280648909	-3.66223176014
FOXF1	-1.66214984498	-1.15765535172	-0.696185178938	-1.1946261573	0.509347029107	1.24147943151	1.33028943468	-0.820705656052	1.55272632308	-0.337293935746	-2.01088579173	-2.31140999921	1.02883442769	0.973365339329	0.0909429803272	0.594982066675	-0.31113435402	-0.420897985077	0.122641293477	-0.149443193053	-0.00922965225926	2.02291892316	0.0250167770502	0.360367443658	-0.360646648901	0.173894449816	-0.913735200662	2.18878995692	-2.86397173939	-0.489865707983	-0.885160650949	-0.176187631026	-1.79702973442	2.16349901165	-0.834079876693	-2.76328263281	-1.46930030252	-3.29449187645	-1.85977850625	-0.61716751001	-0.588662962371	0.0107631389595	0.496918970364	1.08294945859	-0.501144026396	-0.602465132673	-2.51069036359	-0.575943732248	-0.38862476442	-1.41467181437	0.0967345222434	0.22336635434	0.0953667498478	-0.997641285158	-0.760540223256	0.860952893996	-0.928757949274	1.19196323937	-0.107864043809	-2.30460180703	0.400410711228	1.75639094393	0.800453468808	0.461944671661	0.114527853379	-1.20956663742	-1.29237756269	-1.36343187822	-0.417378915262	-3.01816735882	-1.2981986035	-1.72374165816	0.208480728212	-2.50535205617	0.757517998465	0.512659683552	-0.449557972656	0.158666068624	-2.27898871427	0.20661464485	-0.339305666383	0.636636386344	2.02303202104	-0.487409766228	0.0372240994146	-0.850013193074	-1.47735536231	-0.0370199613869	0.455768685061	0.946896477369	1.8278190619	-0.669359619337	-2.34059407303	0.0596128156416	0.129542067664	0.133648448153	-0.251058293228	1.04657701646	-1.21478943111	-3.04682903459	-1.29964134916	0.574246055395	1.74173281209	0.766812126286	-0.253892914188	0.0241501703677	1.23434611428	1.164621673	-1.54208825374	2.85203247323	1.87501846859	-1.40066805259
FOXL2	-0.584950243911	-0.627565525336	-1.02030465204	-0.968154970126	0.150655382193	1.28938352654	1.01561193879	-0.541554434097	1.83944552866	-0.602829641505	0.995047559248	-1.04343829312	0.17916628055	0.524803408574	0.598391606969	0.759211108107	-1.03706312781	0.430074056577	-0.718387574532	0.362006845373	0.013474916941	0.144526877493	0.462605738488	1.38292868785	-0.0706606112784	0.813212298328	-0.461238633996	2.84356432532	-1.49750562681	-0.905886683392	-0.517174711779	-0.343514934793	-0.675732899984	0.334501520331	-0.974025663477	-1.49010427642	-0.908528515064	-1.85977850625	-0.72845284734	0.0271168268018	-0.362360835057	-0.219134781844	0.79322998641	2.16145229869	0.0492706335264	-0.316118012721	-1.22197617659	-0.804376019331	-1.18227949892	-0.164606908179	-0.139805496398	0.6685441487	-0.313713126374	-1.59127250347	0.0262885630614	0.161534862847	-0.596850712701	-0.617602637164	-0.0531954483897	-1.02680729027	0.641738823206	0.867581096201	1.66698951807	0.9119365963	-1.31415699779	-0.270819207558	-1.66414418945	-0.631643514343	-1.65612675352	-1.88084658867	-0.135865863045	-0.676871201472	0.684823106536	0.473854195092	-0.512263097514	-0.29488517974	-0.0429915091052	-0.302559521017	-2.35463915725	0.156216017449	0.255708493601	-0.0220134555494	1.85389372041	-0.531123594601	1.37347129053	-1.39375711142	-0.757589813933	0.0322924199043	0.385539262195	0.582217738281	0.270353522553	-0.21167390799	-0.106423836259	-1.18759705307	2.47843678769	0.151220214492	0.0862855968585	-0.172321799235	-0.577652806019	-0.969985836146	1.4098536938	-0.605590490581	0.586519867219	0.526120148254	-1.04295285721	-0.350559277373	0.871026105662	1.16556679198	-0.333375600177	4.12344767302	1.93062230417	-2.29339677246
FOXO4	-0.0976174318193	0.504540670656	-0.11479141854	0.891683169178	-0.551107062914	0.696764384971	-2.01066585096	1.08923543536	0.0799655761722	0.208262597915	0.352298032143	-0.692341753472	-1.40411605841	0.232008481037	0.0454802849436	-0.077448777703	-0.356300028387	1.12788139235	0.864028130704	0.915647935245	0.0476916293805	-1.263116864	-0.565969536732	-0.529852459091	-1.2068678973	0.401776579115	0.196943675583	3.15203051224	0.0175654547003	-0.0965381330161	0.564547218088	-0.761031739295	0.706580371986	1.03919639295	1.3570115629	-1.35459193885	-0.86623992876	-0.61716751001	0.0271168268018	4.19668999684	-0.235218677866	0.129557404833	1.73222956702	-2.29765855266	-0.208410199785	-1.41558510667	-0.670370277396	-0.0487087659263	-0.0371122455011	-1.08669643595	0.271474024809	-1.38820219916	1.78953069278	-0.108133837303	-0.434510333801	0.321937873503	-0.528945169796	-3.30459634435	0.320078276477	-0.100816303872	0.124863612233	2.44664730289	0.148942643637	0.287557399597	0.304342749385	-1.49889114481	-1.04377235814	1.51305918474	-1.41861006364	-0.00711381128328	0.440173528895	-1.71091949534	-1.07549556856	-1.64597381609	2.06616898005	1.33510487117	0.489599326272	-0.937622266442	-1.10717346814	0.81062671208	-0.159054263068	0.194591291398	1.20369694237	-0.188241714654	2.3709293369	-0.554007732065	-0.774447510859	-0.113658362416	-0.720134384025	1.06716276704	-0.50216829655	-2.29296339688	0.841238804439	1.43272011301	2.01326286454	1.39192379471	0.181001813363	0.0290315772557	-1.43969838974	0.0453216245647	-0.950192010891	-0.562351385452	2.30044462734	0.61996995079	-1.56187684295	0.429688607169	0.378254096743	-0.235938223164	0.286051676684	0.2848179502	2.77431457274	-1.33266585318
GCH1	1.05347111517	1.17727963968	-0.81493135326	-0.896627417423	0.150036676296	0.749365742342	0.00866505117958	0.911144986913	-0.265814252767	-0.414847878025	-1.06999035691	-1.95967429935	0.361812859564	-0.845117650713	-1.37568910807	-1.57244204391	1.84825812698	-0.2428643632	0.571697014152	0.624964099948	-0.77927562634	2.41262383667	-0.843590032581	0.852445973932	0.0103598014975	-0.0292728777701	0.506037475863	-0.957056891766	-0.485413173797	0.109125110765	1.1928350551	0.0249364826062	-0.657081968122	-0.0114378721899	1.30154024565	0.161439389205	-0.634003340986	-0.588662962371	-0.362360835057	-0.235218677866	0.339231807596	0.743660095001	-1.20161245123	0.0207702000392	0.685437379761	-0.26811441633	-0.68400480324	1.31473711504	2.06340091604	0.789464535327	-0.286121634541	2.68568654601	0.32537943103	0.682750015844	-0.739063122302	-1.57517443444	0.474423766241	0.268614283422	1.00115302185	0.672559767122	0.409663666223	1.5316717013	0.407430776776	0.000916297216828	-1.1783527594	-0.073761961223	2.37063498287	-0.785531847758	0.669324710815	0.35330829325	0.324541764678	-0.411703298615	-0.624654463733	-1.42894435313	-0.625126846539	-1.4945549273	-0.933218219028	0.208196874119	-0.0530149579668	-0.51483952941	-0.390055710304	-0.589394496327	-0.868336571182	0.513607938694	0.196319741322	0.227861827324	-1.01631357917	-1.20995196867	-0.800251176963	-1.23299666144	3.52105791971	-0.0643955938541	1.29112422581	1.19163739881	-0.590025903947	-0.0479487779539	-0.0618467293599	-0.243665355788	-0.216514974365	-1.23885084479	1.10541195268	1.39029623388	0.103932234221	-0.865417409494	1.05988994937	0.443794678481	0.186073824478	-0.654540003192	-1.41291502337	-0.516192523397	-0.710241804391	0.725404612616
GLB1L2	-0.00639351692858	0.965210365739	-0.459869862329	0.495362257558	-0.0772085376056	-0.73938497663	0.843836204968	0.133961496724	0.401877215871	-0.135869271762	-0.347869969517	-0.0226963293985	0.380438741728	0.662218734525	-1.08788366378	0.217079015894	0.406339404348	-0.986805283961	-0.333002547509	-0.899840587025	-0.576786303878	-0.272003148515	-0.477806358653	-1.24048162924	-0.497663697753	0.54321675612	-0.980362408967	0.934428081247	-0.481693785805	0.57161679126	-0.16272900422	1.56578491845	1.21156220046	0.349492392372	0.598783234151	-1.15766839124	-0.227852680241	0.0107631389595	-0.219134781844	0.129557404833	0.743660095001	-0.790484178219	0.559946186022	0.904808009022	-0.535869241879	-1.30576917747	-0.901044658169	-0.565563057847	-0.226202944366	-0.42422171975	1.05895107634	-1.1809091236	0.943887029728	-0.160253802261	-1.03641611481	0.937304398133	0.517785793195	0.948735756559	-1.31410754965	-0.81203040862	0.647161430102	1.43307771442	1.42101752484	1.79013962053	0.504267746177	-0.0543016052669	2.56856140542	0.974543846941	-0.573792979956	0.270660293025	-1.15707967212	-0.66443717534	-1.80686117381	-0.455488119566	0.201576751638	1.13938074924	-1.7302055409	-0.813394087908	-0.796015984553	0.111775076015	-0.219346662627	0.384694453928	-0.198894577377	0.612354771647	0.267613119536	0.222957866249	0.114400909667	0.894791667382	0.457645327168	0.426394854384	-0.928985400613	0.196449490043	1.19495473544	-0.127136284045	1.3339909037	0.638540865767	-0.74597643507	0.580000111001	1.15815770917	0.657173277528	-0.314198076547	-0.00182385760236	1.25449932785	0.996057804757	0.446293473169	1.05574567108	-0.109257603559	-0.0901137998596	-0.247006422654	1.89001921764	1.5293042378	-0.00783885066606
HES7	1.61350118268	1.39920026823	1.08050269089	1.22661713698	0.744762080839	0.644716017489	-0.262150452443	0.0278842771001	1.52514750811	1.23481951045	1.84170498586	1.2701751053	0.960295813113	1.98579457713	1.49768451758	2.14860119783	1.12349905217	0.481567427779	0.524588111996	0.129441369978	1.13664846625	2.44581803768	1.14321618377	0.595805056273	1.20327234311	1.37018384695	1.93111800081	-1.23852305763	1.67086457675	1.85302186561	1.12595228972	-1.99376625191	1.93654741508	1.61629808331	1.70144859226	1.14942303803	1.59880879824	0.496918970364	0.79322998641	1.73222956702	-1.20161245123	0.559946186022	1.7861350467	0.677298621591	1.18098627619	1.69365907848	1.0506802226	1.77413817518	2.03476232143	2.19851497577	1.4222471427	3.19278668834	1.34661338762	1.18271477328	1.59694152365	0.832395544157	1.06071217277	-1.63911340541	2.03766502773	1.64991753591	2.23474231986	-1.81228054336	-1.13336322981	-1.28916233271	0.804574499255	0.997071206044	2.09355863323	1.52200056857	0.938423243079	1.46207386602	1.75338130962	1.42631613554	0.206005740613	0.868871063999	2.1089271902	2.24173752887	0.66956426033	0.971503430903	1.99861714983	1.46701144752	2.25120064759	0.777650870712	2.02316627247	0.901217694857	1.83362917203	1.14404337879	1.14715763873	2.11478344349	0.99912818283	0.942122816217	1.48822810088	0.679441615443	-0.501609426391	0.549505350713	0.976386403471	1.91824926487	1.76674344753	0.783863937989	0.873369241268	0.512673814687	2.32915148417	0.126430445985	0.389239598312	1.87316958668	0.515973643647	1.13093917969	1.58238452497	1.40002220646	1.83159466025	1.28668921229	-0.211232932674	1.81054700314
