	b.mean	b.std	a.mean	a.std
TSC22D1_-_45011365.23-P1P2	-0.0718192385231	0.0121681276347	-0.0718192385231	0.0121681276347
UBASH3A_+_43823772.23-P1P2	-0.0952702261313	0.0201828236671	-0.0952702261313	0.0201828236671
UBASH3A_-_43823838.23-P1P2	-0.0672004788845	0.0233244058121	-0.0672004788845	0.0233244058121
UBASH3B_+_122526277.23-P1P2	-0.10786954127	0.0168019619891	-0.10786954127	0.0168019619891
UBASH3B_-_122526266.23-P1P2	-0.11687033251	0.0191562121693	-0.11687033251	0.0191562121693
ZBTB10_+_81398318.23-P1P2	-0.512396295937	0.0294815872334	-0.512396295937	0.0294815872334
ZBTB10_-_81398128.23-P1P2	-0.332401989044	0.0189155082531	-0.332401989044	0.0189155082531
ZBTB1_+_64970303.23-P1P2	-0.204565386538	0.0368867654893	-0.204565386538	0.0368867654893
ZBTB1_-_64971139.23-P1P2	-0.0964279743287	0.0172277960463	-0.0964279743287	0.0172277960463
ZBTB25_-_64971433.23-P1P2	-0.0212946095439	0.0115458469003	-0.0212946095439	0.0115458469003
ZBTB25_-_64971449.23-P1P2	-0.107415415163	0.0182387479369	-0.107415415163	0.0182387479369
ZC3HAV1_+_138794557.23-P1P2	0.0924757727072	0.0132208201834	0.0924757727072	0.0132208201834
ZC3HAV1_+_138794578.23-P1P2	0.124380047193	0.00739492344498	0.124380047193	0.00739492344498
ZNF318_+_43337335.23-P1P2	-0.0625283970023	0.0226397605836	-0.0625283970023	0.0226397605836
ZNF318_-_43337365.23-P1P2	-0.0278567872476	0.0185361430745	-0.0278567872476	0.0185361430745
negative_control_0	0.00238084056131	0.0181562136247	0.00238084056131	0.0181562136247
negative_control_1	-0.000281342195392	0.0126792870286	-0.000281342195392	0.0126792870286
negative_control_10	-0.00236083760155	0.0154781471641	-0.00236083760155	0.0154781471641
negative_control_11	0.00117230914203	0.0184628173065	0.00117230914203	0.0184628173065
negative_control_12	-0.00469556101959	0.0143091637163	-0.00469556101959	0.0143091637163
negative_control_13	0.00734134797005	0.0168899762796	0.00734134797005	0.0168899762796
negative_control_14	-0.0121133452094	0.0150654117336	-0.0121133452094	0.0150654117336
negative_control_15	-0.0012106444044	0.0149181443094	-0.0012106444044	0.0149181443094
negative_control_2	0.00398363630826	0.0178480089259	0.00398363630826	0.0178480089259
negative_control_3	-0.0399814444483	0.0210786695477	-0.0399814444483	0.0210786695477
negative_control_4	0.000464926028258	0.0143082187069	0.000464926028258	0.0143082187069
negative_control_6	0.00395929894828	0.0142524418854	0.00395929894828	0.0142524418854
negative_control_7	0.0323019348509	0.014547390532	0.0323019348509	0.014547390532
negative_control_8	0.00601533885268	0.015187057653	0.00601533885268	0.015187057653
negative_control_9	0.000401826349876	0.0187477229966	0.000401826349876	0.0187477229966
