	AHR_-_17338164.23-P1P2	AHR_-_17338168.23-P1P2	ARID1A_+_27022167.23-P1P2	ARID1A_-_27022243.23-P1P2	ARRDC3_+_90679525.23-P1P2	ARRDC3_-_90679309.23-P1P2	ATL1_+_50999374.23-P1P2	ATL1_-_50999367.23-P1P2	BAK1_+_33548177.23-P1P2	BAK1_-_33548176.23-P1P2	BCL2L11_+_111878321.23-P1	BCL2L11_-_111878313.23-P1	BCORL1_+_129116278.23-P1P2	BCORL1_+_129116290.23-P1P2	BCR_-_23522065.23-P1P2	BCR_-_23522198.23-P1P2	BPGM_+_134331304.23-P1P2	BPGM_+_134331476.23-P1P2	C19orf26_+_1238161.23-P1P2	C19orf26_+_1238358.23-P1P2	C3orf72_-_138665928.23-P1P2	C3orf72_-_138665944.23-P1P2	CBFA2T3_+_89043662.23-P2	CBFA2T3_+_89043673.23-P2	CBL_+_119076546.23-P1P2	CBL_-_119076622.23-P1P2	CDKN1A_+_36646320.23-P1P2	CDKN1A_-_36646141.23-P1P2	CDKN1B_+_12869867.23-P1P2	CDKN1B_-_12869956.23-P1P2	CDKN1C_-_2907198.23-P1P2	CDKN1C_-_2907316.23-P1P2	CEBPA_+_33793624.23-P1P2	CEBPB_+_48807216.23-P1P2	CEBPB_-_48807249.23-P1P2	CEBPE_+_23588994.23-P1P2	CEBPE_-_23589034.23-P1P2	CELF2_+_11059740.23-P1P2	CELF2_+_11206754.23-P1P2	CITED1_+_71526082.23-P1	CITED1_-_71526062.23-P1	CKS1B_-_61808483.23-ENST00000600888.1	CLDN6_-_3068282.23-P1P2	CLDN6_-_3068298.23-P1P2	CNN1_+_11649447.23-P1	CNN1_-_11649410.23-P1	CNNM4_-_97426363.23-P1P2	CNNM4_-_97426428.23-P1P2	COL1A1_-_48279241.23-P1P2	COL2A1_+_48398427.23-P1P2	COL2A1_+_48398512.23-P1P2	CSRNP1_+_39196217.23-P1P2	CSRNP1_-_39196126.23-P1P2	DLX2_-_172967775.23-P1P2	DLX2_-_172967845.23-P1P2	DUSP9_+_152912501.23-P1	DUSP9_+_152912564.23-P1	EGR1_+_137800818.23-P1	EGR1_-_137801018.23-P1	ELMSAN1_+_74227119.23-P1	ELMSAN1_-_74227099.23-P1	ETS2_+_40177604.23-P1P2	ETS2_-_40177491.23-P1P2	FEV_+_219850595.23-P1P2	FOSB_+_45971009.23-P1	FOSB_-_45971150.23-P1	FOXA1_-_38064459.23-P1P2	FOXA1_-_38064583.23-P1P2	FOXA3_+_46367435.23-P1P2	FOXA3_-_46367354.23-P1P2	FOXF1_+_86544016.23-P1P2	FOXF1_-_86543821.23-P1P2	FOXL2_+_138666046.23-P1P2	FOXL2_+_138666114.23-P1P2	FOXO4_-_70315829.23-P1P2	FOXO4_-_70315963.23-P1P2	GCH1_-_55369782.23-P1P2	GCH1_-_55369897.23-P1P2	GLB1L2_+_134201608.23-P1P2	GLB1L2_+_134201679.23-P1P2	HES7_-_8027539.23-P1P2	HK2_+_75060993.23-P1P2	HK2_+_75061007.23-P1P2	HNF4A_+_43029788.23-P1P2	HNF4A_-_43029858.23-P1P2	HOXA13_+_27239889.23-P1P2	HOXA13_+_27240051.23-P1P2	HOXB9_+_46704211.23-P1P2	HOXB9_-_46704088.23-P1P2	HOXC13_+_54332230.23-P1P2	HOXC13_-_54332182.23-P1P2	IER5L_+_131940706.23-P1P2	IER5L_+_131940785.23-P1P2	IGDCC3_+_65670566.23-P1P2	IGDCC3_-_65670556.23-P1P2	IKZF3_-_38020553.23-P1P2	IKZF3_-_38020571.23-P1P2	IRF1_+_131826642.23-P1P2	IRF1_-_131826619.23-P1P2	ISL2_-_76628853.23-P1P2	JUN_+_59249990.23-P1P2	JUN_-_59249929.23-P1P2	KIAA1804_-_233463315.23-P1P2	KIAA1804_-_233463431.23-P1P2	KIF18B_-_43025293.23-P1P2	KIF18B_-_43025338.23-P1P2	KIF2C_-_45205402.23-P1P2	KIF2C_-_45205435.23-P1P2	KLF1_+_12998353.23-P1P2	KLF1_-_12998104.23-P1P2	KMT2A_+_118306901.23-P1P2	KMT2A_+_118306992.23-P1P2	LHX1_+_35293939.23-P1P2	LHX1_+_35293972.23-P1P2	LYL1_+_13213738.23-P1P2	LYL1_-_13213808.23-P1P2	MAML2_-_96076499.23-P1P2	MAML2_-_96076530.23-P1P2	MAP2K3_-_21187851.23-P1P2	MAP2K3_-_21187855.23-P1P2	MAP2K6_+_67410733.23-P1P2	MAP2K6_+_67410755.23-P1P2	MAP4K3_+_39664622.23-P1P2	MAP4K5_-_50999552.23-P1P2	MAP4K5_-_50999632.23-P1P2	MAP7D1_+_36621448.23-P1P2	MAP7D1_+_36621468.23-P1P2	MAPK1_+_22222272.23-P1P2	MAPK1_-_22222117.23-P1P2	MCOLN3_-_85514289.23-P1P2	MCOLN3_-_85514516.23-P1P2	MEIS1_+_66662147.23-P1P2	MEIS1_+_66662171.23-P1P2	MIDN_+_1248189.23-P2	MIDN_-_1248372.23-P2	NCL_-_232329542.23-P1	NCL_-_232329555.23-P1	NIT1_+_161087777.23-P1P2	NIT1_+_161087799.23-P1P2	OSR2_-_99956563.23-P1P2	OSR2_-_99956605.23-P1P2	PEG10_+_94285426.23-P1	PIK3CB_+_138553654.23-P1P2	PLEKHO2_+_65133841.23-P1P2	PLEKHO2_+_65133906.23-P1P2	PLK4_+_128801906.23-P1P2	PLK4_-_128801714.23-P1P2	POU3F2_-_99282213.23-P1P2	POU3F2_-_99282242.23-P1P2	PRDM1_-_106534082.23-P1P2	PRDM1_-_106534101.23-P1P2	PRTG_+_56035430.23-P1P2	PRTG_-_56035322.23-P1P2	PTPN12_-_77166401.23-P1P2	PTPN12_-_77166524.23-P1P2	PTPN13_+_87556134.23-P1P2	PTPN13_-_87515370.23-P1P2	PTPN1_-_49126654.23-P1P2	PTPN1_-_49126776.23-P1P2	PTPN9_-_75871727.23-P1P2	PTPN9_-_75871826.23-P1P2	RHOXF2_+_119292271.23-ENST00000371388.3	RHOXF2_+_119292286.23-ENST00000371388.3	RREB1_+_7107827.23-P1P2	RREB1_+_7107890.23-P1P2	RUNX1T1_+_93115566.23-P2	RUNX1T1_+_93115606.23-P2	S1PR2_+_10342062.23-P1P2	S1PR2_+_10342094.23-P1P2	SAMD1_+_14201604.23-P1P2	SAMD1_+_14201736.23-P1P2	SET_+_131451355.23-P1P2	SET_-_131451279.23-P1P2	SGK1_+_134496352.23-P1	SGK1_-_134496214.23-P1	SLC38A2_+_46766709.23-P1P2	SLC38A2_+_46766743.23-P1P2	SLC4A1_+_42345604.23-P1P2	SLC4A1_+_42345700.23-P1P2	SLC6A9_+_44497266.23-P1P2	SLC6A9_+_44497273.23-P1P2	SNAI1_+_48599338.23-P1P2	SPI1_+_47400397.23-P1P2	SPI1_+_47400477.23-P1P2	STIL_-_47779900.23-P1P2	STIL_-_47780136.23-P1P2	TBX2_+_59476912.23-P1P2	TBX2_+_59477100.23-P1P2	TBX3_+_115122163.23-P1P2	TBX3_-_115122232.23-P1P2	TGFBR2_-_30647895.23-P1P2	TGFBR2_-_30647920.23-P1P2	TMEM173_+_138862463.23-P1P2	TMEM173_-_138862534.23-P1P2	TMSB4X_+_12993106.23-P1	TMSB4X_+_12993114.23-P1	TP73_+_3568744.23-P1P2	TSC22D1_-_45011354.23-P1P2	TSC22D1_-_45011365.23-P1P2	UBASH3A_+_43823772.23-P1P2	UBASH3A_-_43823838.23-P1P2	UBASH3B_+_122526277.23-P1P2	UBASH3B_-_122526266.23-P1P2	ZBTB10_+_81398318.23-P1P2	ZBTB10_-_81398128.23-P1P2	ZBTB1_+_64970303.23-P1P2	ZBTB1_-_64971139.23-P1P2	ZBTB25_-_64971433.23-P1P2	ZBTB25_-_64971449.23-P1P2	ZC3HAV1_+_138794557.23-P1P2	ZC3HAV1_+_138794578.23-P1P2	ZNF318_+_43337335.23-P1P2	ZNF318_-_43337365.23-P1P2	negative_control_0	negative_control_1	negative_control_10	negative_control_11	negative_control_12	negative_control_13	negative_control_14	negative_control_15	negative_control_2	negative_control_3	negative_control_4	negative_control_6	negative_control_7	negative_control_8	negative_control_9
AHR_-_17338164.23-P1P2	-0.50157280365	-0.396685949047	-0.47052948925	-0.603767849117	-0.408005776352	-0.381482831334	-0.591415364371	-0.58323144833	-0.515438483755	-0.623953656809	-0.431284249608	-0.389486726111	-0.275491425504	-0.402046243213	-0.406297656832	-0.390330305412	-0.402583884181	-0.334605385713	-0.432708148017	-0.390983659009	-0.61159499211	-0.626253743172	-0.510253142449	-0.454504589799	-0.473765986117	-0.534016359074	-0.488513181754	-0.415500518844	-0.367201959242	-0.439854058224	-0.571552965489	-0.472475250658	-0.651004190548	-0.541876859139	-0.442373412506	-0.631768688328	-0.563521812691	-0.471773380448	-0.420640802261	-0.464785728178	-0.407621464552	-0.416511558797	-0.45949095725	-0.422339554261	-0.397935146652	-0.397083561186	-0.39147517435	-0.404099474782	-0.458058576921	-0.558635541506	-0.498552309123	-0.109959350553	-0.202612194534	-0.436809994749	-0.541380414306	-0.606726798595	-0.572361900285	-0.357306689396	-0.446359103398	-0.359857300816	-0.309253778654	-0.497848368688	-0.449729176995	-0.536049928604	-0.529338752756	-0.475658736305	-0.48896692147	-0.493233185512	-0.530511250193	-0.480635221264	-0.589200180375	-0.47982962901	-0.541029606	-0.447105488747	-0.594671932923	-0.470388623008	-0.293072493939	-0.341558136119	-0.367450418415	-0.406983450406	-0.524693297395	-0.339295919281	-0.403737413051	-0.548655162701	-0.34455793629	-0.684694835663	-0.546126373903	-0.50009486921	-0.43183453727	-0.588107744368	-0.616403523923	-0.724586682022	-0.552635872658	-0.637081081053	-0.472484352232	-0.569359971266	-0.58738790256	-0.464713678378	-0.45581629653	-0.466548708436	-0.528940752018	-0.529632293218	-0.65085289061	-0.419572898278	-0.482673457473	-0.409716226622	-0.470066820109	-0.398639507825	0.0112902324021	-0.104192153999	-0.456193541881	-0.397437669109	-0.520520936808	-0.590931368155	-0.302999169242	-0.477829213859	-0.268855613205	-0.223334890241	-0.26075154917	-0.197215805322	-0.297353595027	-0.213235612317	-0.347606097644	-0.371401863747	-0.344765561452	-0.423472389994	-0.41425457005	-0.640019541003	-0.386703985675	-0.354452064481	-0.388426929083	-0.515129695708	-0.481028571685	-0.467473955768	-0.467685656396	-0.479558737853	-0.492883672038	-0.476908298378	-0.614228318535	-0.406129292897	-0.499019045517	-0.445360658647	-0.360608298007	-0.476041078238	-0.414274315977	-0.41969375039	-0.385409123744	-0.583622883759	-0.560552370241	-0.572251788779	-0.522897154022	-0.549722984942	-0.435330805531	-0.359928692682	-0.311652560912	-0.328301820144	-0.498838861376	-0.504035047167	-0.449270811357	-0.355966721022	-0.397733246007	-0.615001146438	-0.733107129257	-0.46018907161	-0.449448270659	-0.305717884878	-0.455260314925	-0.419059894444	-0.39390488197	-0.43548173227	-0.488090309028	-0.458639270067	-0.472836361596	-0.293956478899	-0.463656865684	-0.300119053756	-0.410569981262	-0.597424425011	-0.543265356891	-0.348335930188	-0.350033632604	-0.540095992488	-0.449745133116	-0.579227163275	-0.371951394153	-0.516257810611	-0.217761985275	-0.306785720713	-0.207154113839	-0.379813892421	-0.377493627372	-0.434394039707	-0.359435602439	-0.35021047612	-0.317547100079	-0.301675255745	-0.622576742685	-0.454765295791	-0.354314953068	-0.449046200263	-0.336891763317	-0.438964443426	-0.472378522977	-0.525845851228	-0.573075050406	-0.468156316251	-0.363992662535	-0.235371524513	-0.333363576647	-0.14951992912	-0.0355973236762	-0.448972572341	-0.444410600016	-0.373509958919	-0.231489179734	-0.341418661071	-0.339800863236	-0.328343714326	-0.381578918612	-0.318197625392	-0.357329399438	-0.378114049187	-0.376938692259	-0.359581789815	-0.301384061673	-0.314126490708	-0.332882669401	-0.381884113911
AHR_-_17338168.23-P1P2	-0.396685949047	-0.360961236816	-0.542502010364	-0.564446467476	-0.391988230474	-0.45769451007	-0.513456839015	-0.590299530849	-0.501753611746	-0.611239505797	-0.365557225806	-0.37724746406	-0.299129525924	-0.469073641154	-0.423581398686	-0.340065367608	-0.389728399362	-0.334226956839	-0.460864340727	-0.372537045314	-0.579222387793	-0.640591871992	-0.56693858538	-0.494654545204	-0.448125175718	-0.414289884824	-0.431893950581	-0.382380269564	-0.310787427636	-0.476370782496	-0.551350900611	-0.438130630693	-0.685640706909	-0.56209225888	-0.490215825348	-0.567717833045	-0.605905242047	-0.436087829425	-0.355582987792	-0.518765477213	-0.379363130911	-0.400128859199	-0.50074212546	-0.423808737914	-0.381228365442	-0.404129036728	-0.432968571966	-0.435221671813	-0.56429362145	-0.474386112402	-0.607792980331	-0.0966309506211	-0.16320143241	-0.426719660674	-0.511427719881	-0.570977237665	-0.579123397955	-0.363505262369	-0.425929888431	-0.370526683975	-0.350199494284	-0.521892965386	-0.50429499543	-0.618126730125	-0.479401946391	-0.459736219266	-0.546819724476	-0.472513316962	-0.580355587991	-0.459193078483	-0.665674124001	-0.459347036293	-0.576463761187	-0.463693747527	-0.627630360996	-0.51908611739	-0.282054284676	-0.313720269611	-0.341488158834	-0.440440819323	-0.531767926311	-0.330940510851	-0.360448393087	-0.47708758881	-0.46003318719	-0.642002929849	-0.553999608395	-0.517868081241	-0.483633534615	-0.62796792835	-0.588483874558	-0.60196561106	-0.521978202069	-0.556577377971	-0.544153215734	-0.593876083066	-0.593320491555	-0.480663099511	-0.494414184622	-0.457130797548	-0.542322791464	-0.505455020449	-0.625594430643	-0.453983102949	-0.464033348412	-0.414881797083	-0.47788089216	-0.31112114912	0.0441628728817	-0.100031519528	-0.430659591202	-0.39203083414	-0.481039217287	-0.569124152304	-0.304468990576	-0.395273410253	-0.240699631219	-0.226834989098	-0.28620394849	-0.213055679462	-0.292150054174	-0.204671558994	-0.355458706329	-0.337409245672	-0.347894746412	-0.369963233962	-0.438397969028	-0.558489206353	-0.409263007398	-0.359368450896	-0.376999461673	-0.512785535089	-0.50214991186	-0.511785557962	-0.453578213095	-0.468007245721	-0.48925941574	-0.469223862571	-0.619655365892	-0.367133734299	-0.494026396488	-0.359645363102	-0.335884684492	-0.570187401087	-0.453158021079	-0.483296706481	-0.411187772838	-0.54367616836	-0.642333776696	-0.630344633584	-0.597383910935	-0.650389995466	-0.414215757306	-0.372451613916	-0.375000032435	-0.299719243623	-0.438915831787	-0.565134749121	-0.394585856281	-0.413342010341	-0.393452106439	-0.571626592314	-0.586962874277	-0.382272350946	-0.426842561157	-0.326933176178	-0.442274180211	-0.410872002168	-0.428232730884	-0.490889102956	-0.528775117153	-0.470456040765	-0.477582235695	-0.294851750379	-0.483269278004	-0.28421460055	-0.397826754973	-0.533916325732	-0.498428592979	-0.394776975928	-0.365369901735	-0.531048802921	-0.606630163567	-0.527425249605	-0.393569005179	-0.485612831404	-0.203274227719	-0.267926921146	-0.2093586761	-0.379844629423	-0.436378708773	-0.396087733005	-0.335086270883	-0.351957607294	-0.29376596159	-0.306001030681	-0.550536632121	-0.405176186953	-0.335213099776	-0.444621790356	-0.367714085596	-0.412035687293	-0.393811843899	-0.560715527722	-0.542765233502	-0.398480577153	-0.389165570588	-0.257757138958	-0.39457031613	-0.165226380823	-0.0487352899902	-0.450087037337	-0.422202576901	-0.344396884764	-0.245365397663	-0.291506561598	-0.336992343109	-0.299653852549	-0.357904386287	-0.318128534817	-0.325670204611	-0.377793348534	-0.399431822319	-0.333274373269	-0.332679693137	-0.297024092575	-0.271160454066	-0.368175250659
ARID1A_+_27022167.23-P1P2	-0.47052948925	-0.542502010364	-0.446873932971	-0.535032279951	-0.411405643206	-0.47777386074	-0.515083381389	-0.528303635863	-0.587357866989	-0.572809447019	-0.461335711385	-0.408331871674	-0.410518923095	-0.420922426572	-0.441964681512	-0.370875434314	-0.459704694597	-0.47986926962	-0.484284743629	-0.453565270756	-0.535250775594	-0.585820739545	-0.577021721296	-0.483973384763	-0.564245003514	-0.460293019374	-0.449811307446	-0.434336142667	-0.43964645225	-0.460956689265	-0.471463903798	-0.419339355333	-0.463830286603	-0.5050746118	-0.372458308007	-0.441929893405	-0.412318234961	-0.420437767886	-0.36926537835	-0.486698590975	-0.466875594362	-0.446832964389	-0.535422684147	-0.439767858207	-0.497804544144	-0.482710088672	-0.414016715697	-0.504483380967	-0.466166464598	-0.543440629137	-0.55565886291	-0.28001366287	-0.287147733721	-0.465066460674	-0.475357767389	-0.454325141511	-0.463403979547	-0.389184038208	-0.437494658698	-0.355810694248	-0.362876991324	-0.51333640234	-0.458025119182	-0.489010232338	-0.460496863355	-0.433503008116	-0.540647522233	-0.487513462669	-0.455890623466	-0.440135206509	-0.514620955634	-0.434419281376	-0.54593836758	-0.370675411178	-0.530984156953	-0.495872730562	-0.373180012126	-0.423846959258	-0.41154124193	-0.452980633025	-0.533006781598	-0.4616009261	-0.434644198385	-0.497387079837	-0.481590567367	-0.598525668155	-0.516759950113	-0.549058561915	-0.403668937744	-0.500820371303	-0.49452922014	-0.466932788429	-0.468895290793	-0.512013997076	-0.509628684538	-0.571029521786	-0.568198151688	-0.522492481612	-0.490540208383	-0.544559444171	-0.604955725053	-0.454260740413	-0.610198837065	-0.442120776926	-0.474962420289	-0.460680115746	-0.458501525241	-0.33084256873	-0.151902908509	-0.342390176966	-0.519049694873	-0.400747215797	-0.557131319845	-0.450236251485	-0.367008667764	-0.466107621762	-0.331093000226	-0.322123128615	-0.252822248968	-0.255523467005	-0.335897478589	-0.179650435711	-0.441800100315	-0.458251916701	-0.401222782973	-0.36447112042	-0.480491755877	-0.528027341088	-0.395915804421	-0.46432508987	-0.414294542658	-0.52666727964	-0.480280856703	-0.402390810534	-0.483390092268	-0.510743096066	-0.460780594069	-0.42953954594	-0.569373758351	-0.358596221935	-0.399319682264	-0.42862309554	-0.360569362112	-0.525602935303	-0.490907744072	-0.414247342053	-0.417534229335	-0.528401830422	-0.49306725375	-0.545899002428	-0.559542130826	-0.686931421127	-0.425381916523	-0.462005408283	-0.436970004437	-0.370522205171	-0.437745548671	-0.529634043655	-0.444258553914	-0.410483835896	-0.436536648051	-0.566797872607	-0.474103060364	-0.472282342334	-0.449538237245	-0.379320513372	-0.433466306354	-0.471878770809	-0.444673239741	-0.537534254697	-0.485386094976	-0.496230225044	-0.49116233045	-0.337765157817	-0.458065269544	-0.387116534389	-0.397905197183	-0.485835938765	-0.56380770646	-0.449944018853	-0.392056388686	-0.577312419387	-0.52948478319	-0.566655883442	-0.417962637563	-0.496567615758	-0.36828007873	-0.429662657679	-0.451373614188	-0.429238278302	-0.452842712684	-0.452345778349	-0.443450960329	-0.434874395549	-0.384832410344	-0.350318845005	-0.536743859292	-0.491852157028	-0.401876290504	-0.453192019442	-0.396819903913	-0.507893264266	-0.465732537739	-0.589202462198	-0.505620379381	-0.467544328134	-0.444639082341	-0.400352361143	-0.424754382017	-0.248192136339	-0.135572001241	-0.487288305585	-0.478893238285	-0.391856668025	-0.338622618762	-0.458304679577	-0.423152214388	-0.391889531619	-0.4127753372	-0.43721969594	-0.496971300583	-0.455064081927	-0.490640824493	-0.40544343244	-0.37858268178	-0.409195097319	-0.399907516696	-0.439497261816
ARID1A_-_27022243.23-P1P2	-0.603767849117	-0.564446467476	-0.535032279951	-0.211268347072	-0.333533843682	-0.366850023082	-0.591558189846	-0.608596344113	-0.56116172659	-0.578496752961	-0.263034019429	-0.254993632769	-0.241870637029	-0.323732348647	-0.218957901111	-0.187364780574	-0.336995432772	-0.368274177121	-0.368157308948	-0.293999294353	-0.624031985254	-0.603851350636	-0.487369549348	-0.460465155228	-0.315440015049	-0.355127270108	-0.431910471713	-0.405459316185	-0.461672796121	-0.492623283467	-0.512673492234	-0.419777281966	-0.645811382533	-0.633617057219	-0.312985403444	-0.621457925162	-0.369732773174	-0.315210634745	-0.211706601183	-0.570598378541	-0.298841626042	-0.387240759297	-0.449353998144	-0.387980821763	-0.259326913499	-0.288474658244	-0.422076331807	-0.317143445123	-0.499314623797	-0.53640443417	-0.522783980649	-0.0809922370386	-0.0913270124702	-0.43654904596	-0.571492108264	-0.500585703581	-0.507606362747	-0.410468798831	-0.268918694028	-0.230460252969	-0.171223811625	-0.434929421123	-0.350216349398	-0.398159280612	-0.292439091192	-0.362244291392	-0.47697432926	-0.518735925772	-0.64423600217	-0.441696049429	-0.64960328875	-0.41197122889	-0.611863758297	-0.445731873673	-0.530685203886	-0.517279791006	-0.160543333346	-0.206622371233	-0.213782017222	-0.334186150377	-0.579379281345	-0.263358067534	-0.267638126572	-0.496943026722	-0.445976133715	-0.620007611285	-0.553064819469	-0.550957804822	-0.388640730521	-0.503802538639	-0.574356710122	-0.56582721039	-0.435669217564	-0.439797750532	-0.395843981547	-0.610450083551	-0.613656403771	-0.320670254523	-0.244674235362	-0.391357425094	-0.51544434835	-0.435568187442	-0.47014837986	-0.456539414509	-0.381698066689	-0.306374818191	-0.341145856756	-0.283516337744	-0.00532699103664	-0.0590127659861	-0.329609123967	-0.309707791534	-0.469175768243	-0.414381938369	-0.22250990603	-0.262980015479	-0.112789824755	-0.113070024704	-0.164419307162	-0.0884673506521	-0.183468417025	-0.119115250088	-0.335732491015	-0.353839053454	-0.303523903897	-0.366493662466	-0.354567694726	-0.506886786383	-0.239220060825	-0.298263084581	-0.219485910604	-0.383043065684	-0.390059986842	-0.500020187296	-0.535054390051	-0.432269475063	-0.387119619592	-0.416923414067	-0.622152394055	-0.250535763899	-0.421372982675	-0.40214047051	-0.257975039097	-0.554893538101	-0.383574513663	-0.328854836641	-0.221234580481	-0.484156836349	-0.484072490389	-0.552207709054	-0.59406385664	-0.580871509062	-0.487223710855	-0.261049771794	-0.287940991147	-0.240898800928	-0.522029830998	-0.49989268803	-0.482033647461	-0.32262961624	-0.362614947316	-0.529958361588	-0.558908733036	-0.443655949332	-0.437150876249	-0.289303127569	-0.321888635664	-0.486618517252	-0.37064698879	-0.38541958996	-0.453137782199	-0.436294672162	-0.345446925432	-0.237309667248	-0.4012251367	-0.194069236482	-0.198127657347	-0.595636939291	-0.559488658751	-0.238043977245	-0.230278977777	-0.622716041198	-0.59115594366	-0.505537102073	-0.312709581859	-0.46897058866	-0.222377129139	-0.368119103106	-0.285081846198	-0.40656818227	-0.255053376559	-0.279013262787	-0.257427530457	-0.193690225472	-0.264667003094	-0.237667610683	-0.566373297952	-0.352168573198	-0.293399741539	-0.337491694274	-0.323122143824	-0.351083134028	-0.329762848083	-0.63674719637	-0.546666946521	-0.443946087008	-0.279186618372	-0.208908519734	-0.305916665713	-0.107408004293	-0.0499744286078	-0.325817413824	-0.29479739611	-0.196833799763	-0.200898324689	-0.21591717393	-0.22800286534	-0.228053020821	-0.203708893761	-0.237439739181	-0.226069338915	-0.23232621473	-0.256569963195	-0.207987539594	-0.21613388236	-0.175194802843	-0.217224231518	-0.201870123352
ARRDC3_+_90679525.23-P1P2	-0.408005776352	-0.391988230474	-0.411405643206	-0.333533843682	-0.140012918552	-0.319197745653	-0.522295973459	-0.457851006864	-0.416100519862	-0.430291162843	-0.207151875885	-0.190429483839	-0.138370233558	-0.183627181276	-0.139236350774	-0.047161261068	-0.193828865702	-0.241377401485	-0.253254632574	-0.150219173373	-0.53390386897	-0.531169704372	-0.276773955048	-0.227598930119	-0.209073600605	-0.219803218324	-0.292613348211	-0.252441183601	-0.339429878122	-0.317803613294	-0.413197984112	-0.331322013353	-0.513065376887	-0.479396497125	-0.222645360176	-0.549235628403	-0.35259865702	-0.208913859945	-0.103613208013	-0.418995823986	-0.153409567198	-0.243605182738	-0.335641253702	-0.272884967283	-0.185840658549	-0.198337210042	-0.268811958189	-0.222734258799	-0.439577404194	-0.395719033203	-0.33909141136	0.0137483244865	-0.0121688315346	-0.220238871976	-0.399994025243	-0.402285122486	-0.415798624311	-0.27424892358	-0.158022128345	-0.044352190998	-0.0358785467411	-0.247155729272	-0.232118884861	-0.250823562255	-0.231151822279	-0.22358268877	-0.287346000738	-0.399712207331	-0.458811640418	-0.241839963463	-0.401207143054	-0.208763498248	-0.474043995638	-0.230415726176	-0.472279280628	-0.494865146453	-0.0664440798448	-0.0969285414326	-0.123671595591	-0.240586162428	-0.501582335484	-0.20870770294	-0.184566652151	-0.54503934777	-0.33504190866	-0.622845150976	-0.489395708538	-0.332175008884	-0.204608127212	-0.469817343355	-0.431580421669	-0.419014868746	-0.382579453266	-0.404887611423	-0.315250602831	-0.4794579013	-0.538550749132	-0.363329544125	-0.167484849322	-0.235537717585	-0.438607788615	-0.270860757767	-0.365676472503	-0.323130537923	-0.262922104933	-0.269923611881	-0.216516533453	-0.109441954798	0.0875228842647	0.048442883881	-0.215331334576	-0.181827250455	-0.320299053924	-0.29802857875	-0.117833469062	-0.20256696381	-0.00685473924887	0.00415822161441	-0.0496514583918	0.0425334085573	-0.0319987985667	0.0269556615024	-0.177092275322	-0.24166541284	-0.210630109404	-0.161853471271	-0.17107812083	-0.346831978428	-0.0973924413611	-0.139243935278	-0.11163680453	-0.222294977121	-0.259105491957	-0.309301348233	-0.429267139643	-0.21570889457	-0.201113738406	-0.39114883277	-0.578269578593	-0.139955557211	-0.296584847521	-0.178043287951	-0.122199133941	-0.463864689804	-0.319977361536	-0.266671847783	-0.134852556981	-0.28125240254	-0.301522260519	-0.551369783008	-0.602011071743	-0.499536332246	-0.334611078836	-0.141011079229	-0.162108183852	-0.10420030718	-0.426262568544	-0.429244362942	-0.277598165321	-0.188422355005	-0.206319601466	-0.370593806983	-0.44347978949	-0.234162121518	-0.366260835364	-0.151687209123	-0.167019270317	-0.321150210744	-0.25079255565	-0.303937190952	-0.400776702277	-0.38398976961	-0.240174734994	-0.105085547805	-0.293478863362	0.0053347508134	0.0249405334286	-0.548249909229	-0.448828326247	-0.13004071055	-0.101984842994	-0.366313601638	-0.502221963894	-0.49780411921	-0.228054304078	-0.423801394257	-0.0844515829201	-0.220229618142	-0.181161614536	-0.272362687489	-0.144807530377	-0.179651509133	-0.120919468853	-0.0850636107245	-0.148563473338	-0.1174921516	-0.520355758072	-0.18889262662	-0.160721922989	-0.193464885647	-0.171801007955	-0.209970754858	-0.2166233016	-0.50561458628	-0.391405475259	-0.302265377604	-0.189064195502	-0.122537678591	-0.202525099552	-0.00903698376377	0.0413273655739	-0.174298822977	-0.122279184599	-0.0966533015824	-0.0675065084199	-0.101533294462	-0.0947374179453	-0.0856092761475	-0.106933875624	-0.115373176309	-0.117423708478	-0.095426407876	-0.150807128638	-0.105760063934	-0.0808210628158	-0.0709252344394	-0.0830606887782	-0.109250260609
