	AHR	ARID1A	ARRDC3	ATL1	BAK1	BCL2L11	BCORL1	BCR	BPGM	C19orf26	C3orf72	CBFA2T3	CBL	CDKN1A	CDKN1B	CDKN1C	CEBPA	CEBPB	CEBPE	CELF2	CITED1	CKS1B	CLDN6	CNN1	CNNM4	COL1A1	COL2A1	CSRNP1	DLX2	DUSP9	EGR1	ELMSAN1	ETS2	FEV	FOSB	FOXA1	FOXA3	FOXF1	FOXL2	FOXO4	GCH1	GLB1L2	HES7	HK2	HNF4A	HOXA13	HOXB9	HOXC13	IER5L	IGDCC3	IKZF3	IRF1	ISL2	JUN	KIAA1804	KIF18B	KIF2C	KLF1	KMT2A	LHX1	LYL1	MAML2	MAP2K3	MAP2K6	MAP4K3	MAP4K5	MAP7D1	MAPK1	MCOLN3	MEIS1	MIDN	NCL	NIT1	OSR2	PEG10	PIK3CB	PLEKHO2	PLK4	POU3F2	PRDM1	PRTG	PTPN1	PTPN12	PTPN13	PTPN9	RHOXF2	RREB1	RUNX1T1	S1PR2	SAMD1	SET	SGK1	SLC38A2	SLC4A1	SLC6A9	SNAI1	SPI1	STIL	TBX2	TBX3	TGFBR2	TMEM173	TMSB4X	TP73	TSC22D1	UBASH3A	UBASH3B	ZBTB1	ZBTB10	ZBTB25	ZC3HAV1	ZNF318
DLX2	-0.695934042475	-2.99618423956	-0.592767487891	0.498215224171	-1.86557450317	-0.775803051695	2.55702357632	-1.45802187363	1.83362335624	-0.0739057095422	-2.25771039488	-3.25586760622	3.15137930244	2.32336472542	1.17570764811	2.20040120896	-0.368382705392	-0.247448378977	-0.157672350117	1.55506651756	0.353487262738	5.20899429268	0.931467432848	4.85525113915	0.427070972715	0.380676668977	0.893886921708	-1.82455725684	-3.31070643784	1.06213480548	1.84966958057	-2.84854980679	-0.448889848032	-0.0280275444544	-0.149744838988	-3.71844234167	-2.78081661325	-3.28075517232	-1.6164696021	0.377808896743	-0.801276694551	-0.502483720527	0.893324404699	0.930404959274	-0.890964787154	0.777484601584	-1.02020118363	1.29138911987	2.40669049389	-1.95922278423	2.80557935018	0.622966444828	-2.81635758656	-1.01523652711	-0.936800745805	-0.151637474786	-0.201895942888	0.00793058264309	1.58169563555	-2.64029960835	3.34347420467	-1.1015919281	-1.72198529284	-4.77577232802	-0.956955571242	0.151160912465	2.64768387401	0.214534836398	-0.148114310873	0.565778644815	-0.838683228855	0.0355575728784	1.93311256149	-2.55353021729	-0.533605397526	-2.10330272019	0.0273897657595	1.79728440175	-2.04463769086	1.5802337273	-1.5863779692	2.55993179062	5.36025187639	0.277283204654	3.99309984157	-0.0110009463554	-0.808837962229	-1.35977874729	0.960940177591	1.79228115445	3.65770139638	0.0193274662207	-3.68624422751	-0.924756759007	0.0991943723197	-4.38912822994	1.41224224965	1.88855531732	1.57840154869	0.976719343828	-1.33099857282	-0.670846145701	3.51181228261	-0.962439105794	2.25784844931	2.23418866638	3.4972384648	1.36222313169	-3.74965871992	1.47638610519	0.540524238218	-4.23563238054
DUSP9	-1.43596443126	1.98020489359	-0.575820381072	0.246682752715	-0.440089865248	1.59844512371	0.383233550373	2.73783358753	-0.827551487284	-4.23767803764	-0.920984796333	2.30879920653	-6.25419046369	-0.903927000475	2.77851898199	1.68057736678	3.44897605802	0.342713118398	-1.41816167402	-0.30783868842	1.06686340859	-0.376935329838	-1.04031663769	-1.7254461404	-1.31102260485	0.730609453398	1.09623326213	3.2421562631	1.06213480548	3.76562652922	3.82153250416	-0.798326987636	5.73928536961	6.05808698683	0.325024615928	-3.61037332242	-1.88840170564	-0.661320194054	-1.14635481224	0.176100182193	0.114622867187	0.905003613452	1.73585432259	-1.08897698347	1.04547215263	-1.20781436442	-0.236850948268	-0.74852939066	0.126404978298	-2.85559618857	-1.51487251338	1.53565337967	-2.49973489533	0.914511670154	-0.850587935789	2.14499060241	1.72548477288	-8.27938267895	2.24530567082	2.62828360363	-2.15186694437	-3.01708711205	0.702649222694	3.40450320044	-3.88232073494	-1.19728370773	0.927609342232	10.9729496058	-0.0664142235191	-6.20025382608	-1.46235346614	0.0284236394497	-0.69442389488	0.465275408961	3.76309356354	-0.578699417394	-1.80971812169	1.01232993106	-4.92232069265	-1.84642263704	-0.274218251411	-1.42989944663	-3.37610645462	-0.936249554206	0.445834646507	-1.33164657367	1.08868704925	2.18311522615	-1.68066057682	-2.30919395176	-1.84719724676	-4.05241600022	-0.829240182308	0.878583016889	3.63580250546	-5.10604114542	1.25025908516	0.145094206934	-2.01514924948	-2.0160102449	-5.66558262074	0.000364850200603	2.11800635425	-0.856792630251	0.274045969493	0.248037892875	-3.11752186741	-1.28542782168	-1.54824552355	-5.13846314129	1.14692665332	-0.352787589813
EGR1	-0.0679612529592	0.42018186565	-1.19891146466	1.71732156761	2.59740717569	1.47052264818	-0.866933014489	0.999401336467	2.20913390118	1.47096648934	-2.12928635861	-0.189085024338	1.46780348413	-2.4125614472	-0.216037008657	-1.44939533983	-1.69592895648	0.880575734008	1.52188999542	1.54141272957	-1.15419170466	-0.156673636237	1.33257987232	1.54219981554	0.768452404404	0.764207044383	-0.760233405337	-1.27609320719	1.84966958057	3.82153250416	1.30693701799	-1.28818935459	1.16760674761	-2.72188229211	-0.415506490766	0.00108897107504	-0.599572297008	-0.865189070344	-0.336418117255	1.15741144174	0.684900745969	-0.294991774776	0.580916928791	1.71980204458	1.10031631315	1.68904837208	0.0428726998391	0.758608888047	-1.12960078743	2.56993916314	0.0774655772464	3.02110731687	-1.35710126769	0.441714918087	0.637642501096	0.437240229216	-0.419960212869	-0.158795830927	-0.109939579879	1.21857063581	1.8616457109	-1.20097449953	-1.20658795202	-2.06518303382	0.972747597615	1.24492958455	1.16680026472	-0.474528140067	-0.104485846857	0.0283444277454	1.82139436321	-1.13815163207	0.622080667115	1.10709831713	3.50689026073	1.48064044904	-0.175498012607	1.37816591663	1.29780676986	-2.46542374039	1.50423762034	0.697694438629	-0.967523737938	0.765665329493	1.67372120912	1.22831019167	-0.398330779442	0.779523921019	0.0555223853358	0.502089105098	0.160236376042	0.926168229029	2.34082373003	-0.100906769502	-0.573301859091	2.93944847793	1.53865639656	0.0881000605572	0.0979186351145	-1.4137278685	1.5852707839	-0.544642718587	-0.912178248204	-0.579447058045	0.0508942619078	0.134344632646	-0.137074497948	0.908308777928	0.600381583532	0.205146545835	-0.285811262697	0.69767944246
ELMSAN1	-4.71126199744	-1.36665594406	0.0742241309356	4.10116038216	4.64977015076	3.28093198972	1.44700836141	-0.3545372692	0.607139913444	1.69714062957	-2.56211002437	-1.9537129546	0.756999782209	0.672135906758	1.34945857416	0.171655387041	-3.93148443999	0.58742573779	1.86634848832	0.495288220695	-0.724170255631	3.00271773708	1.55860841924	0.678546275971	1.46638738039	0.396434331882	-4.18208332327	1.67995372758	-2.84854980679	-0.798326987636	-1.28818935459	-3.80547901396	-1.19188963127	-5.45105378581	-1.21833922705	0.0281221210948	-0.159655874895	-0.864182019813	-0.54865057115	-1.13802632806	-1.18128700911	1.19709548501	-1.25200937525	2.3804687264	-4.00990458797	3.82345801435	-0.220623856825	2.16062836021	3.83217715266	2.81787851864	-3.11456897188	1.39656538138	-5.01479293875	-1.88893403527	0.941538222385	-3.0842282142	-1.00848469694	-2.69055422882	1.34394302972	-6.67677798798	3.28922474303	-0.367630559371	-4.61674149632	-3.78074956696	1.59201281862	2.38415274786	-4.44888649491	-1.67950718535	-0.905476494076	1.18134495129	1.58002163426	0.941852900665	3.41937774377	0.0320895324088	-2.20150289232	-0.938560000976	3.24765605771	0.331705972212	3.35138001964	1.07442386279	2.28146506616	2.07898649013	-0.664522426922	1.15114413159	1.37590471232	6.02577088363	0.53515949156	0.959003863188	0.954181073524	1.61320982191	-2.93730838048	2.19799294093	-0.330114127449	-1.35332198858	0.602235689532	-0.0279915963818	3.70753775441	-1.19150042962	-0.10214753264	-1.89102438698	0.209419213021	-0.480756891142	-0.083809150642	0.950497883647	-0.230642001316	-0.108078478116	-0.378650988995	3.40147399637	-7.54348038625	2.84674510883	-1.34357630282	-0.470253602088
ETS2	-3.67567666676	-2.81342307123	-2.5904674558	0.978474640654	-3.96197200611	-2.3355753685	-1.41268309911	-0.722977263769	1.9588921044	4.18589306266	-3.00029880751	-1.23280291335	3.64456064625	3.45932342802	1.99037961368	3.12758301454	0.488858049761	2.13520371304	4.0889364297	-1.55554267368	0.599194957518	2.12419857004	3.11555079348	2.96344246638	-0.80619758672	0.865810366378	1.09495053896	2.83811927366	-0.448889848032	5.73928536961	1.16760674761	-1.19188963127	0.0734214174299	-2.50647160347	-1.48146548842	-1.40268953793	0.0165755452738	-1.83876411647	-0.455861411958	1.25913607444	-1.13139700173	1.21860752455	2.90733975476	1.07733173742	5.33500279784	-0.263477533334	-3.14142748753	-0.93744756614	-0.074426860382	3.51794645754	3.21304952477	1.96110141714	0.0301882818693	1.43390525892	2.36243598569	-3.36591309485	-1.39003696305	3.41312833443	-0.585512683487	1.76253032817	3.68033972156	1.79263671034	-1.14136511974	-0.257190610151	1.92208140011	0.610709520047	-8.130058286	-2.49278873453	-1.8106101047	-0.135873091373	0.52227173387	1.37257637641	0.605303419033	-2.1847646862	1.84247904829	-0.144335358948	3.96322200862	0.749183657467	-1.49348375925	-3.59013186648	0.913348856492	1.12246992381	0.636681931466	-0.109487050838	0.223349690093	4.48623062205	0.820669494028	-1.61634406896	0.205074052892	3.556681064	0.195040879706	3.23346622934	1.30670034292	0.145452601293	-1.09566519252	0.351586463693	-0.899376445307	-1.11514139682	2.51914239667	4.97489235221	5.81876987104	-0.217150313731	-5.52231953735	-1.66618530986	-0.511456375754	1.49230054849	2.60002832512	1.98747007929	-0.988638669396	4.44187214609	-2.34207119117	-0.648708700413
FEV	-5.02774293854	0.393242670488	2.71803721083	1.04114744567	0.775942764707	2.41230055334	-5.20496206301	-3.09372619507	0.835324515295	4.35331950238	2.13392570257	-9.17422189381	0.523815606698	-6.41980596764	-1.71734033463	1.80220785966	3.82203653624	5.81060618229	1.52635132628	1.60585989736	-1.30951330382	-7.07948447977	2.54003196528	3.53624272377	-0.304838727565	-0.729310078767	-0.53068149368	-3.58451891044	-0.0280275444544	6.05808698683	-2.72188229211	-5.45105378581	-2.50647160347	12.4442508187	4.95516993889	-3.94765650655	-0.192923086132	1.69239979304	0.373911237753	1.78209574809	0.509426927564	-2.88275251709	-0.179622657446	-4.03065107457	-0.750965545074	-3.31756047049	-6.23810592835	-3.34598023117	0.667783157618	8.92587581098	-2.57048247168	0.652822460827	-6.76006398024	1.9811522221	1.62922076463	0.0458128074951	2.02381470252	1.0126609999	-4.00348690411	2.09534877869	-5.53705072709	-2.31514798369	-1.14978428949	-2.84517839502	0.662295714437	0.507144671728	-17.9874313601	-5.1699107316	0.943734537882	-4.77241845486	-1.50290933896	1.36874425811	-3.29898705541	2.81785526735	-3.48579299236	-1.20066127116	-1.57330007577	-4.90297855574	-4.92016489342	-4.84343488944	11.5583719969	-5.24237944544	-9.17033014861	-1.32963927431	-6.26649186745	0.929363047889	2.28386820165	-3.73198872802	1.14088614023	-0.961770723039	-0.379874346983	2.91392443781	-3.49678747295	-3.64628109067	-8.55206815848	2.14264584061	-1.89144107084	-5.24351859443	-2.86135522524	-1.55277197565	7.04484780517	-1.44043886805	-0.946236439544	1.69997790908	1.55189093955	-5.97230713506	-2.96125940935	-2.76614271105	-0.728830355608	3.90962188606	-10.2210362562	2.11615127237
FOSB	-1.89626056277	1.39241495613	0.729955664418	-0.110446966846	0.0360487730933	-0.555572172672	2.43524495128	-1.12409447379	2.58171675311	-0.107564203792	0.108163072079	-0.684039103512	4.39470527214	-0.981508526578	1.21136762593	0.745804753582	-1.46680993527	-0.83807698782	-4.77007991349	-0.778234374237	0.402913796448	1.83011025752	1.30513779385	3.22893998302	1.50573614994	-0.244763295868	2.94825797539	1.47608824323	-0.149744838988	0.325024615928	-0.415506490766	-1.21833922705	-1.48146548842	4.95516993889	1.38836352985	-0.805412730569	-1.86927806728	-0.806687170693	-0.976092042083	2.35241040165	0.906812857004	0.700151679525	1.03110457408	3.25587111971	-0.48400408292	-0.0630801034718	-1.03012676013	-0.567957427399	-0.0895793807627	0.135657760988	6.97969608484	0.566526063231	1.21424692809	-2.83016199833	-0.786058513559	0.581080796535	0.180725833094	-0.347131988097	1.29842160132	0.944358908434	2.83367937127	-1.84008852057	-3.06541459265	-2.28215173684	0.1565727332	0.199859643714	0.933528199609	-3.32539322369	0.384928871702	-0.254411055751	1.29441838525	-0.53341551458	2.3268674806	-2.28621952871	-0.672135723511	0.150933346538	0.875135275791	0.347607177634	-1.26835699978	-0.898620380286	-1.30432308235	4.13620016584	6.08485282004	0.312779382801	4.21717086792	0.830830454199	-0.340832135353	-0.0364819046512	-0.358568281653	1.72331786327	0.931159579532	1.60219129591	-1.22494939637	-0.361244165125	1.19451420677	-1.43270928696	-0.49466011472	-0.144051738182	2.02486517484	3.05782273749	1.41300226877	-0.297769592393	0.321971547578	0.278543951446	-0.404359120034	2.25957559039	5.69165806321	2.40341482546	-1.10883417849	3.51329835151	0.559174495224	1.25706819666
FOXA1	0.210441757575	-1.309492864	-0.812060102297	-1.17840959547	1.60419900314	2.61181432773	2.84032718021	-1.16861571153	0.944324841276	-3.33263949901	-0.86988266933	-5.56953639016	0.36256329904	0.342153761348	1.06537476493	0.223728552964	-1.66593007998	0.684293333781	-0.164094765006	0.815134543346	-1.00635094776	2.84487854636	-0.383290159578	-0.680313553034	-0.78660300491	1.38225066186	0.358795492374	4.8137656424	-3.71844234167	-3.61037332242	0.00108897107504	0.0281221210948	-1.40268953793	-3.94765650655	-0.805412730569	0.984213616269	-0.895729844487	-3.40456829335	-1.76257642861	-1.82590510385	-0.0862938817113	-1.14121215238	-0.499343543386	2.24086601177	0.00220325207676	-0.212333511647	-3.67770259187	-0.872957259247	-0.329549200206	-1.38145332938	0.0937646973303	0.902822849551	-7.66890600573	-2.03683929619	-1.86910930883	0.222678783257	-0.428277265133	-4.660041825	0.926948673223	-2.70960309813	2.71435942183	1.67078175509	0.519997527236	-1.16741612225	-1.79109149562	-2.24217989841	-2.7488615136	-1.11011479266	-0.748294954194	-5.28892635842	-1.78562622022	-2.07380508754	0.455113494649	-2.04241164166	-2.43069032724	-1.16395218793	-0.810913886897	-0.494054786725	-4.12043276528	0.610303954591	-0.657838612023	1.40369589083	4.26664424444	-0.219038587257	3.20352876425	-1.16856235686	-2.91109089801	-0.0783787967034	-0.150446272702	3.70455237968	-0.822889007166	-1.48849348448	-1.4319933581	-0.422853456839	3.26484925667	-1.60334453232	0.219596395701	-0.048541569219	-0.568904487729	-2.66844310516	-2.81506168099	-1.02525771066	2.5693935389	-0.318067565192	-2.540057867	-1.35354684845	2.5749905429	0.259091185435	-3.06364437939	5.53170103901	3.5326094468	-4.15463793508
FOXA3	-0.519111509175	-2.17727168815	-0.828123848908	-1.32562604878	1.28540447901	2.38380875662	2.30371268299	0.133258606027	0.930606101773	-1.77408655602	-3.25135292453	-4.05292376959	-0.165623033067	0.389540893603	1.41859601453	0.645475293487	-1.03034862205	0.737262302719	-0.473770841544	1.17332911932	-0.280134559846	0.924656600195	-0.0882850935095	0.0247590543673	0.338398790987	0.66884422586	-0.232955764732	4.974020549	-2.78081661325	-1.88840170564	-0.599572297008	-0.159655874895	0.0165755452738	-0.192923086132	-1.86927806728	-0.895729844487	0.898714954158	-1.69050375663	-0.947739511682	-1.11996173144	-0.880596774519	-0.149923270919	0.709616004924	2.5935671775	-0.400450582187	0.630646991236	-2.79009956441	-1.1873596774	-1.22252632709	-1.22067735524	-1.33582806043	2.22654756701	-6.44817062021	-2.46713186724	-0.294937960265	1.04250396695	0.181380994349	-2.52210388378	-0.0864157508398	-2.26924671653	1.48344461524	3.10090792486	0.453568518014	-0.28915094966	-0.211291659783	-0.497108679053	-1.04193495272	-0.438602332071	-1.26836867522	-3.50278644976	-1.82574528538	-1.43167484169	0.598136004709	-1.74727703668	-2.30202592404	-0.314021435824	-0.8053845842	0.610859713121	-3.51850983617	0.274611357765	0.324056944319	1.85779559339	3.40082062402	-1.07792323673	2.97157702395	-0.0225130560245	-1.49717910478	-0.42763049393	-0.0486418006504	-0.195189690186	1.35549798161	0.336451860475	0.116049699045	-0.97563372209	2.3463188817	-2.21613708998	0.592508156036	0.801486385668	0.148537168237	-1.19277815373	-0.50818708605	0.100984643999	3.17777504075	2.73998403441	-1.91365573358	-1.20952937928	1.30153756587	-0.00121647490368	-1.25661600144	2.23832265326	4.51630381209	-5.22018342261
FOXF1	-1.95881815311	-2.73248025022	-1.02002133097	-1.74790460509	0.98971779602	1.62810764343	1.63439268825	-0.940623588569	2.36632306093	-0.590620081276	-2.62354012913	-3.42578980326	1.84468644653	1.66288480568	0.626620476311	1.08391267978	0.12785553708	-0.288962872594	0.493332926108	-0.0483844476311	0.255714812489	2.87469473752	0.398105375562	0.610756603953	-0.194680709883	-0.120634184787	-1.20089840886	3.03937091064	-3.28075517232	-0.661320194054	-0.865189070344	-0.864182019813	-1.83876411647	1.69239979304	-0.806687170693	-3.40456829335	-1.69050375663	-3.76833985813	-2.28736856969	-0.806250788933	-1.02854756949	0.126551244793	-3.05706645173	1.61138710956	-0.480231340645	-0.801156960495	-2.89081076765	-0.664020416824	-0.304763409142	-1.73859515143	0.248899104611	0.590494075086	-3.94629806026	-0.989290555878	-0.676545432588	1.5405049507	-0.902578834337	0.79415027506	0.104562759695	-2.66801357528	0.709261524766	2.21622167892	0.526290798522	-0.279790798792	-0.0697874345431	-1.3136168789	-1.52630045285	-1.47415989027	-0.554162079033	-4.15238308674	-1.36744804506	-2.07467013081	0.20382126066	-2.79088465591	-1.13900533153	-1.0043357968	-0.280460505826	0.45140471262	-2.7272942547	0.204995971599	-0.294023379225	1.31211016141	3.00685908791	-0.530706904379	0.171105892566	-0.76000534068	-1.63498739633	0.0931302307909	0.72083146119	2.07311116517	2.91340890611	-0.583977241995	-3.05008595125	0.380868959197	0.370620717692	-3.2565850113	-0.24714253994	1.58946210367	-1.36793098518	-3.40686969517	-1.63307654201	0.515784369218	2.12621478447	1.96316873062	-0.263060441417	0.320278096486	2.07017664337	1.74192067577	-2.15676713876	3.33898138393	2.78743778606	-2.07890486876
FOXL2	-0.506655058631	-1.61505106245	-1.31507830013	-1.17398130369	0.415597309974	1.86426883884	1.35418083242	-0.408526187337	2.94010821516	-0.768320309528	1.77933186588	-1.39936588118	0.639047177029	1.13783135461	1.20579382346	1.42725802879	-1.05674788956	0.767551218662	-1.05748500072	0.666422584711	0.288669188402	0.56490301922	0.878053501415	1.99686043352	0.224002779127	0.970044194624	-0.356567813401	3.78100098326	-1.6164696021	-1.14635481224	-0.336418117255	-0.54865057115	-0.455861411958	0.373911237753	-0.976092042083	-1.76257642861	-0.947739511682	-2.28736856969	-0.71838064172	0.34555763747	-0.356553704132	0.022114586465	0.00110343912709	3.29913628829	0.230520912932	-0.541490576249	-1.32954014517	-1.17004753465	-1.53247154523	0.233329902115	0.0995620111536	1.18840293641	-4.04773157509	-1.83133425198	0.326825820291	0.587647805616	-0.377952966062	-1.22748498894	0.183244673692	-1.06132354844	1.05815627979	1.20211053999	2.3916747849	1.2050022861	-1.85381041385	-0.0731486481386	-1.76976680281	-0.478642904321	-1.68054001109	-2.39977221992	0.130076273644	-0.542906969376	0.927240251424	0.846715891816	-4.96593603106	-0.824283868511	0.195304046589	-0.0613910069516	-3.00539402185	0.470166141315	0.722774676568	0.346874020078	3.07125107933	-0.414758296747	2.3113637412	-1.7307988615	-0.733645154228	0.460728731681	0.832161712078	1.2148475404	0.605367634568	0.101338665086	-0.0822005064214	-1.63368655268	3.14723645669	-2.32439776581	0.224293397217	0.0342528404955	-0.471926959119	-0.905767830146	2.3746806184	-0.572171431881	0.977807193037	1.18207981122	-1.54845805481	-0.183459717936	1.71943572605	1.71375584879	-0.216613735175	4.83328006128	3.43276567326	-3.07921278312
FOXO4	0.138163037758	1.6325345979	0.162499158996	1.82433212441	-0.693655811855	1.48900100873	-2.29636280704	1.68050043749	0.365900457836	0.63918048589	0.44036790076	-0.986482476157	-2.02793275533	0.955983904254	0.634159315548	0.306085933766	1.24785090561	1.87085305171	1.71419181689	1.61537234236	0.313546573539	-1.10857891993	-0.509844004055	-0.530892256453	-1.41212344272	-1.18428901799	0.636435470258	4.77139804807	0.377808896743	0.176100182193	1.15741144174	-1.13802632806	1.25913607444	1.78209574809	2.35241040165	-1.82590510385	-1.11996173144	-0.806250788933	0.34555763747	7.8712214504	-0.204564562241	0.120582481387	-0.646192762392	-2.64714691909	-0.129356057893	-2.77563484121	-0.814089999191	-0.0574818074514	0.0671976816235	-1.69146519552	0.562546875804	-1.85841991612	-0.0608834555437	0.117172462228	-0.352908227447	1.11007248082	-0.333012943374	-5.94725180741	0.575892464955	0.0866359351535	0.628251142657	3.91093754131	0.137321730704	-0.134306980567	0.357163845051	-1.75161309493	-0.915824193489	2.1764788516	-1.61271139468	0.0552292461917	1.0598419351	-2.14531883786	-1.86154428413	-1.83976542036	1.07102558005	1.26296609159	1.03024716624	-0.868821751453	-1.41385523379	1.61126950081	0.0653877404869	0.642187498611	1.96677354316	-0.334451936033	3.69156552394	-0.632393573378	-0.878199633879	0.0665427822078	-0.725842687159	2.5319798642	-0.591351228545	-2.53881193838	0.87056027113	2.69548456252	2.95516932137	-1.23059467064	0.338202574749	0.263656318818	-1.52915913735	0.396829132068	-1.23291255588	-0.550860961292	3.02900969049	-0.397558189266	-2.425252829	0.785165753996	0.787366027496	0.0712125860325	0.759865825997	0.732140086814	5.37596967283	-1.27591192575
GCH1	1.11719600203	1.19456427453	-1.40000756231	-0.698761728961	0.488929647879	0.245964471112	-0.763089758191	-0.0727161725859	-0.685978362417	-0.891271610903	-0.65169972478	-2.68954053004	-0.167307706179	-1.06166846998	-1.36218674022	-1.39355548237	1.61626597338	-0.346193440404	1.02530999952	-0.012448112169	-1.08844444689	1.78788844209	-1.11515003465	0.364411584299	-0.404903397432	-0.407170602966	0.715510058876	-2.47243705392	-0.801276694551	0.114622867187	0.684900745969	-1.18128700911	-1.13139700173	0.509426927564	0.906812857004	-0.0862938817113	-0.880596774519	-1.02854756949	-0.356553704132	-0.204564562241	-0.943044367287	-0.0768205231678	-1.88219316201	-0.603455358303	0.809403386913	-0.0722307847455	-1.13977890015	1.47450080837	2.09229876968	0.75850262196	-0.183366975994	2.10189298396	-0.135682113728	0.403570536147	-0.993942370158	-1.76849438578	-0.0775279585778	-1.07642006925	0.120290158355	0.307726551717	-0.343692507433	0.583722664201	-0.651682558875	-1.3247039492	-2.77770304589	-0.592499996861	1.89205569977	-1.48866496468	-0.318103873735	-0.247670558464	0.228730449137	-1.09251816919	-0.378231037264	-1.85444812604	-1.59389128341	-1.64111500222	-1.05019955694	-0.395274983742	-0.499128512546	-0.300951444667	-0.290612871143	-0.882884410432	-1.75898827903	0.104657236562	-0.524041704178	0.280674912379	-1.1466015985	-1.9817290147	-0.945435980469	-1.64234566076	3.10825114169	-0.646384358271	-0.00699754962105	1.40092766344	-1.16996834364	-0.577390243932	0.212734680929	-0.5004134638	-0.991269588163	-1.78248249809	0.292740433232	0.208476987049	-0.572044778715	-1.0053718381	0.51997707618	-0.134354464999	-0.61207954546	-1.02812491325	-1.43622382854	-1.3038912338	-2.08763756561	-0.445943581796
GLB1L2	0.232279717305	1.53354949862	-0.733513361354	0.743053989438	0.0610385268365	-0.860354615904	0.625976208985	-0.360880909609	0.448223251655	0.00213946546747	-0.25297409038	0.0964200645567	0.296893488208	0.793705314767	-0.883496612136	0.458976734782	0.401593249987	-0.896131288906	-0.0864576079823	-1.16731832229	-0.618454347244	-0.263371034022	-0.426051813516	-1.42643060095	-0.567380647324	1.32364487444	-0.942153354135	0.0912614458675	-0.502483720527	0.905003613452	-0.294991774776	1.19709548501	1.21860752455	-2.88275251709	0.700151679525	-1.14121215238	-0.149923270919	0.126551244793	0.022114586465	0.120582481387	-0.0768205231678	-1.14237877163	-1.31903590087	0.821186593911	-0.398488878991	-1.14538363512	-0.929582859875	-0.452772407273	-0.107325217435	-0.312646844326	1.60432934091	-1.38003100431	0.12633419309	-0.107250268239	-0.983945177503	1.22033464771	0.365328098837	0.363579799975	-1.69205089477	-0.853366874982	0.391523830829	1.14130808026	1.30437943748	1.99540908298	0.305194353275	-0.15238347023	2.678004779	0.779522401808	-1.07217551749	0.238117759769	-1.15585550458	-0.953693405524	-1.66060551995	-0.488797776591	-1.52395966432	0.0177033452653	-1.67452951372	-0.945506514521	-0.862518583504	0.392382790102	0.0204105239686	0.557417051116	-0.448491040246	0.509306657167	0.0764711301118	0.455227278244	0.248216787961	0.687473732033	0.968523504311	0.845113428976	-0.818784207949	0.0267291330686	0.509879755092	0.153300949334	1.12630773726	-0.834326050125	-0.523972403104	0.718187307154	0.864142090805	0.475502989538	-0.624914267087	-0.554916115261	1.05335614128	1.79957793217	0.257602817886	1.00591230457	-0.279623072152	-0.165789545122	-0.225123809143	1.58479921954	1.7522207762	-0.380956733149
HES7	0.975733693312	-0.0461086848825	-0.460240500664	-0.501099547906	-1.2209162528	-0.204347337025	-1.57763535268	0.527112057676	1.8469426985	0.730785915805	1.66961357368	-0.077063145992	-1.19724977179	1.4356938377	1.32558026723	2.9436067037	-1.35423628656	-1.56368601563	-2.42658142798	-0.510820128852	0.232087093748	3.31082535184	0.834465575526	-0.516806165698	-0.0624371716165	0.19877940359	1.72057030745	1.61553799592	0.893324404699	1.73585432259	0.580916928791	-1.25200937525	2.90733975476	-0.179622657446	1.03110457408	-0.499343543386	0.709616004924	-3.05706645173	0.00110343912709	-0.646192762392	-1.88219316201	-1.31903590087	0.298102668816	0.71045773014	-0.406234510505	0.57277804049	-0.26548489284	0.099688249765	1.4033139487	3.34646693905	-1.22968046439	4.58300225267	-1.96528889812	-0.0913326248365	0.133145018268	-0.79662191724	0.354712117061	-0.435482423515	1.84577328667	0.367925980486	2.99994105618	-0.925624150402	-1.25622911454	-0.542443926305	3.10012832523	0.286568756954	2.39994835581	1.51700801977	0.840059686866	1.17847808392	1.06912120715	0.165172871732	-0.673819293563	-0.222666979396	1.65900394917	1.64838899264	-0.346124734899	0.105940198025	1.08179942684	-0.096741199452	3.34023516246	-1.04260456295	1.69688724735	0.42944018651	1.37007766786	-0.526431995727	0.0472530683372	2.69345846533	0.449407621221	-0.254908369854	0.0228987098745	-0.311680518919	0.01273624758	-1.40676841277	1.4416015469	0.366070848054	1.14256847177	-0.703836496342	1.65743889461	-0.413554644261	2.70722548532	-1.05236184213	0.98248038657	0.697567288188	-1.05642668021	0.115470908733	-0.853501286068	0.614712632955	0.424252387761	0.808579129701	4.19379941574	1.27977346287
