	b.mean	b.std	a.mean	a.std
KIF2C_-_45205402.23-P1P2	-0.158317070873	0.0324946389261	-0.158317070873	0.0324946389261
KIF2C_-_45205435.23-P1P2	-0.0503343560248	0.0166892476739	-0.0503343560248	0.0166892476739
KLF1_+_12998353.23-P1P2	0.161655511124	0.00976739381444	0.161655511124	0.00976739381444
KLF1_-_12998104.23-P1P2	0.1480933941	0.0163342008582	0.1480933941	0.0163342008582
KMT2A_+_118306901.23-P1P2	-0.0926013870735	0.0182596252288	-0.0926013870735	0.0182596252288
KMT2A_+_118306992.23-P1P2	-0.0579531390684	0.0227894466978	-0.0579531390684	0.0227894466978
LHX1_+_35293939.23-P1P2	-0.186372965912	0.020064037512	-0.186372965912	0.020064037512
LHX1_+_35293972.23-P1P2	-0.211946733731	0.0259140042807	-0.211946733731	0.0259140042807
LYL1_+_13213738.23-P1P2	-0.0485316928838	0.0112258404396	-0.0485316928838	0.0112258404396
LYL1_-_13213808.23-P1P2	-0.0896664923792	0.0237410500554	-0.0896664923792	0.0237410500554
MAML2_-_96076499.23-P1P2	0.0585371641105	0.0137337408909	0.0585371641105	0.0137337408909
MAML2_-_96076530.23-P1P2	0.0599038826853	0.0174725918214	0.0599038826853	0.0174725918214
MAP2K3_-_21187851.23-P1P2	0.00514123156608	0.0234335447733	0.00514123156608	0.0234335447733
MAP2K3_-_21187855.23-P1P2	0.112833705897	0.0126098301153	0.112833705897	0.0126098301153
MAP2K6_+_67410733.23-P1P2	0.0687397282297	0.0146963740186	0.0687397282297	0.0146963740186
MAP2K6_+_67410755.23-P1P2	0.0895254628827	0.0136046461907	0.0895254628827	0.0136046461907
MAP4K3_+_39664622.23-P1P2	-0.0714766129657	0.0181192585201	-0.0714766129657	0.0181192585201
MAP4K5_-_50999552.23-P1P2	-0.103215050634	0.0260330917634	-0.103215050634	0.0260330917634
MAP4K5_-_50999632.23-P1P2	-0.0743938389723	0.0268917345448	-0.0743938389723	0.0268917345448
MAP7D1_+_36621448.23-P1P2	-0.105187589125	0.0228037252658	-0.105187589125	0.0228037252658
MAP7D1_+_36621468.23-P1P2	-0.131698732153	0.0199153113649	-0.131698732153	0.0199153113649
MAPK1_+_22222272.23-P1P2	-0.196715855404	0.0289094682235	-0.196715855404	0.0289094682235
MAPK1_-_22222117.23-P1P2	-0.0113017924857	0.0248260912549	-0.0113017924857	0.0248260912549
MCOLN3_-_85514289.23-P1P2	-0.0322484699678	0.0182033465472	-0.0322484699678	0.0182033465472
MCOLN3_-_85514516.23-P1P2	-0.008428127977	0.0231561150493	-0.008428127977	0.0231561150493
MEIS1_+_66662147.23-P1P2	-0.134712233551	0.0205206024116	-0.134712233551	0.0205206024116
MEIS1_+_66662171.23-P1P2	-0.13447036203	0.0265192121473	-0.13447036203	0.0265192121473
MIDN_+_1248189.23-P2	-0.214691187156	0.0335041624187	-0.214691187156	0.0335041624187
MIDN_-_1248372.23-P2	-0.356307576062	0.0530530424798	-0.356307576062	0.0530530424798
NCL_-_232329542.23-P1	-0.090459399465	0.0203932133444	-0.090459399465	0.0203932133444
NCL_-_232329555.23-P1	-0.0956411634533	0.0250973073141	-0.0956411634533	0.0250973073141
NIT1_+_161087777.23-P1P2	-0.310024199273	0.0763744352312	-0.310024199273	0.0763744352312
NIT1_+_161087799.23-P1P2	-0.615532735324	0.0414654483358	-0.615532735324	0.0414654483358
OSR2_-_99956563.23-P1P2	-0.0616419892003	0.0241318810291	-0.0616419892003	0.0241318810291
OSR2_-_99956605.23-P1P2	-0.230473880212	0.0572642759188	-0.230473880212	0.0572642759188
PEG10_+_94285426.23-P1	-0.10119741154	0.0207336395889	-0.10119741154	0.0207336395889
PIK3CB_+_138553654.23-P1P2	-0.0262125819901	0.0211348855666	-0.0262125819901	0.0211348855666
PLEKHO2_+_65133841.23-P1P2	-0.438062651968	0.0575248109251	-0.438062651968	0.0575248109251
PLEKHO2_+_65133906.23-P1P2	-0.214927274234	0.053550468353	-0.214927274234	0.053550468353
PLK4_+_128801906.23-P1P2	-0.212737736464	0.05006850802	-0.212737736464	0.05006850802
PLK4_-_128801714.23-P1P2	-0.0434025923463	0.0181794068409	-0.0434025923463	0.0181794068409
POU3F2_-_99282213.23-P1P2	-0.22108942062	0.0296921878511	-0.22108942062	0.0296921878511
POU3F2_-_99282242.23-P1P2	-0.195898272769	0.018642051751	-0.195898272769	0.018642051751
PRDM1_-_106534082.23-P1P2	-0.456822187692	0.0364012620598	-0.456822187692	0.0364012620598
PRDM1_-_106534101.23-P1P2	-0.536336203704	0.0594642036801	-0.536336203704	0.0594642036801
PRTG_+_56035430.23-P1P2	-0.408615223712	0.0296904070769	-0.408615223712	0.0296904070769
PRTG_-_56035322.23-P1P2	-0.226247357213	0.0320510697892	-0.226247357213	0.0320510697892
PTPN12_-_77166401.23-P1P2	-0.0476539368332	0.0236381517563	-0.0476539368332	0.0236381517563
PTPN12_-_77166524.23-P1P2	-0.0705731928923	0.0141318717294	-0.0705731928923	0.0141318717294
PTPN13_+_87556134.23-P1P2	-0.00609187335963	0.0129338307262	-0.00609187335963	0.0129338307262
PTPN13_-_87515370.23-P1P2	-0.366684626701	0.0401356484543	-0.366684626701	0.0401356484543
PTPN1_-_49126654.23-P1P2	-0.325418204451	0.0267741652186	-0.325418204451	0.0267741652186
PTPN1_-_49126776.23-P1P2	-0.194001496093	0.0241023459971	-0.194001496093	0.0241023459971
PTPN9_-_75871727.23-P1P2	-0.0605023931384	0.024176617926	-0.0605023931384	0.024176617926
PTPN9_-_75871826.23-P1P2	-0.100184996146	0.0161900987457	-0.100184996146	0.0161900987457
RHOXF2_+_119292271.23-ENST00000371388.3	-0.341144816562	0.0482691565078	-0.341144816562	0.0482691565078
RHOXF2_+_119292286.23-ENST00000371388.3	-0.426759925702	0.0486600125336	-0.426759925702	0.0486600125336
RREB1_+_7107827.23-P1P2	-0.153185833797	0.0252680057797	-0.153185833797	0.0252680057797
RREB1_+_7107890.23-P1P2	-0.297503866649	0.0451113946163	-0.297503866649	0.0451113946163
RUNX1T1_+_93115566.23-P2	-0.0577350593362	0.0157825741182	-0.0577350593362	0.0157825741182
RUNX1T1_+_93115606.23-P2	-0.0674803115752	0.0195822498013	-0.0674803115752	0.0195822498013
S1PR2_+_10342062.23-P1P2	-0.207770568251	0.0479751229924	-0.207770568251	0.0479751229924
S1PR2_+_10342094.23-P1P2	-0.14147374619	0.0171875380036	-0.14147374619	0.0171875380036
SAMD1_+_14201604.23-P1P2	-0.192252946896	0.0280811715186	-0.192252946896	0.0280811715186
SAMD1_+_14201736.23-P1P2	-0.324009294328	0.0339403624711	-0.324009294328	0.0339403624711
SET_+_131451355.23-P1P2	-0.219639169282	0.0420262331798	-0.219639169282	0.0420262331798
SET_-_131451279.23-P1P2	-0.107648533337	0.0164657969803	-0.107648533337	0.0164657969803
SGK1_+_134496352.23-P1	-0.0279533527936	0.0146725922307	-0.0279533527936	0.0146725922307
SGK1_-_134496214.23-P1	-0.228874661671	0.037219752353	-0.228874661671	0.037219752353
SLC38A2_+_46766709.23-P1P2	0.0243273052248	0.00883994391871	0.0243273052248	0.00883994391871
SLC38A2_+_46766743.23-P1P2	0.0168091633977	0.0166816589719	0.0168091633977	0.0166816589719
SLC4A1_+_42345604.23-P1P2	-0.485191707936	0.0500133997412	-0.485191707936	0.0500133997412
SLC4A1_+_42345700.23-P1P2	-0.34957328128	0.0441932838727	-0.34957328128	0.0441932838727
SLC6A9_+_44497266.23-P1P2	-0.0464716806261	0.0212218864811	-0.0464716806261	0.0212218864811
SLC6A9_+_44497273.23-P1P2	-0.0394341503102	0.0193047760719	-0.0394341503102	0.0193047760719
SNAI1_+_48599338.23-P1P2	-0.339203544101	0.0285514265535	-0.339203544101	0.0285514265535
SPI1_+_47400397.23-P1P2	-0.49943226352	0.05561520068	-0.49943226352	0.05561520068
SPI1_+_47400477.23-P1P2	-0.440919435059	0.0465343158158	-0.440919435059	0.0465343158158
STIL_-_47779900.23-P1P2	-0.124024649963	0.040466579343	-0.124024649963	0.040466579343
STIL_-_47780136.23-P1P2	-0.386495987007	0.0344327454064	-0.386495987007	0.0344327454064
TBX2_+_59476912.23-P1P2	0.0229565357876	0.0168100302855	0.0229565357876	0.0168100302855
TBX2_+_59477100.23-P1P2	-0.111953161286	0.030459276892	-0.111953161286	0.030459276892
TBX3_+_115122163.23-P1P2	-0.0222269684154	0.0156461065485	-0.0222269684154	0.0156461065485
TBX3_-_115122232.23-P1P2	-0.159685379671	0.0315255910454	-0.159685379671	0.0315255910454
TGFBR2_-_30647895.23-P1P2	-0.0387912360562	0.0267485754859	-0.0387912360562	0.0267485754859
TGFBR2_-_30647920.23-P1P2	-0.0578560185018	0.0115915953559	-0.0578560185018	0.0115915953559
TMEM173_+_138862463.23-P1P2	-0.0244990064119	0.0229243111572	-0.0244990064119	0.0229243111572
TMEM173_-_138862534.23-P1P2	0.000630783678763	0.0270443114147	0.000630783678763	0.0270443114147
TMSB4X_+_12993106.23-P1	-0.0448093716007	0.0150375750921	-0.0448093716007	0.0150375750921
TMSB4X_+_12993114.23-P1	-0.0351241664557	0.0112221711408	-0.0351241664557	0.0112221711408
TP73_+_3568744.23-P1P2	-0.625973160976	0.0544328036108	-0.625973160976	0.0544328036108
TSC22D1_-_45011354.23-P1P2	-0.0871466910471	0.0181688939095	-0.0871466910471	0.0181688939095
TSC22D1_-_45011365.23-P1P2	-0.0700908109681	0.0106569296407	-0.0700908109681	0.0106569296407
UBASH3A_+_43823772.23-P1P2	-0.0941796771157	0.0246715363493	-0.0941796771157	0.0246715363493
UBASH3A_-_43823838.23-P1P2	-0.0602697508261	0.024774135293	-0.0602697508261	0.024774135293
UBASH3B_+_122526277.23-P1P2	-0.0956750855004	0.0120553619498	-0.0956750855004	0.0120553619498
UBASH3B_-_122526266.23-P1P2	-0.107534901784	0.0199455438229	-0.107534901784	0.0199455438229
ZBTB10_+_81398318.23-P1P2	-0.527277701027	0.0399845838657	-0.527277701027	0.0399845838657
ZBTB10_-_81398128.23-P1P2	-0.343271028785	0.0243774649075	-0.343271028785	0.0243774649075
ZBTB1_+_64970303.23-P1P2	-0.213418656359	0.038800067173	-0.213418656359	0.038800067173
ZBTB1_-_64971139.23-P1P2	-0.0920039792228	0.0185322809755	-0.0920039792228	0.0185322809755
ZBTB25_-_64971433.23-P1P2	-0.010229181591	0.0110961842091	-0.010229181591	0.0110961842091
ZBTB25_-_64971449.23-P1P2	-0.0927411655152	0.0192640154699	-0.0927411655152	0.0192640154699
ZC3HAV1_+_138794557.23-P1P2	0.092581832926	0.0153329557276	0.092581832926	0.0153329557276
ZC3HAV1_+_138794578.23-P1P2	0.125069053479	0.0122220513415	0.125069053479	0.0122220513415
ZNF318_+_43337335.23-P1P2	-0.0604842638826	0.0273392391915	-0.0604842638826	0.0273392391915
ZNF318_-_43337365.23-P1P2	-0.0234037297036	0.0208010384816	-0.0234037297036	0.0208010384816
negative_control_0	0.00481772429827	0.0226493982683	0.00481772429827	0.0226493982683
negative_control_1	-0.00181032687176	0.014872100552	-0.00181032687176	0.014872100552
negative_control_10	0.00075026342111	0.0158308817723	0.00075026342111	0.0158308817723
negative_control_11	0.00452816885107	0.0237461860395	0.00452816885107	0.0237461860395
negative_control_12	-0.00419063491548	0.0157070702655	-0.00419063491548	0.0157070702655
negative_control_13	0.0112528636951	0.0218293685395	0.0112528636951	0.0218293685395
negative_control_14	-0.0123610187013	0.0140446493556	-0.0123610187013	0.0140446493556
negative_control_15	0.000737670088849	0.0162546188086	0.000737670088849	0.0162546188086
negative_control_2	0.00576470651013	0.0209576596738	0.00576470651013	0.0209576596738
negative_control_3	-0.0355540292722	0.0283835018739	-0.0355540292722	0.0283835018739
negative_control_4	-0.000801029861999	0.0128990466467	-0.000801029861999	0.0128990466467
negative_control_6	0.00416442274152	0.0167235142269	0.00416442274152	0.0167235142269
negative_control_7	0.0320507468079	0.0192085879633	0.0320507468079	0.0192085879633
negative_control_8	0.00823612968465	0.0174612060486	0.00823612968465	0.0174612060486
negative_control_9	-0.000733856609944	0.018096614753	-0.000733856609944	0.018096614753
