	b.mean	b.std	a.mean	a.std
C3orf72_-_138665944.23-P1P2	-0.52794354116	0.0700450082866	-0.532491723132	0.0514111331876
CBFA2T3_+_89043662.23-P2	-0.181881956541	0.031462662644	-0.197803130943	0.044224641631
CBFA2T3_+_89043673.23-P2	-0.142846031309	0.026133577703	-0.155831537634	0.025699724406
CBL_+_119076546.23-P1P2	-0.130010644168	0.0220657335043	-0.129027248912	0.0172950760226
CBL_-_119076622.23-P1P2	-0.122155664809	0.0214465985598	-0.134162669719	0.0341646889674
CDKN1A_+_36646320.23-P1P2	-0.289695687976	0.0406921986234	-0.303262495641	0.0382450534289
CDKN1A_-_36646141.23-P1P2	-0.161414990907	0.0206092918364	-0.196212325857	0.0255990750986
CDKN1B_+_12869867.23-P1P2	-0.271566462326	0.0473859865314	-0.296920439438	0.0401825706542
CDKN1B_-_12869956.23-P1P2	-0.243658564593	0.0573193827748	-0.270110025283	0.0413560508287
CDKN1C_-_2907198.23-P1P2	-0.40500511619	0.0398260063659	-0.385022284378	0.0655348889019
CDKN1C_-_2907316.23-P1P2	-0.215373146283	0.0370213929325	-0.259443464288	0.0410839952961
CEBPA_+_33793624.23-P1P2	-0.576803587492	0.0735231919126	-0.584691692911	0.0644361901247
CEBPB_+_48807216.23-P1P2	-0.421085154868	0.068526741042	-0.469665593035	0.052188414017
CEBPB_-_48807249.23-P1P2	-0.136220511487	0.0451509540611	-0.171612653615	0.0391909740632
CEBPE_+_23588994.23-P1P2	-0.500245783061	0.0603706481394	-0.506843833558	0.0600807668582
CEBPE_-_23589034.23-P1P2	-0.296564563364	0.0330201896793	-0.321134648517	0.0274573597286
CELF2_+_11059740.23-P1P2	-0.183078996214	0.0486543413257	-0.097283930502	0.0338765437329
CELF2_+_11206754.23-P1P2	-0.0269848625042	0.0303564986617	0.00685411828366	0.0345678951239
CITED1_+_71526082.23-P1	-0.325158186238	0.0656178973637	-0.363618950055	0.0588164333132
CITED1_-_71526062.23-P1	-0.04582972507	0.0307511352985	-0.0418764062974	0.0288643245342
CKS1B_-_61808483.23-ENST00000600888.1	-0.158609903651	0.0328492557936	-0.184030159627	0.0428468789923
CLDN6_-_3068282.23-P1P2	-0.257187628658	0.0459827997778	-0.308460148856	0.0410675175535
CLDN6_-_3068298.23-P1P2	-0.191560442958	0.0414848808496	-0.225313836085	0.0329435603603
CNN1_+_11649447.23-P1	-0.0703807972706	0.0374565842836	-0.103999307252	0.0360620433683
CNN1_-_11649410.23-P1	-0.112459299116	0.0358290482758	-0.114790623751	0.0290893863369
CNNM4_-_97426363.23-P1P2	-0.160334888092	0.0307544021227	-0.167350023638	0.0202485214918
CNNM4_-_97426428.23-P1P2	-0.0976507023776	0.0241795080956	-0.11252846335	0.0250582562042
COL1A1_-_48279241.23-P1P2	-0.364334269115	0.0517370676118	-0.400092095115	0.0497060983784
COL2A1_+_48398427.23-P1P2	-0.358749035007	0.0424577500329	-0.388759912297	0.0454209854276
COL2A1_+_48398512.23-P1P2	-0.332157634247	0.0285778161621	-0.321700767136	0.02590521208
CSRNP1_+_39196217.23-P1P2	0.094954524694	0.0189735046179	0.102886263355	0.0169282840691
CSRNP1_-_39196126.23-P1P2	0.0906507690019	0.0178372408982	0.0902343699859	0.0184388930417
DLX2_-_172967775.23-P1P2	-0.131620826444	0.0279795510329	-0.14120164747	0.0277743556844
DLX2_-_172967845.23-P1P2	-0.258850965943	0.035086657581	-0.274231185885	0.0393735716363
DUSP9_+_152912501.23-P1	-0.320678333104	0.0284109941129	-0.329428400669	0.040915939721
DUSP9_+_152912564.23-P1	-0.322559672471	0.0296725985518	-0.327343861899	0.0137540866866
EGR1_+_137800818.23-P1	-0.16593072094	0.0289298538543	-0.183674609664	0.0213417599665
EGR1_-_137801018.23-P1	-0.0610061603722	0.028173351869	-0.0532672291628	0.021021878462
ELMSAN1_+_74227119.23-P1	0.0429449573887	0.0160100131103	0.0406882597709	0.0167893427088
ELMSAN1_-_74227099.23-P1	0.0580792933711	0.0144223613806	0.0555901129	0.014703492245
ETS2_+_40177604.23-P1P2	-0.142703104155	0.0278020155748	-0.1530242749	0.0218572040639
ETS2_-_40177491.23-P1P2	-0.106742056797	0.023037077143	-0.0984935782697	0.0236822473277
FEV_+_219850595.23-P1P2	-0.167414122579	0.0299432194533	-0.180160956284	0.0343823123733
FOSB_+_45971009.23-P1	-0.144390159642	0.0520737113124	-0.153783174856	0.0372267792175
FOSB_-_45971150.23-P1	-0.131971619914	0.0270601396409	-0.136242314081	0.0248748159587
FOXA1_-_38064459.23-P1P2	-0.171352332538	0.0293095046677	-0.184998248167	0.0306020491315
FOXA1_-_38064583.23-P1P2	-0.260575431104	0.0511232174973	-0.286757344771	0.0360681198734
FOXA3_+_46367435.23-P1P2	-0.319702430817	0.0567816855966	-0.366364157764	0.0472232686829
FOXA3_-_46367354.23-P1P2	-0.108233884511	0.0213794773121	-0.125279081503	0.0239663982389
FOXF1_+_86544016.23-P1P2	-0.30377037329	0.0203258273705	-0.339385413968	0.0406707209184
FOXF1_-_86543821.23-P1P2	-0.107950523157	0.0316181746682	-0.111555162805	0.0198437469563
FOXL2_+_138666046.23-P1P2	-0.344610813533	0.0460488867297	-0.401496290654	0.0598404146673
FOXL2_+_138666114.23-P1P2	-0.12926407415	0.0234328823477	-0.128229964868	0.019248143293
FOXO4_-_70315829.23-P1P2	-0.407775898905	0.0396191043087	-0.418963458019	0.0414487261624
FOXO4_-_70315963.23-P1P2	-0.393212047379	0.0424975230345	-0.445926832537	0.0693354945414
GCH1_-_55369782.23-P1P2	0.0279469985303	0.0160313761379	0.0369731792057	0.0205937758463
GCH1_-_55369897.23-P1P2	0.00625298788978	0.0273483301671	0.00250445194157	0.0157995924132
GLB1L2_+_134201608.23-P1P2	-0.0172519333921	0.0205617062098	-0.0205143659591	0.0133111583847
GLB1L2_+_134201679.23-P1P2	-0.137805955521	0.0369892322924	-0.131064635248	0.0304599492827
HES7_-_8027539.23-P1P2	-0.448689559776	0.0397493722262	-0.489005283952	0.0430227467585
HK2_+_75060993.23-P1P2	-0.101601857761	0.0232027942713	-0.101998583717	0.0177714751217
HK2_+_75061007.23-P1P2	-0.0948142712734	0.0169856789951	-0.0836939340319	0.015929855287
HNF4A_+_43029788.23-P1P2	-0.417821442022	0.0488175407425	-0.454563187187	0.0260126203406
HNF4A_-_43029858.23-P1P2	-0.275944540665	0.0407949256622	-0.311809313058	0.0440838673767
HOXA13_+_27239889.23-P1P2	-0.585493083356	0.0627594884679	-0.659571391425	0.0727227444618
HOXA13_+_27240051.23-P1P2	-0.410218598804	0.0707674238014	-0.441326396532	0.0414327213282
HOXB9_+_46704211.23-P1P2	-0.142180493112	0.0389199391246	-0.309221647543	0.0351819439454
HOXB9_-_46704088.23-P1P2	-0.103768392098	0.0397496307796	-0.113618918393	0.0362066378729
HOXC13_+_54332230.23-P1P2	-0.487792020784	0.0428261405775	-0.509570742101	0.0447201707621
HOXC13_-_54332182.23-P1P2	-0.399210445537	0.0517709370243	-0.442950683044	0.0525792037834
IER5L_+_131940706.23-P1P2	-0.34590949488	0.0338849589201	-0.354360236433	0.0382924915799
IER5L_+_131940785.23-P1P2	-0.318412255204	0.0409886689592	-0.354755967932	0.0310323739186
IGDCC3_+_65670566.23-P1P2	-0.284731770956	0.0437288925356	-0.307901801035	0.0516891203802
IGDCC3_-_65670556.23-P1P2	-0.236563295822	0.0409369499639	-0.250892651082	0.0357666562322
IKZF3_-_38020553.23-P1P2	-0.358444458514	0.0405959698946	-0.412435719877	0.0333328923178
IKZF3_-_38020571.23-P1P2	-0.457331290752	0.044665045389	-0.491020244093	0.0402277737781
IRF1_+_131826642.23-P1P2	-0.212599615232	0.0588879799348	-0.240603791697	0.0270248527264
IRF1_-_131826619.23-P1P2	-0.0527415031498	0.024901260807	-0.0653699959339	0.0231114881648
ISL2_-_76628853.23-P1P2	-0.128301597933	0.0283358371003	-0.136582825273	0.0240524358558
JUN_+_59249990.23-P1P2	-0.314761046027	0.0332560826968	-0.388101466889	0.0610649491266
JUN_-_59249929.23-P1P2	-0.175941769853	0.0287064127248	-0.175794195612	0.0236262321415
KIAA1804_-_233463315.23-P1P2	-0.318291813544	0.0548013797806	-0.322936738489	0.0268116612389
KIAA1804_-_233463431.23-P1P2	-0.196448853196	0.0385329798833	-0.270292392084	0.034789743459
KIF18B_-_43025293.23-P1P2	-0.24542690419	0.0283767895613	-0.242393959993	0.0282664239824
KIF18B_-_43025338.23-P1P2	-0.184275453922	0.0493906798949	-0.22998348529	0.0391600804389
KIF2C_-_45205402.23-P1P2	-0.150298599366	0.0344889844207	-0.154209972397	0.0228881491593
KIF2C_-_45205435.23-P1P2	-0.0462324030578	0.0207837315393	-0.0566444234256	0.01835035966
KLF1_+_12998353.23-P1P2	0.167373788384	0.0107235694277	0.1614756702	0.0112946375896
KLF1_-_12998104.23-P1P2	0.122041364749	0.0214724649591	0.135417661525	0.0204789973735
KMT2A_+_118306901.23-P1P2	-0.114318699294	0.0255542864082	-0.106713550115	0.0236297658865
KMT2A_+_118306992.23-P1P2	-0.0657397059638	0.0227132114671	-0.0886579353057	0.0201642129594
LHX1_+_35293939.23-P1P2	-0.175399569826	0.0241461369785	-0.186144175228	0.0322420210138
LHX1_+_35293972.23-P1P2	-0.192731780807	0.0285283913481	-0.2414493712	0.0348348682529
LYL1_+_13213738.23-P1P2	-0.0652182405269	0.0126676715964	-0.0677300346334	0.0132299611298
LYL1_-_13213808.23-P1P2	-0.104765002265	0.0248410124641	-0.101046516498	0.0157124256585
MAML2_-_96076499.23-P1P2	0.0729594353832	0.0163460847317	0.0635756845428	0.0134919324703
MAML2_-_96076530.23-P1P2	0.0794525276866	0.0121031091881	0.0690903279425	0.0195896880843
MAP2K3_-_21187851.23-P1P2	0.0326715346625	0.0274321779572	0.0266105428712	0.0210296798965
MAP2K3_-_21187855.23-P1P2	0.138287178823	0.0140720689323	0.141194146383	0.0154803699641
MAP2K6_+_67410733.23-P1P2	0.0599550163572	0.0155071463781	0.0638223053952	0.0129729258402
MAP2K6_+_67410755.23-P1P2	0.107151260097	0.0101860865187	0.112494211861	0.0183646740833
MAP4K3_+_39664622.23-P1P2	-0.0828665151426	0.0223964405042	-0.079052258799	0.0279423920942
MAP4K5_-_50999552.23-P1P2	-0.0913454056188	0.0330552945336	-0.111758426788	0.0272087645826
MAP4K5_-_50999632.23-P1P2	-0.0534405157739	0.0296820159253	-0.084446605245	0.0303487305012
MAP7D1_+_36621448.23-P1P2	-0.0771243735228	0.0267016490921	-0.0946041150542	0.0134843393474
MAP7D1_+_36621468.23-P1P2	-0.0945965953855	0.0256843696075	-0.114901438435	0.0263993486462
MAPK1_+_22222272.23-P1P2	-0.19988606788	0.0341386177027	-0.225121961469	0.0311048197409
MAPK1_-_22222117.23-P1P2	-0.0116829928446	0.0267025214129	-0.0129123042616	0.0232358105404
MCOLN3_-_85514289.23-P1P2	-0.0288266067963	0.0242730183353	-0.0271726581456	0.024573693873
MCOLN3_-_85514516.23-P1P2	-0.00267222088054	0.0207849556431	-0.00527042529476	0.0277464005359
MEIS1_+_66662147.23-P1P2	-0.117267205857	0.0341592100574	-0.128422007009	0.0415259001594
MEIS1_+_66662171.23-P1P2	-0.120206417599	0.033951679846	-0.119210517256	0.024521269457
MIDN_+_1248189.23-P2	-0.183741240457	0.0386104267824	-0.201331677064	0.0406695085421
MIDN_-_1248372.23-P2	-0.302552265389	0.0599422171082	-0.363609588156	0.0412413741947
NCL_-_232329542.23-P1	-0.0918938381792	0.0327677350198	-0.100623015641	0.0270104389689
NCL_-_232329555.23-P1	-0.090870089793	0.0245977642321	-0.102042551283	0.0432405987745
NIT1_+_161087777.23-P1P2	-0.28880055414	0.0563659655328	-0.277584576796	0.047218994765
NIT1_+_161087799.23-P1P2	-0.568274116579	0.094298333419	-0.549047482992	0.0433449865892
OSR2_-_99956563.23-P1P2	-0.0557427109431	0.0186515736796	-0.0728213934333	0.0174735010159
OSR2_-_99956605.23-P1P2	-0.186863552615	0.0606616204216	-0.205849115265	0.0467166437392
PEG10_+_94285426.23-P1	-0.0803871742077	0.023138644457	-0.0962334820029	0.0202312606572
PIK3CB_+_138553654.23-P1P2	-0.0227307069422	0.0264167102462	-0.0264966817611	0.0176011917789
PLEKHO2_+_65133841.23-P1P2	-0.396537885912	0.0522578680229	-0.403464663303	0.0429179655902
PLEKHO2_+_65133906.23-P1P2	-0.179387752466	0.0578036052252	-0.192606608326	0.0484729791582
PLK4_+_128801906.23-P1P2	-0.132855488884	0.0528622294536	-0.257077802654	0.033892203533
PLK4_-_128801714.23-P1P2	-0.0453595576014	0.0218022754092	-0.0533883213962	0.0140362364724
POU3F2_-_99282213.23-P1P2	-0.218099778981	0.037608061468	-0.218905116944	0.0372986640612
POU3F2_-_99282242.23-P1P2	-0.182582623416	0.0342679467961	-0.182874778877	0.0277482491479
PRDM1_-_106534082.23-P1P2	-0.383041019133	0.0236060176301	-0.413266978174	0.0431343956935
PRDM1_-_106534101.23-P1P2	-0.463123903025	0.0634552410911	-0.467896937908	0.0464189902037
PRTG_+_56035430.23-P1P2	-0.382050385125	0.0409404792011	-0.392898017336	0.0560610627282
PRTG_-_56035322.23-P1P2	-0.195388964907	0.0291103573921	-0.251680547767	0.052467299511
PTPN12_-_77166401.23-P1P2	-0.0666949787038	0.0253784807618	-0.06488255871	0.0143877062473
PTPN12_-_77166524.23-P1P2	-0.090906882643	0.0145119172108	-0.100605914525	0.0159254314513
PTPN13_+_87556134.23-P1P2	-0.0109483772653	0.0218387437804	-0.0118912301732	0.0146058289562
PTPN13_-_87515370.23-P1P2	-0.279917914146	0.0495875990526	-0.353870605461	0.0472629042228
PTPN1_-_49126654.23-P1P2	-0.309679438174	0.0470812642464	-0.360361488676	0.0433109333309
PTPN1_-_49126776.23-P1P2	-0.209544608395	0.0245764701838	-0.226598280135	0.0250708034232
PTPN9_-_75871727.23-P1P2	-0.0769872458903	0.0309713388623	-0.0937038689764	0.0177494410533
PTPN9_-_75871826.23-P1P2	-0.123988652071	0.0191530543078	-0.132367173246	0.0179410264152
RHOXF2_+_119292271.23-ENST00000371388.3	-0.274234373311	0.063753214405	-0.340521957074	0.0491919608457
RHOXF2_+_119292286.23-ENST00000371388.3	-0.347128220605	0.0557689542525	-0.423542931226	0.0472184267178
RREB1_+_7107827.23-P1P2	-0.116956562755	0.0343962873161	-0.147286923092	0.0349779444247
RREB1_+_7107890.23-P1P2	-0.252156916182	0.054613858257	-0.291430220326	0.0453436716743
RUNX1T1_+_93115566.23-P2	-0.0677473659791	0.0128736899811	-0.0611868551143	0.024696489962
RUNX1T1_+_93115606.23-P2	-0.0667977036222	0.0203532336562	-0.0775112338535	0.017301070316
S1PR2_+_10342062.23-P1P2	-0.165381972273	0.0600790571515	-0.18277816965	0.0365587417134
S1PR2_+_10342094.23-P1P2	-0.145605319787	0.0233819874024	-0.151642599587	0.0258244384404
SAMD1_+_14201604.23-P1P2	-0.182302506849	0.0256836085442	-0.187700218924	0.0206731566753
SAMD1_+_14201736.23-P1P2	-0.262118411371	0.047070522243	-0.332664453711	0.0442973660248
SET_+_131451355.23-P1P2	-0.256943058465	0.0427989632082	-0.267868416184	0.0441540030636
SET_-_131451279.23-P1P2	-0.138398724605	0.0259562133849	-0.141624711483	0.0266915397034
SGK1_+_134496352.23-P1	-0.0270144842096	0.0273717485078	-0.0320788561111	0.0153386575742
SGK1_-_134496214.23-P1	-0.210806834191	0.039507042013	-0.222907697756	0.0434190033668
SLC38A2_+_46766709.23-P1P2	0.0336066082557	0.0125909159254	0.0311256119949	0.0147637350609
SLC38A2_+_46766743.23-P1P2	0.0330968467428	0.0175988564857	0.0374001135685	0.0179336192079
SLC4A1_+_42345604.23-P1P2	-0.47222277679	0.0569771469415	-0.515333827779	0.0666840710806
SLC4A1_+_42345700.23-P1P2	-0.316134346843	0.0349869231261	-0.343489438529	0.0427792598019
SLC6A9_+_44497266.23-P1P2	-0.0644291508861	0.0330854299435	-0.0740728622732	0.0306500415369
SLC6A9_+_44497273.23-P1P2	-0.0541674974432	0.0191090526415	-0.0612291312805	0.0200924058628
SNAI1_+_48599338.23-P1P2	-0.322958017135	0.0352743243114	-0.3344476142	0.0388311892087
SPI1_+_47400397.23-P1P2	-0.40820937582	0.0512030454976	-0.510080210228	0.063204209403
SPI1_+_47400477.23-P1P2	-0.443226495189	0.050015767084	-0.447807040415	0.0543873421965
STIL_-_47779900.23-P1P2	-0.113042147406	0.0500220618826	-0.118462258445	0.0434939929269
STIL_-_47780136.23-P1P2	-0.314032832469	0.0457208555649	-0.37333190463	0.0430502041031
TBX2_+_59476912.23-P1P2	0.0207530754633	0.0191349720551	0.0235527230751	0.0136126933381
TBX2_+_59477100.23-P1P2	-0.104334298566	0.0327806676657	-0.146794896512	0.0267432294823
TBX3_+_115122163.23-P1P2	-0.0451593927315	0.0235206396398	-0.0278042354264	0.0236961468077
TBX3_-_115122232.23-P1P2	-0.131923934578	0.0409331447339	-0.149671476988	0.0274622067811
TGFBR2_-_30647895.23-P1P2	-0.0293745421803	0.023237294971	-0.0293062492234	0.0138627814159
TGFBR2_-_30647920.23-P1P2	-0.0512616837873	0.0274684519848	-0.0580065605725	0.0288717004324
TMEM173_+_138862463.23-P1P2	-0.0240757235853	0.0221449883022	-0.023228343632	0.0229803327055
TMEM173_-_138862534.23-P1P2	0.00410882386449	0.0253906298441	0.00396560282931	0.0193720185916
TMSB4X_+_12993106.23-P1	-0.0530229810733	0.0198978931697	-0.050566683375	0.0201803853869
TMSB4X_+_12993114.23-P1	-0.0380858818003	0.0251526147531	-0.0386574857	0.0204391211131
TP73_+_3568744.23-P1P2	-0.545329989333	0.0750368706667	-0.591166552897	0.0599586377606
TSC22D1_-_45011354.23-P1P2	-0.108130181824	0.0286476161225	-0.102759334449	0.0237777814648
TSC22D1_-_45011365.23-P1P2	-0.0736182425347	0.0170654382988	-0.0734770896215	0.0230261840946
UBASH3A_+_43823772.23-P1P2	-0.0920209837281	0.0257137563145	-0.100700566566	0.0180331816722
UBASH3A_-_43823838.23-P1P2	-0.0681914297934	0.0309050790439	-0.0800709840924	0.0335699487266
UBASH3B_+_122526277.23-P1P2	-0.120969580509	0.0280073664127	-0.119158413572	0.0235346099026
UBASH3B_-_122526266.23-P1P2	-0.121360137135	0.0231605750028	-0.131051389336	0.0333728965474
ZBTB10_+_81398318.23-P1P2	-0.480655341879	0.0380584035218	-0.514374439813	0.0475515529354
ZBTB10_-_81398128.23-P1P2	-0.305520965544	0.0346352537736	-0.33754493306	0.0236596975664
ZBTB1_+_64970303.23-P1P2	-0.201786428995	0.0410501408907	-0.189637804437	0.0397799282599
ZBTB1_-_64971139.23-P1P2	-0.08985437738	0.0240809074924	-0.111849561489	0.0219522743779
ZBTB25_-_64971433.23-P1P2	-0.0360603599269	0.019162444616	-0.0286597150667	0.0150827791724
ZBTB25_-_64971449.23-P1P2	-0.117264187093	0.0215877495352	-0.126915142528	0.0266298254339
ZC3HAV1_+_138794557.23-P1P2	0.0910119915279	0.0187098990348	0.0937274334488	0.0135517628121
ZC3HAV1_+_138794578.23-P1P2	0.127471982135	0.0100296707774	0.11991009968	0.0128163205961
ZNF318_+_43337335.23-P1P2	-0.0610068187396	0.026022952079	-0.0681382415043	0.0271448792679
ZNF318_-_43337365.23-P1P2	-0.0326024265696	0.0266967271822	-0.0320172630136	0.0167104676955
negative_control_0	-0.00509848728697	0.0192985017895	0.00498640093568	0.0189478929458
negative_control_1	0.00106619932657	0.015012990115	0.00142908563539	0.017485609506
negative_control_10	-0.00954757461009	0.0219289704468	-0.00139630263833	0.0218877601877
negative_control_11	0.000264538532899	0.0218649060027	-0.00463163966689	0.0163755644812
negative_control_12	-0.00183385846838	0.0191001689351	-0.00856711577901	0.0187777140815
negative_control_13	0.00152211221969	0.0198814574839	0.00533755227026	0.0223748247666
negative_control_14	-0.00897753557318	0.0224441581177	-0.0147538078618	0.0166377820522
negative_control_15	0.00202695841898	0.0249172869527	-0.00834487621428	0.0160004316491
negative_control_2	0.000883866256772	0.025255688142	0.003521265956	0.0127886215078
negative_control_3	-0.0379248223195	0.020509798954	-0.0508928969291	0.0217221835752
negative_control_4	0.00219578536564	0.0245129988565	0.00126597847139	0.0143721197186
negative_control_6	8.06446680668e-06	0.0166167402845	0.0075002858433	0.0189619646212
negative_control_7	0.0305533629456	0.0192276238234	0.0345528828422	0.0134484022999
negative_control_8	0.00771147666289	0.0245880318105	-0.000122380621455	0.0155691448989
negative_control_9	-0.00494531753747	0.0225435255529	0.00802033615686	0.0273605648166
